access_gate_aggressive_count,access_gate_aggressive_ratio,access_gate_backoff_count,access_gate_backoff_ratio,access_gate_normal_count,access_gate_normal_ratio,access_gate_total,beamwidth_deg,collision_count,collision_normalized_efficiency,collision_penalized_discovery_rate,collisions_per_discovery_censored,connected_components,discovered_edges,discoveries_per_1000_scan_actions,discoveries_per_joule,discovery_per_scan_action,discovery_rate,empty_scan_count,empty_scan_ratio,energy_j,energy_per_discovery_censored_j,env_protocol,episode,episode_return_mean_per_agent,episode_return_sum,eval_episode,finite_time_discovery_rate,idle_actions,isolated_node_ratio,lambda2,largest_component_size,lcc_ratio,mean_delay_censored,mean_discovery_delay,mean_sensing_pd,mean_sensing_snr_db,method,method_key,mobility_model,moved_distance_mean_m,node_count,p90_delay_censored,p90_discovery_delay,p95_delay_censored,p95_discovery_delay,p99_delay_censored,p99_discovery_delay,phase,piggyback_sense_actions,policy_seed,protocol,run,rx_actions,scan_actions,scan_actions_per_discovery_censored,scenario_seed,seed,sense_actions,sensing_detection_rate,sensing_false_alarm_ratio,sensing_miss_ratio,sensing_observations,sensing_target_observations,slots,source_type,step_reward_mean,true_edges_seen,tx_actions
,,,,,,,15,16401,0.21065550101068437,0.20500210762961923,3.747087045921864,1,4377,14.59,3.41356018651749,0.01459,0.8842424242424243,224735,0.7491166666666667,1282.239,0.2929492803289925,,0,,,0,0.8842424242424243,0,0.0,71.57707747261038,100,1.0,992.6711111111111,992.6711111111111,0.0,0.0,Wang ISAC,baseline_wang2025_isac_no_collab,gauss_markov,9.132826299026334,100,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,eval_stochastic,127413,2026098016,wang2025_isac_no_collab,baseline_protocols_B15_3000slot_2ep/N100/wang2025_isac_no_collab,172587,300000,68.54009595613434,2026070950,2026098016,0,0.0,0.0,0.0,0,0,3000,baseline,,4950,127413
,,,,,,,15,12665,0.2565306721455826,0.2480840193017315,2.898169336384439,1,4370,14.566666666666666,3.4115171883477564,0.014566666666666667,0.8828282828282829,222720,0.7424,1280.955,0.29312471395881007,,1,,,1,0.8828282828282829,0,0.0,68.979183440224,100,1.0,1019.4387878787879,1019.4387878787879,0.0,0.0,Wang ISAC,baseline_wang2025_isac_no_collab,gauss_markov,8.961216899733436,100,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,eval_stochastic,126985,2026098017,wang2025_isac_no_collab,baseline_protocols_B15_3000slot_2ep/N100/wang2025_isac_no_collab,173015,300000,68.64988558352402,2026070951,2026098017,0,0.0,0.0,0.0,0,0,3000,baseline,,4950,126985
,,,,,,,15,24704,0.1452494637049339,0.14156606191407567,5.884707003334921,1,4198,13.993333333333334,3.27770295329,0.013993333333333333,0.8480808080808081,241341,0.80447,1280.775,0.30509171033825633,,0,,,0,0.8480808080808081,0,0.0,62.003179843135726,100,1.0,982.9909090909091,982.9909090909091,0.0,0.0,Wang ISAC+tables,baseline_wang2025_isac_tables,gauss_markov,9.132826299026334,100,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,eval_stochastic,126925,2026091389,wang2025_isac_tables,baseline_protocols_B15_3000slot_2ep/N100/wang2025_isac_tables,173075,300000,71.46260123868508,2026070950,2026091389,0,0.0,0.0,0.0,0,0,3000,baseline,,4950,126925
,,,,,,,15,19772,0.1695228494623656,0.16325540004853975,4.898909811694748,1,4036,13.453333333333333,3.1476043969756167,0.013453333333333333,0.8153535353535354,238955,0.7965166666666667,1282.2450000000001,0.31770193260654117,,1,,,1,0.8153535353535354,0,0.0,52.85589006133887,100,1.0,1087.1949494949495,1087.1949494949495,0.0,0.0,Wang ISAC+tables,baseline_wang2025_isac_tables,gauss_markov,8.961216899733436,100,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,eval_stochastic,127415,2026091390,wang2025_isac_tables,baseline_protocols_B15_3000slot_2ep/N100/wang2025_isac_tables,172585,300000,74.33102081268582,2026070951,2026091390,0,0.0,0.0,0.0,0,0,3000,baseline,,4950,127415
,,,,,,,15,12890,0.07935147489465039,0.07871059156925257,11.602160216021602,1,1111,7.717582333613509,1.6305223211681352,0.00771758233361351,0.9069387755102041,52815,0.3668803878936071,681.3767499999999,0.613300405040504,,0,,,0,0.9069387755102041,6043,0.0,35.6675238899323,50,1.0,695.741224489796,695.741224489796,0.0,0.0,Collision-aware ISAC,baseline_collision_aware_isac,gauss_markov,9.58420231416756,50,2536.4000000000156,2536.4000000000156,3000.0,3000.0,3000.0,3000.0,eval_stochastic,143957,2026092870,collision_aware_isac,baseline_protocols_B15_3000slot_2ep/N50/collision_aware_isac,91938,143957,129.5742574257426,2026070950,2026092870,0,0.0,0.0,0.0,0,0,3000,baseline,,1225,52019
,,,,,,,15,11039,0.09241141165830798,0.09165035877364644,9.8211743772242,1,1124,7.80317125322818,1.6451533110174046,0.00780317125322818,0.9175510204081633,53550,0.37176140623698317,683.2189999999999,0.6078460854092527,,1,,,1,0.9175510204081633,5956,0.0,37.571919236161605,50,1.0,667.3951020408164,667.3951020408164,0.0,0.0,Collision-aware ISAC,baseline_collision_aware_isac,gauss_markov,8.87389490627308,50,2303.000000000002,2303.000000000002,3000.0,3000.0,3000.0,3000.0,eval_stochastic,144044,2026092871,collision_aware_isac,baseline_protocols_B15_3000slot_2ep/N50/collision_aware_isac,91267,144044,128.15302491103202,2026070951,2026092871,0,0.0,0.0,0.0,0,0,3000,baseline,,1225,52777
,,,,,,,15,18080,0.057989892148179026,0.057653457653457654,16.244384546271338,1,1113,7.731206846251094,1.5300199397477325,0.007731206846251094,0.9085714285714286,52360,0.3637070893708062,727.4414999999999,0.6535862533692721,,0,,,0,0.9085714285714286,6038,0.0,29.868312916296112,50,1.0,692.0089795918367,692.0089795918367,0.0,0.0,Rule ISAC,baseline_improved_rl_isac,gauss_markov,9.58420231416756,50,2673.600000000002,2673.600000000002,3000.0,3000.0,3000.0,3000.0,eval_stochastic,143962,2026085172,improved_rl_isac,baseline_protocols_B15_3000slot_2ep/N50/improved_rl_isac,68920,143962,129.34591194968553,2026070950,2026085172,0,0.0,0.0,0.0,0,0,3000,baseline,,1225,75042
,,,,,,,15,15983,0.06619537275064268,0.06584146908414691,14.106796116504855,1,1133,7.8640689095111505,1.5564474944526656,0.00786406890951115,0.9248979591836735,53008,0.3679245937823187,727.9397500000001,0.6424887466902031,,1,,,1,0.9248979591836735,5927,0.0,37.74249691806628,50,1.0,665.3142857142857,665.3142857142857,0.0,0.0,Rule ISAC,baseline_improved_rl_isac,gauss_markov,8.87389490627308,50,2209.600000000001,2209.600000000001,3000.0,3000.0,3000.0,3000.0,eval_stochastic,144073,2026085173,improved_rl_isac,baseline_protocols_B15_3000slot_2ep/N50/improved_rl_isac,68990,144073,127.16063548102383,2026070951,2026085173,0,0.0,0.0,0.0,0,0,3000,baseline,,1225,75083
,,,,,,,15,0,1.0,0.013877551020408163,0.0,33,17,0.13330092291286041,0.026364723379771433,0.0001333009229128604,0.013877551020408163,113743,0.8918851102869106,644.801,37.9294705882353,,0,,,0,0.013877551020408163,0,0.5,-6.456911168180843e-16,11,0.22,2976.54693877551,2976.54693877551,0.0,0.0,Uniform random,baseline_uniform_random,gauss_markov,9.58420231416756,50,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,eval_stochastic,0,2026082147,uniform_random,baseline_protocols_B15_3000slot_2ep/N50/uniform_random,63834,127531,7501.823529411765,2026070950,2026082147,22469,0.0,0.0,0.0,0,0,3000,baseline,,1225,63697
,,,,,,,15,0,1.0,0.0163265306122449,0.0,30,20,0.15667228075672712,0.031025501410884677,0.00015667228075672712,0.0163265306122449,113739,0.8909874270494693,644.631,32.23155,,1,,,1,0.0163265306122449,0,0.38,-5.919391628417911e-16,5,0.1,2971.5991836734693,2971.5991836734693,0.0,0.0,Uniform random,baseline_uniform_random,gauss_markov,8.87389490627308,50,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,eval_stochastic,0,2026082148,uniform_random,baseline_protocols_B15_3000slot_2ep/N50/uniform_random,63857,127655,6382.75,2026070951,2026082148,22345,0.0,0.0,0.0,0,0,3000,baseline,,1225,63798
,,,,,,,15,3734,0.23184529932112735,0.2272635612018552,3.313220940550133,1,1127,7.513333333333334,1.7578585009693959,0.007513333333333334,0.92,123093,0.82062,641.121,0.5688740017746229,,0,,,0,0.92,0,0.0,37.08210220743542,50,1.0,825.7820408163266,825.7820408163266,0.0,0.0,Wang ISAC,baseline_wang2025_isac_no_collab,gauss_markov,9.58420231416756,50,2488.600000000001,2488.600000000001,3000.0,3000.0,3000.0,3000.0,eval_stochastic,63707,2026098016,wang2025_isac_no_collab,baseline_protocols_B15_3000slot_2ep/N50/wang2025_isac_no_collab,86293,150000,133.09671694764862,2026070950,2026098016,0,0.0,0.0,0.0,0,0,3000,baseline,,1225,63707
,,,,,,,15,3211,0.25928489042675895,0.2533814247069432,2.856761565836299,1,1124,7.493333333333333,1.7542545354659076,0.007493333333333334,0.9175510204081633,122456,0.8163733333333333,640.728,0.5700427046263344,,1,,,1,0.9175510204081633,0,0.0,37.55218674729199,50,1.0,807.6530612244898,807.6530612244898,0.0,0.0,Wang ISAC,baseline_wang2025_isac_no_collab,gauss_markov,8.87389490627308,50,2458.6000000000095,2458.6000000000095,3000.0,3000.0,3000.0,3000.0,eval_stochastic,63576,2026098017,wang2025_isac_no_collab,baseline_protocols_B15_3000slot_2ep/N50/wang2025_isac_no_collab,86424,150000,133.45195729537366,2026070951,2026098017,0,0.0,0.0,0.0,0,0,3000,baseline,,1225,63576
,,,,,,,15,5675,0.15851126927639383,0.15492753623188404,5.308699719363892,1,1069,7.126666666666667,1.6650856919451285,0.007126666666666667,0.8726530612244898,129596,0.8639733333333334,642.009,0.6005696913002806,,0,,,0,0.8726530612244898,0,0.0,30.6209974330479,50,1.0,796.2742857142857,796.2742857142857,0.0,0.0,Wang ISAC+tables,baseline_wang2025_isac_tables,gauss_markov,9.58420231416756,50,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,eval_stochastic,64003,2026091389,wang2025_isac_tables,baseline_protocols_B15_3000slot_2ep/N50/wang2025_isac_tables,85997,150000,140.31805425631433,2026070950,2026091389,0,0.0,0.0,0.0,0,0,3000,baseline,,1225,64003
,,,,,,,15,5021,0.17688524590163934,0.1727505603586295,4.653382761816497,1,1079,7.193333333333333,1.6825566128061429,0.007193333333333334,0.8808163265306123,129068,0.8604533333333333,641.286,0.5943336422613531,,1,,,1,0.8808163265306123,0,0.0,28.83777125990387,50,1.0,851.9844897959184,851.9844897959184,0.0,0.0,Wang ISAC+tables,baseline_wang2025_isac_tables,gauss_markov,8.87389490627308,50,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,eval_stochastic,63762,2026091390,wang2025_isac_tables,baseline_protocols_B15_3000slot_2ep/N50/wang2025_isac_tables,86238,150000,139.01760889712696,2026070951,2026091390,0,0.0,0.0,0.0,0,0,3000,baseline,,1225,63762
,,,,,,,10,1464,0.7092353525322741,0.5567508574992205,0.40996919630355644,1,3571,12.27510535759709,2.825669039062837,0.01227510535759709,0.7214141414141414,131296,0.4513223839347711,1263.7715,0.3538984878185382,,0,,,0,0.7214141414141414,9086,0.0,38.67050894067881,100,1.0,1540.4725252525252,1540.4725252525252,0.0,0.0,Budgeted ISAC,baseline_budgeted_collision_aware_isac,gauss_markov,8.290093772385102,100,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,eval_stochastic,290914,2026116442,budgeted_collision_aware_isac,B10_3000slot_3ep/N100/budgeted_collision_aware_isac,241992,290914,81.46569588350602,2026070961,2026116442,0,0.0,0.0,0.0,0,0,3000,baseline,,4950,48922
,,,,,,,10,1161,0.7495685936151855,0.5686467026673212,0.33410071942446046,1,3475,11.947123235865435,2.7496705835295523,0.011947123235865435,0.702020202020202,133916,0.46040603028896565,1263.78775,0.36367992805755395,,1,,,1,0.702020202020202,9135,0.0,37.54141957636032,100,1.0,1592.4634343434343,1592.4634343434343,0.0,0.0,Budgeted ISAC,baseline_budgeted_collision_aware_isac,gauss_markov,8.786972439974507,100,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,eval_stochastic,290865,2026116443,budgeted_collision_aware_isac,B10_3000slot_3ep/N100/budgeted_collision_aware_isac,241843,290865,83.7021582733813,2026070962,2026116443,0,0.0,0.0,0.0,0,0,3000,baseline,,4950,49022
,,,,,,,10,1416,0.713823767178658,0.5548224945020421,0.40090600226500567,1,3532,12.145345258604387,2.7947211262757783,0.012145345258604386,0.7135353535353536,131205,0.45116931615379063,1263.8112500000002,0.3578174546998868,,2,,,2,0.7135353535353536,9189,0.0,40.40123418020016,100,1.0,1552.1947474747474,1552.1947474747474,0.0,0.0,Budgeted ISAC,baseline_budgeted_collision_aware_isac,gauss_markov,8.889682896922388,100,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,eval_stochastic,290811,2026116444,budgeted_collision_aware_isac,B10_3000slot_3ep/N100/budgeted_collision_aware_isac,241676,290811,82.33607021517554,2026070963,2026116444,0,0.0,0.0,0.0,0,0,3000,baseline,,4950,49135
,,,,,,,10,541,0.6440789473684211,0.5543601359003397,0.5526046986721144,1,979,6.735049085367951,1.5261433896673544,0.006735049085367951,0.7991836734693878,83582,0.5750039557234158,641.48625,0.6552464249233912,,0,,,0,0.7991836734693878,4641,0.0,26.92027342896581,50,1.0,1205.3085714285714,1205.3085714285714,0.0,0.0,Budgeted ISAC,baseline_budgeted_collision_aware_isac,gauss_markov,8.499068391037405,50,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,eval_stochastic,145359,2026116442,budgeted_collision_aware_isac,B10_3000slot_3ep/N50/budgeted_collision_aware_isac,115914,145359,148.47701736465783,2026070961,2026116442,0,0.0,0.0,0.0,0,0,3000,baseline,,1225,29445
,,,,,,,10,450,0.6792587312900926,0.568955223880597,0.472193074501574,1,953,6.551539233614277,1.4841820918557649,0.0065515392336142775,0.7779591836734694,86174,0.5924158886857048,642.1045,0.6737717733473243,,1,,,1,0.7779591836734694,4538,0.0,25.37386400508218,50,1.0,1224.3175510204082,1224.3175510204082,0.0,0.0,Budgeted ISAC,baseline_budgeted_collision_aware_isac,gauss_markov,8.419264358958866,50,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,eval_stochastic,145462,2026116443,budgeted_collision_aware_isac,B10_3000slot_3ep/N50/budgeted_collision_aware_isac,115901,145462,152.63588667366213,2026070962,2026116443,0,0.0,0.0,0.0,0,0,3000,baseline,,1225,29561
,,,,,,,10,714,0.5908309455587393,0.5317173800928313,0.6925315227934045,1,1031,7.092003439380911,1.6063537444908182,0.007092003439380911,0.8416326530612245,83148,0.5719552880481513,641.82625,0.6225278855480116,,2,,,2,0.8416326530612245,4625,0.0,31.499507351108015,50,1.0,1083.5208163265306,1083.5208163265306,0.0,0.0,Budgeted ISAC,baseline_budgeted_collision_aware_isac,gauss_markov,8.888884796211105,50,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,eval_stochastic,145375,2026116444,budgeted_collision_aware_isac,B10_3000slot_3ep/N50/budgeted_collision_aware_isac,115790,145375,141.003879728419,2026070963,2026116444,0,0.0,0.0,0.0,0,0,3000,baseline,,1225,29585
,,,,,,,15,14357,0.23080632199303508,0.22313150670741183,3.3326369545032497,1,4308,14.894823461075692,3.429911728339526,0.014894823461075691,0.8703030303030304,78520,0.27148132269351516,1256.009,0.29155269266480965,,0,,,0,0.8703030303030304,10772,0.0,61.68242633779947,100,1.0,936.7416161616162,936.7416161616162,0.0,0.0,Budgeted ISAC,baseline_budgeted_collision_aware_isac,gauss_markov,8.290093772385102,100,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,eval_stochastic,289228,2026116442,budgeted_collision_aware_isac,B15_3000slot_2ep/N100/budgeted_collision_aware_isac,241026,289228,67.13741875580315,2026070961,2026116442,0,0.0,0.0,0.0,0,0,3000,baseline,,4950,48202
,,,,,,,15,10847,0.2804643449419569,0.26764575552320063,2.565515610217597,1,4228,14.594357630798651,3.360028259840331,0.014594357630798652,0.8541414141414141,80586,0.2781695610301656,1258.32275,0.2976165444654683,,1,,,1,0.8541414141414141,10299,0.0,62.27974581215756,100,1.0,1024.1985858585858,1024.1985858585858,0.0,0.0,Budgeted ISAC,baseline_budgeted_collision_aware_isac,gauss_markov,8.786972439974507,100,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,eval_stochastic,289701,2026116443,budgeted_collision_aware_isac,B15_3000slot_2ep/N100/budgeted_collision_aware_isac,241229,289701,68.51963103122044,2026070962,2026116443,0,0.0,0.0,0.0,0,0,3000,baseline,,4950,48472
,,,,,,,15,4006,0.2154328241284763,0.21028484037468936,3.6418181818181816,1,1100,7.598626720916256,1.7493826468397997,0.007598626720916256,0.8979591836734694,51498,0.3557400717034049,628.7932500000001,0.5716302272727273,,0,,,0,0.8979591836734694,5237,0.0,35.26739141662015,50,1.0,765.0179591836735,765.0179591836735,0.0,0.0,Budgeted ISAC,baseline_budgeted_collision_aware_isac,gauss_markov,8.499068391037405,50,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,eval_stochastic,144763,2026116442,budgeted_collision_aware_isac,B15_3000slot_2ep/N50/budgeted_collision_aware_isac,120547,144763,131.60272727272726,2026070961,2026116442,0,0.0,0.0,0.0,0,0,3000,baseline,,1225,24216
,,,,,,,15,3209,0.2526781555659059,0.2447000451059991,2.9576036866359448,1,1085,7.486321076926261,1.7237565023153545,0.007486321076926261,0.8857142857142857,51545,0.355651999917202,629.43925,0.5801283410138249,,1,,,1,0.8857142857142857,5069,0.0,35.760838736860585,50,1.0,784.814693877551,784.814693877551,0.0,0.0,Budgeted ISAC,baseline_budgeted_collision_aware_isac,gauss_markov,8.419264358958866,50,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,eval_stochastic,144931,2026116443,budgeted_collision_aware_isac,B15_3000slot_2ep/N50/budgeted_collision_aware_isac,120707,144931,133.57695852534562,2026070962,2026116443,0,0.0,0.0,0.0,0,0,3000,baseline,,1225,24224
