episode,process_cpu_percent,rss_mb,slot,system_available_mb,system_memory_percent,training_step,run,algorithm,network,reward_version,env_protocol,method,method_label,training_seed,node_count,beam_count,azimuth_cells,elevation_cells,slot_duration_ms
24,0.0,759.45703125,299,13798.515625,57.4,7500,train_n10_b10_topology_adaptive_gated_contention_actor_100ep_300slot_seed20260742,isac_mappo,topology_adaptive_gated_contention_shared,collision_topology,isac_structured_marl,topology_adaptive_gated_contention_actor,Topology-adaptive gated ISAC-MAPPO,20260742,10,648,36,18,5.0
25,0.0,751.2890625,99,13695.91015625,57.7,7600,train_n10_b10_topology_adaptive_gated_contention_actor_100ep_300slot_seed20260742,isac_mappo,topology_adaptive_gated_contention_shared,collision_topology,isac_structured_marl,topology_adaptive_gated_contention_actor,Topology-adaptive gated ISAC-MAPPO,20260742,10,648,36,18,5.0
25,0.0,751.33984375,199,13704.13671875,57.7,7700,train_n10_b10_topology_adaptive_gated_contention_actor_100ep_300slot_seed20260742,isac_mappo,topology_adaptive_gated_contention_shared,collision_topology,isac_structured_marl,topology_adaptive_gated_contention_actor,Topology-adaptive gated ISAC-MAPPO,20260742,10,648,36,18,5.0
25,0.0,751.33984375,299,13704.14453125,57.7,7800,train_n10_b10_topology_adaptive_gated_contention_actor_100ep_300slot_seed20260742,isac_mappo,topology_adaptive_gated_contention_shared,collision_topology,isac_structured_marl,topology_adaptive_gated_contention_actor,Topology-adaptive gated ISAC-MAPPO,20260742,10,648,36,18,5.0
26,0.0,764.34765625,99,13529.82421875,58.2,7900,train_n10_b10_topology_adaptive_gated_contention_actor_100ep_300slot_seed20260742,isac_mappo,topology_adaptive_gated_contention_shared,collision_topology,isac_structured_marl,topology_adaptive_gated_contention_actor,Topology-adaptive gated ISAC-MAPPO,20260742,10,648,36,18,5.0
26,0.0,764.34765625,199,13504.33203125,58.3,8000,train_n10_b10_topology_adaptive_gated_contention_actor_100ep_300slot_seed20260742,isac_mappo,topology_adaptive_gated_contention_shared,collision_topology,isac_structured_marl,topology_adaptive_gated_contention_actor,Topology-adaptive gated ISAC-MAPPO,20260742,10,648,36,18,5.0
26,0.0,764.234375,299,13556.0234375,58.1,8100,train_n10_b10_topology_adaptive_gated_contention_actor_100ep_300slot_seed20260742,isac_mappo,topology_adaptive_gated_contention_shared,collision_topology,isac_structured_marl,topology_adaptive_gated_contention_actor,Topology-adaptive gated ISAC-MAPPO,20260742,10,648,36,18,5.0
27,0.0,476.1328125,99,13725.640625,57.6,8200,train_n10_b10_topology_adaptive_gated_contention_actor_100ep_300slot_seed20260742,isac_mappo,topology_adaptive_gated_contention_shared,collision_topology,isac_structured_marl,topology_adaptive_gated_contention_actor,Topology-adaptive gated ISAC-MAPPO,20260742,10,648,36,18,5.0
27,0.0,476.30859375,199,13761.171875,57.5,8300,train_n10_b10_topology_adaptive_gated_contention_actor_100ep_300slot_seed20260742,isac_mappo,topology_adaptive_gated_contention_shared,collision_topology,isac_structured_marl,topology_adaptive_gated_contention_actor,Topology-adaptive gated ISAC-MAPPO,20260742,10,648,36,18,5.0
27,0.0,480.5703125,299,13741.125,57.6,8400,train_n10_b10_topology_adaptive_gated_contention_actor_100ep_300slot_seed20260742,isac_mappo,topology_adaptive_gated_contention_shared,collision_topology,isac_structured_marl,topology_adaptive_gated_contention_actor,Topology-adaptive gated ISAC-MAPPO,20260742,10,648,36,18,5.0
28,0.0,760.92578125,99,13374.1171875,58.7,8500,train_n10_b10_topology_adaptive_gated_contention_actor_100ep_300slot_seed20260742,isac_mappo,topology_adaptive_gated_contention_shared,collision_topology,isac_structured_marl,topology_adaptive_gated_contention_actor,Topology-adaptive gated ISAC-MAPPO,20260742,10,648,36,18,5.0
