path_loss_exponent,sinr_threshold_db,tx_power_w,samples,edge_coverage_rate,edge_coverage_ci95_low,edge_coverage_ci95_high,mid_coverage_rate,mid_coverage_ci95_low,mid_coverage_ci95_high,equal_power_decode_rate,equal_power_decode_ci95_low,equal_power_decode_ci95_high,near_far_capture_rate,near_far_capture_ci95_low,near_far_capture_ci95_high,one_sided_interference_survival_rate,one_sided_interference_survival_ci95_low,one_sided_interference_survival_ci95_high,edge_snr_mean_db,edge_snr_p10_db,edge_snr_p50_db,feasible,calibration_score
2.1,5.0,0.25,20000,0.32925,0.3227704042662542,0.3357951760469055,0.90615,0.9020300684282917,0.9101139406833346,0.1235,0.11901240042378636,0.12813220272646042,0.92365,0.9198877294199977,0.9272495584296646,0.8526,0.8476192057271711,0.857445370446064,3.6819324905147295,0.03300437253827601,3.7902868715928837,0,1.1415000000000002
2.3,2.5,1.0,20000,0.3353,0.3287893942370948,0.34187386243978607,0.9301,0.92648302385884,0.9335517867256988,0.33225,0.3257548757585699,0.3388095523382533,0.9881,0.9865006707479955,0.989511863654035,0.89265,0.8882841741732651,0.8968650199118761,1.2254111490746913,-2.4235169689017484,1.3337655301528506,0,1.26165
2.2,10.0,2.0,20000,0.2993,0.29299226768662673,0.30568481558629373,0.90775,0.9036608097842345,0.911682584812012,0.00915,0.00792140894437842,0.010567112851899492,0.63185,0.6251410269137949,0.6385083331782104,0.69225,0.6858167764790155,0.6986093856574123,8.47427173307432,4.825343615097871,8.582626114152477,0,1.31955
2.2,7.5,1.0,20000,0.2368,0.23095915891937416,0.24274192886055931,0.8788,0.874204076504826,0.8832504369790692,0.03465,0.03220332918893403,0.03727539876848255,0.83035,0.8250850295582088,0.8354880922195229,0.7525,0.7464708866460282,0.7584321351456388,5.463971776434508,1.815043658458059,5.572326157512666,0,1.3264
2.4,0.0,2.0,20000,0.5153,0.5083714522045255,0.5222226714921576,0.9721,0.9697253646347129,0.9742933149211129,0.7611,0.7551405604656625,0.7669591583058397,0.99835,0.9976837768002499,0.9988248208626306,0.95845,0.9555951366345609,0.9611287855055969,-0.0028495216453141604,-3.651777639621761,0.1055048594328475,0,1.3305
2.2,0.0,0.25,20000,0.4359,0.429040619334643,0.4427839996877496,0.9486,0.9454526889453262,0.9515750163051367,0.6985,0.6921023357015305,0.704821425984196,0.99705,0.99619695613099,0.9977121408256364,0.93325,0.9297070749167894,0.936626525840596,-0.5566281368451157,-4.205556254821565,-0.44827375576695805,0,1.4267
2.2,5.0,0.5,20000,0.1826,0.1773068428980385,0.18801506159037673,0.8417,0.8365755866512748,0.8466931759079833,0.10785,0.10362611295971082,0.11222450091909204,0.93755,0.9341117577450483,0.9408201915022546,0.7657,0.7597791765379454,0.7715187755018407,2.453671819794696,-1.1952562981817534,2.562026200872854,0,1.4348
2.4,2.5,2.0,20000,0.1869,0.1815576247110205,0.1923626282673122,0.87935,0.8747628295606703,0.8837914726835631,0.29435,0.28807371833842726,0.3007052660914486,0.99085,0.9894328871481004,0.9920785910556216,0.8257,0.8203799214394156,0.8308949862736377,-0.0028495216453141604,-3.651777639621761,0.1055048594328475,0,1.52055
2.0,10.0,0.25,20000,0.23205,0.22625132699043923,0.23795158513202722,0.8411,0.8359679334339344,0.8461010595685908,0.00805,0.0069025499099872115,0.009386394365614129,0.5264,0.5194757396683705,0.5333141208278671,0.6736,0.6670687596119479,0.6800645654693726,7.920493117874575,4.271564999898135,8.028847498952727,0,1.5595
2.3,7.5,2.0,20000,0.11945,0.11502819123027787,0.12401796741202335,0.7995,0.7938939142377288,0.8049910561646645,0.02975,0.02748419295843287,0.03219641695233353,0.8588,0.8539049674052338,0.8635572275209055,0.64565,0.638993609447394,0.6522504504494626,4.235711105714503,0.5867829877380635,4.344065486792663,0,1.5611000000000002
