alpha_occupancy,candidate,collision_count_mean,collision_per_slot_mean,confidence_decay,delay_fraction_mean,discovered_edges_mean,discovery_rate_mean,empty_scan_ratio_mean,episode_count,episodes_per_seed,exploration_floor,generation,is_elite,isolated_node_ratio_mean,lambda2_mean,lcc_ratio_mean,mean_delay_censored_mean,p90_delay_censored_mean,p95_delay_censored_mean,p99_delay_censored_mean,piggyback_sensing_period_multiplier,protocol,rank,score,seed_count,slots_per_episode,softmax_beta,true_edges_seen_mean
1.8533445775216577,5,101.83333333333333,0.33944444444444444,0.9767012035067073,0.21650202480454775,49.0,0.9211299335194812,0.18846227755309472,6.0,2,0.04373368092479157,5,0,0.0,4.200498339970434,1.0,64.95060744136433,169.1333333333333,300.0,300.0,0.6743396212597876,improved_rl_isac,5,116.06228986771306,3,300.0,3.5153541935065933,53.166666666666664
1.8102766354472548,6,90.5,0.3016666666666667,0.9902555480172166,0.2071070343580081,49.0,0.9243853689339679,0.19625074867787637,6.0,2,0.056537577987628894,5,0,0.0,4.20606537824637,1.0,62.13211030740243,173.45000000000007,238.36666666666665,300.0,0.5265664202145056,improved_rl_isac,4,117.29730444699754,3,300.0,3.4445144073876715,53.166666666666664
1.9993495942133501,7,104.66666666666667,0.3488888888888889,0.9817122687207367,0.2292417267679592,48.666666666666664,0.9165848117205518,0.18270357249894528,6.0,2,0.03965085746456412,5,0,0.0,3.9050817490076093,1.0,68.77251803038776,164.7833333333333,286.0999999999998,300.0,0.7157534439566395,improved_rl_isac,9,113.67478888629779,3,300.0,4.351201069566612,53.166666666666664
1.7509373920652498,8,107.33333333333333,0.35777777777777775,0.995,0.19568850352087763,49.5,0.9307339139844081,0.19691331572494988,6.0,2,0.05751892673010285,5,1,0.0,4.414403013448859,1.0,58.706551056263294,156.70000000000007,251.18333333333325,300.0,0.641398818877305,improved_rl_isac,3,118.1809294900042,3,300.0,3.803683573720514,53.166666666666664
1.8288510379258387,9,89.0,0.2966666666666667,0.9760639595650896,0.20538625307503924,48.166666666666664,0.9037488873263784,0.1876686069340172,6.0,2,0.05008285469424166,5,0,0.0,3.585078368275509,1.0,61.615875922511776,190.83333333333337,300.0,300.0,0.7768128768833561,improved_rl_isac,10,112.45198750975054,3,300.0,4.264552935448134,53.166666666666664
1.9645852698830018,0,107.5,0.35833333333333334,0.9742202054819713,0.19595436126023655,49.0,0.9218288340410767,0.17230226848601513,6.0,2,0.05256537453436381,6,0,0.0,4.318399167418614,1.0,58.78630837807096,154.38333333333347,274.54999999999984,300.0,0.5830739986251476,improved_rl_isac,6,117.28353636700668,3,300.0,3.846111588689493,53.166666666666664
1.8167892216785475,1,94.83333333333333,0.3161111111111111,0.9943240426157965,0.1918698086765269,49.5,0.9302789635018446,0.20262509179162203,6.0,2,0.06383200627371886,6,1,0.0,4.5442407074868445,1.0,57.56094260295807,131.79999999999998,275.2999999999998,300.0,0.5406445177922868,improved_rl_isac,3,119.61828156926822,3,300.0,3.3633956661818494,53.166666666666664
1.999999442734246,2,95.16666666666667,0.31722222222222224,0.9740461416928932,0.20247303477385736,50.166666666666664,0.944927769257789,0.17799893182996993,6.0,2,0.06131164970888934,6,1,0.0,4.277970978136433,1.0,60.741910432157205,163.38333333333335,260.01666666666637,300.0,0.559874770631843,improved_rl_isac,2,119.9040176922015,3,300.0,3.96428181243032,53.166666666666664
1.955050904298222,3,104.16666666666667,0.34722222222222227,0.9798165655101888,0.20258253457157166,49.5,0.9309873221337005,0.18175093261586736,6.0,2,0.05752300557858886,6,0,0.0,4.286312274650676,1.0,60.7747603714715,147.44999999999996,253.2999999999998,300.0,0.6718712535099153,improved_rl_isac,5,117.8733544527145,3,300.0,3.877920142315832,53.166666666666664
1.8586138734961652,4,86.33333333333333,0.28777777777777774,0.9925791547063014,0.21156089039111362,49.333333333333336,0.9268383644328302,0.19240027434729676,6.0,2,0.046300033024894945,6,0,0.0,4.342600012618372,1.0,63.468267117334086,137.38333333333333,285.5,300.0,0.594650393966286,improved_rl_isac,4,118.44644875213997,3,300.0,3.901111468459359,53.166666666666664
