method,method_label,training_step,reward_200step_mean
clean_stable,Clean CTDE + stable reward,3426,0.008814898085765889
clean_stable,Clean CTDE + stable reward,3451,0.011296571716302424
clean_stable,Clean CTDE + stable reward,3476,0.013746311680370127
clean_stable,Clean CTDE + stable reward,3501,0.01389906168558809
clean_stable,Clean CTDE + stable reward,3526,0.013825811690112457
clean_stable,Clean CTDE + stable reward,3551,0.017347207119164522
clean_stable,Clean CTDE + stable reward,3576,0.01733805711599416
clean_stable,Clean CTDE + stable reward,3601,0.015791645502758907
clean_stable,Clean CTDE + stable reward,3626,0.02101461909282079
clean_stable,Clean CTDE + stable reward,3651,0.016615327098770644
clean_stable,Clean CTDE + stable reward,3676,0.01486426753479463
clean_stable,Clean CTDE + stable reward,3701,0.01728578952039242
clean_stable,Clean CTDE + stable reward,3726,0.017332389516232057
clean_stable,Clean CTDE + stable reward,3751,0.018343844962437274
clean_stable,Clean CTDE + stable reward,3776,0.022686552182640284
clean_stable,Clean CTDE + stable reward,3801,0.01941591031169081
clean_stable,Clean CTDE + stable reward,3826,0.01584410564621065
clean_stable,Clean CTDE + stable reward,3851,0.01739627414510322
clean_stable,Clean CTDE + stable reward,3876,0.0183489362691398
clean_stable,Clean CTDE + stable reward,3901,0.01745874003743664
clean_stable,Clean CTDE + stable reward,3926,0.02005791412273537
clean_stable,Clean CTDE + stable reward,3951,0.018187212163757054
clean_stable,Clean CTDE + stable reward,3976,0.01653653635097724
clean_stable,Clean CTDE + stable reward,4001,0.01896060067581855
clean_stable,Clean CTDE + stable reward,4026,0.026180335779099534
clean_stable,Clean CTDE + stable reward,4051,0.03006731368681356
clean_stable,Clean CTDE + stable reward,4076,0.026718944808380888
clean_stable,Clean CTDE + stable reward,4101,0.025270269052853088
clean_stable,Clean CTDE + stable reward,4126,0.02273769496536258
clean_stable,Clean CTDE + stable reward,4151,0.022240773129706185
clean_stable,Clean CTDE + stable reward,4176,0.021274909288076717
clean_stable,Clean CTDE + stable reward,4201,0.018972794964392935
clean_stable,Clean CTDE + stable reward,4226,0.010217690942481539
clean_stable,Clean CTDE + stable reward,4251,0.0048465445374312995
clean_stable,Clean CTDE + stable reward,4276,0.007318775547100785
clean_stable,Clean CTDE + stable reward,4301,0.009756255991414919
clean_stable,Clean CTDE + stable reward,4326,0.01214190291797419
clean_stable,Clean CTDE + stable reward,4351,0.014610676527881845
clean_stable,Clean CTDE + stable reward,4376,0.017298324623625346
clean_stable,Clean CTDE + stable reward,4401,0.018988919654911996
clean_stable,Clean CTDE + stable reward,4426,0.020586346591444427
clean_stable,Clean CTDE + stable reward,4451,0.022535206167667618
clean_stable,Clean CTDE + stable reward,4476,0.02009042516707266
clean_stable,Clean CTDE + stable reward,4501,0.017701644726948847
clean_stable,Clean CTDE + stable reward,4526,0.017901281339618415
clean_stable,Clean CTDE + stable reward,4551,0.01599585463933179
clean_stable,Clean CTDE + stable reward,4576,0.014182761893607655
clean_stable,Clean CTDE + stable reward,4601,0.014979556110811225
clean_stable,Clean CTDE + stable reward,4626,0.020276794533347103
clean_stable,Clean CTDE + stable reward,4651,0.02468224014941368
clean_stable,Clean CTDE + stable reward,4676,0.026460452475221222
clean_stable,Clean CTDE + stable reward,4701,0.03329608969739636
clean_stable,Clean CTDE + stable reward,4726,0.030695906163564334
clean_stable,Clean CTDE + stable reward,4751,0.029727200636370955
clean_stable,Clean CTDE + stable reward,4776,0.027349127724992258
clean_stable,Clean CTDE + stable reward,4801,0.027494988144935607
clean_stable,Clean CTDE + stable reward,4826,0.020633972779796724
clean_stable,Clean CTDE + stable reward,4851,0.01681771631621811
clean_stable,Clean CTDE + stable reward,4876,0.017679693944228317
clean_stable,Clean CTDE + stable reward,4901,0.01797576634664435
clean_stable,Clean CTDE + stable reward,4926,0.018229866335495868
clean_stable,Clean CTDE + stable reward,4951,0.018986393988197927
clean_stable,Clean CTDE + stable reward,4976,0.021232489278809195
clean_stable,Clean CTDE + stable reward,5001,0.018680139603493413
clean_stable,Clean CTDE + stable reward,5026,0.022361502355379318
clean_stable,Clean CTDE + stable reward,5051,0.0198230536250048
clean_stable,Clean CTDE + stable reward,5076,0.018794131240138057
clean_stable,Clean CTDE + stable reward,5101,0.011757221606712815
clean_stable,Clean CTDE + stable reward,5126,0.011582121616338523
clean_stable,Clean CTDE + stable reward,5151,0.011789665686264897
clean_stable,Clean CTDE + stable reward,5176,0.014607817229370964
clean_stable,Clean CTDE + stable reward,5201,0.017061706064523577
clean_stable,Clean CTDE + stable reward,5226,0.015678547022071113
clean_stable,Clean CTDE + stable reward,5251,0.020119502409033853
clean_stable,Clean CTDE + stable reward,5276,0.0186055348348236
clean_stable,Clean CTDE + stable reward,5301,0.022453483060198745
clean_stable,Clean CTDE + stable reward,5326,0.025876845635830224
clean_stable,Clean CTDE + stable reward,5351,0.024974615666251313
clean_stable,Clean CTDE + stable reward,5376,0.019953568830860573
clean_stable,Clean CTDE + stable reward,5401,0.019276780425134317
clean_stable,Clean CTDE + stable reward,5426,0.017006426716070534
clean_stable,Clean CTDE + stable reward,5451,0.017720051891519657
clean_stable,Clean CTDE + stable reward,5476,0.02019187509664331
clean_stable,Clean CTDE + stable reward,5501,0.018738657786270745
clean_stable,Clean CTDE + stable reward,5526,0.01775100872819163
clean_stable,Clean CTDE + stable reward,5551,0.016181198505655595
clean_stable,Clean CTDE + stable reward,5576,0.020541964354306365
clean_stable,Clean CTDE + stable reward,5601,0.020591475389737712
clean_stable,Clean CTDE + stable reward,5626,0.0207093253865241
clean_stable,Clean CTDE + stable reward,5651,0.017266465822249263
clean_stable,Clean CTDE + stable reward,5676,0.014811692615803583
clean_stable,Clean CTDE + stable reward,5701,0.016539295012735197
clean_stable,Clean CTDE + stable reward,5726,0.014178431496220542
clean_stable,Clean CTDE + stable reward,5751,0.014131031497745387
clean_stable,Clean CTDE + stable reward,5776,0.014770756326033694
clean_stable,Clean CTDE + stable reward,5801,0.013041494872886649
clean_stable,Clean CTDE + stable reward,5826,0.015375375113508161
clean_stable,Clean CTDE + stable reward,5851,0.016038942162995187
clean_stable,Clean CTDE + stable reward,5876,0.022524220164814288
clean_stable,Clean CTDE + stable reward,5901,0.023537995908372942
clean_stable,Clean CTDE + stable reward,5926,0.02511628584685237
clean_stable,Clean CTDE + stable reward,5951,0.025119535850535578
clean_stable,Clean CTDE + stable reward,5976,0.021774146527641244
clean_stable,Clean CTDE + stable reward,6001,0.021730896516528406
clean_stable,Clean CTDE + stable reward,6026,0.01937126628832626
clean_stable,Clean CTDE + stable reward,6051,0.019599035159590092
clean_stable,Clean CTDE + stable reward,6076,0.01808175369926171
clean_stable,Clean CTDE + stable reward,6101,0.01771764023706051
clean_stable,Clean CTDE + stable reward,6126,0.01852038880082542
clean_stable,Clean CTDE + stable reward,6151,0.022703372782962066
clean_stable,Clean CTDE + stable reward,6176,0.025422645266116848
clean_stable,Clean CTDE + stable reward,6201,0.027190365247733966
clean_stable,Clean CTDE + stable reward,6226,0.02715401524128534
clean_stable,Clean CTDE + stable reward,6251,0.024638758317050775
clean_stable,Clean CTDE + stable reward,6276,0.021249962718102283
clean_stable,Clean CTDE + stable reward,6301,0.01931446742368276
clean_stable,Clean CTDE + stable reward,6326,0.019611095142572556
clean_stable,Clean CTDE + stable reward,6351,0.018000947279870127
clean_stable,Clean CTDE + stable reward,6376,0.013746723439398882
clean_stable,Clean CTDE + stable reward,6401,0.01905417154965104
clean_stable,Clean CTDE + stable reward,6426,0.02142152675754911
clean_stable,Clean CTDE + stable reward,6451,0.021517776757318606
clean_stable,Clean CTDE + stable reward,6476,0.020015925812258466
clean_stable,Clean CTDE + stable reward,6501,0.019447961598380022
clean_stable,Clean CTDE + stable reward,6526,0.018826037509861594
clean_stable,Clean CTDE + stable reward,6551,0.01792989476420185
clean_stable,Clean CTDE + stable reward,6576,0.019357412404533494
clean_stable,Clean CTDE + stable reward,6601,0.012280994315660751
clean_stable,Clean CTDE + stable reward,6626,0.009953489101826524
clean_stable,Clean CTDE + stable reward,6651,0.009839989117099282
clean_stable,Clean CTDE + stable reward,6676,0.01476295221484175
clean_stable,Clean CTDE + stable reward,6701,0.014976180469202481
clean_stable,Clean CTDE + stable reward,6726,0.015352935111550283
clean_stable,Clean CTDE + stable reward,6751,0.01831496719267303
clean_stable,Clean CTDE + stable reward,6776,0.02114265672254983
clean_stable,Clean CTDE + stable reward,6801,0.026599466728803197
clean_stable,Clean CTDE + stable reward,6826,0.028150727358661202
clean_stable,Clean CTDE + stable reward,6851,0.028082627361727605
clean_stable,Clean CTDE + stable reward,6876,0.023071714265497537
clean_stable,Clean CTDE + stable reward,6901,0.02209698366354129
clean_stable,Clean CTDE + stable reward,6926,0.019729486876785777
clean_stable,Clean CTDE + stable reward,6951,0.015188261420807939
clean_stable,Clean CTDE + stable reward,6976,0.013411394290524148
clean_stable,Clean CTDE + stable reward,7001,0.017447682936908637
clean_stable,Clean CTDE + stable reward,7026,0.02240573753213535
clean_stable,Clean CTDE + stable reward,7051,0.024353671963835907
clean_stable,Clean CTDE + stable reward,7076,0.026545325712650038
clean_stable,Clean CTDE + stable reward,7101,0.025160491976712326
clean_stable,Clean CTDE + stable reward,7126,0.025193991975429486
clean_stable,Clean CTDE + stable reward,7151,0.026775910114702088
clean_stable,Clean CTDE + stable reward,7176,0.029284348072032985
clean_stable,Clean CTDE + stable reward,7201,0.02124465781962495
clean_stable,Clean CTDE + stable reward,7226,0.022304049380290923
clean_stable,Clean CTDE + stable reward,7251,0.023006188974140928
clean_stable,Clean CTDE + stable reward,7276,0.025673783925194545
clean_stable,Clean CTDE + stable reward,7301,0.025702283923637836
clean_stable,Clean CTDE + stable reward,7326,0.03178676654326405
clean_stable,Clean CTDE + stable reward,7351,0.030302848397623126
clean_stable,Clean CTDE + stable reward,7376,0.027070982282893924
clean_stable,Clean CTDE + stable reward,7401,0.027328293933060153
clean_stable,Clean CTDE + stable reward,7426,0.021426556202750323
clean_stable,Clean CTDE + stable reward,7451,0.020897800916791272
clean_stable,Clean CTDE + stable reward,7476,0.01954762951914741
clean_stable,Clean CTDE + stable reward,7501,0.02087825517242887
clean_stable,Clean CTDE + stable reward,7526,0.019866246720921445
clean_stable,Clean CTDE + stable reward,7551,0.01984989672124353
clean_stable,Clean CTDE + stable reward,7576,0.02067979951669254
clean_stable,Clean CTDE + stable reward,7601,0.019145579464020516
clean_stable,Clean CTDE + stable reward,7626,0.019778006819469694
clean_stable,Clean CTDE + stable reward,7651,0.022286121392607994
clean_stable,Clean CTDE + stable reward,7676,0.022719425657451168
clean_stable,Clean CTDE + stable reward,7701,0.021255300005614073
clean_stable,Clean CTDE + stable reward,7726,0.021387482676545867
clean_stable,Clean CTDE + stable reward,7751,0.02140708267212171
clean_stable,Clean CTDE + stable reward,7776,0.018838567993952848
clean_stable,Clean CTDE + stable reward,7801,0.0201663431381166
clean_stable,Clean CTDE + stable reward,7826,0.022959369986674534
clean_stable,Clean CTDE + stable reward,7851,0.01837333666087939
clean_stable,Clean CTDE + stable reward,7876,0.019464118413488867
clean_stable,Clean CTDE + stable reward,7901,0.019613368409445643
clean_stable,Clean CTDE + stable reward,7926,0.021310610317559583
clean_stable,Clean CTDE + stable reward,7951,0.02928417707193144
clean_stable,Clean CTDE + stable reward,7976,0.029304677074542235
clean_stable,Clean CTDE + stable reward,8001,0.029537571995606377
clean_stable,Clean CTDE + stable reward,8026,0.027792462174220378
clean_stable,Clean CTDE + stable reward,8051,0.027875412182875113
clean_stable,Clean CTDE + stable reward,8076,0.022861948863610412
clean_stable,Clean CTDE + stable reward,8101,0.025636807358714542
clean_stable,Clean CTDE + stable reward,8126,0.018593308629096972
clean_stable,Clean CTDE + stable reward,8151,0.013080965719236662
clean_stable,Clean CTDE + stable reward,8176,0.017866036273298923
clean_stable,Clean CTDE + stable reward,8201,0.01815082229488322
clean_stable,Clean CTDE + stable reward,8226,0.01715782178958758
clean_stable,Clean CTDE + stable reward,8251,0.017083121787327366
clean_stable,Clean CTDE + stable reward,8276,0.01920245062010505
clean_stable,Clean CTDE + stable reward,8301,0.02012721587914708
clean_stable,Clean CTDE + stable reward,8326,0.024122087009854992
clean_stable,Clean CTDE + stable reward,8351,0.023597081770458283
clean_stable,Clean CTDE + stable reward,8376,0.01869518074850927
clean_stable,Clean CTDE + stable reward,8401,0.018052783133934977
clean_stable,Clean CTDE + stable reward,8426,0.015540270213859881
clean_stable,Clean CTDE + stable reward,8451,0.01554332020899889
clean_stable,Clean CTDE + stable reward,8476,0.015965847840234314
clean_stable,Clean CTDE + stable reward,8501,0.019326282494148438
clean_stable,Clean CTDE + stable reward,8526,0.019867054518108454
clean_stable,Clean CTDE + stable reward,8551,0.020136674177301722
clean_stable,Clean CTDE + stable reward,8576,0.02229403361136061
clean_stable,Clean CTDE + stable reward,8601,0.02090797513872527
clean_stable,Clean CTDE + stable reward,8626,0.021024975131658685
clean_stable,Clean CTDE + stable reward,8651,0.022609876921633222
clean_stable,Clean CTDE + stable reward,8676,0.019992020452555118
clean_stable,Clean CTDE + stable reward,8701,0.01277405874276152
clean_stable,Clean CTDE + stable reward,8726,0.010764948178184536
clean_stable,Clean CTDE + stable reward,8751,0.008309859921173455
clean_stable,Clean CTDE + stable reward,8776,0.006086280960662377
clean_stable,Clean CTDE + stable reward,8801,0.013312715254651237
clean_stable,Clean CTDE + stable reward,8826,0.017917475507274475
clean_stable,Clean CTDE + stable reward,8851,0.016266023719290357
clean_stable,Clean CTDE + stable reward,8876,0.018405575894539623
clean_stable,Clean CTDE + stable reward,8901,0.01837894170148499
clean_stable,Clean CTDE + stable reward,8926,0.017828086413282984
clean_stable,Clean CTDE + stable reward,8951,0.017827286415013043
clean_stable,Clean CTDE + stable reward,8976,0.01961547051236263
