collision_count_mean,collision_count_std,collision_penalized_discovery_rate_mean,collision_penalized_discovery_rate_std,completion_rate_mean,consumed_slots_censored_mean,consumed_slots_censored_std,discoveries_per_1000_scan_actions_mean,discoveries_per_1000_scan_actions_std,discoveries_per_joule_mean,discoveries_per_joule_std,discovery_rate_mean,discovery_rate_std,empty_scan_ratio_mean,empty_scan_ratio_std,isolated_node_ratio_mean,isolated_node_ratio_std,lambda2_mean,lambda2_std,largest_component_size_mean,largest_component_size_std,lcc_ratio_mean,lcc_ratio_std,mean_delay_censored_mean,mean_delay_censored_std,mean_sensing_pd_mean,mean_sensing_pd_std,mean_sensing_snr_db_mean,mean_sensing_snr_db_std,method_label,n_episodes,node_count,p95_delay_censored_mean,p95_delay_censored_std,protocol,rf_chains,scan_actions_mean,scan_actions_std,sensing_detection_rate_mean,sensing_detection_rate_std,sensing_false_alarm_ratio_mean,sensing_false_alarm_ratio_std,sensing_miss_ratio_mean,sensing_miss_ratio_std
7966.4,975.75664999015,0.04387106530291131,0.007732776787016317,0.0,200.0,0.0,16.26284430071999,1.2215225126471683,9.629680745823123,0.7342098274923596,0.4823076923076923,0.0364643873530896,0.1647372016941901,0.007478231910128122,0.0,0.0,11.846720209749286,1.1682545043911012,40.0,0.0,1.0,0.0,143.49846153846153,4.892376323229839,0.8887685080679596,0.015521743717433607,-0.16731188982275627,0.7661256404253565,Ours: topology-aware ISAC rule,5,40,200.0,0.0,improved_rl_isac,3,23131.8,95.74842035250504,0.8827016617746214,0.01290727072769625,0.0050416974773871475,0.00010558838957837198,0.11729833822537865,0.012907270727696216
8999.0,1191.263362989058,0.03948602580483766,0.008291561173101054,0.0,200.0,0.0,8.14265315548602,0.8556617550636408,9.65057562019174,1.016108759084345,0.4825641025641026,0.050131975725459556,0.14911030859899838,0.005191340667620956,0.0,0.0,11.07296023463851,2.1493216266237067,40.0,0.0,1.0,0.0,143.40794871794873,6.7957888302326666,0.9025009266950909,0.01753700876932938,0.20341182822844062,1.062105728105752,Ours: topology-aware ISAC rule,5,40,200.0,0.0,improved_rl_isac,6,46232.4,138.16164446039284,0.8917581766073441,0.014464014235579572,0.0051639746734169064,0.00035619494578676824,0.10824182339265584,0.014464014235579548
7878.4,608.2590237719454,0.06043414328778,0.0056273666959420245,0.0,200.0,0.0,56.75155918947468,1.9772217172045772,11.207139685526268,0.3883415192532226,0.4463673469387755,0.01527556132664956,0.2577164239412308,0.010354656147734061,0.0,0.0,13.667184670223344,1.2974071937202158,50.0,0.0,1.0,0.0,147.79395918367348,1.1935037377451636,0.9069337619036056,0.015669748732028456,1.095180416482497,0.7267507665822005,Ours: topology-aware ISAC rule,5,50,200.0,0.0,improved_rl_isac,1,9635.2,10.225458424931373,0.9091972099722706,0.009768931449700776,0.004798321139746943,0.0002636794992429464,0.09080279002772937,0.009768931449700768
10699.8,451.8908717821151,0.041172266240077776,0.0021779068381237313,0.0,200.0,0.0,16.987846455236248,0.30622049380432337,10.059356843765553,0.17893822870541778,0.39999999999999997,0.007060162713612944,0.1378889629415856,0.005830880571478396,0.0,0.0,11.44397482365049,0.3191469906204253,50.0,0.0,1.0,0.0,154.7018775510204,2.0125602700250123,0.9152224937466633,0.013419431582737564,0.6766520625753566,0.6684954043802537,Ours: topology-aware ISAC rule,5,50,200.0,0.0,improved_rl_isac,3,28844.4,51.62789943431749,0.9138716563883532,0.008983824427967038,0.004426528203398481,7.868348447111046e-05,0.08612834361164683,0.008983824427967045
11762.4,892.7108378416832,0.03818122992816993,0.005790061834424452,0.0,200.0,0.0,8.492531965875186,0.6875656142582708,10.064946110106463,0.8213726451412188,0.4006530612244898,0.032552498207129944,0.12398311744767618,0.009901267591250717,0.0,0.0,11.341256555315159,2.169396426585643,50.0,0.0,1.0,0.0,155.03542857142858,4.276701009173524,0.9003507299456617,0.013368502455423415,0.021307651403498693,0.26671983343370764,Ours: topology-aware ISAC rule,5,50,200.0,0.0,improved_rl_isac,6,57790.8,80.2655592393151,0.9006371177670535,0.012408084261667797,0.004651675569398368,0.00015541266096223062,0.09936288223294655,0.012408084261667795
0.0,0.0,0.008888888888888889,0.017777777777777778,0.0,200.0,0.0,0.2,0.4,0.04960317460317461,0.09920634920634921,0.008888888888888889,0.017777777777777778,0.9241,0.001714642819948212,0.94,0.12000000000000002,0.0,0.0,1.4,0.8,0.14,0.07999999999999999,198.8088888888889,2.3822222222222194,0.0,0.0,0.0,0.0,Uniform Random,5,10,200.0,0.0,uniform_random,1,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.06666666666666667,0.04216370213557839,0.0,200.0,0.0,0.5,0.31622776601683794,0.3771902403088997,0.2383646571993813,0.06666666666666667,0.04216370213557839,0.9267,0.004062566238776234,0.5,0.2683281572999748,0.0,0.0,2.8,1.7204650534085253,0.28,0.17204650534085253,194.56444444444443,4.596178767112882,0.0,0.0,0.0,0.0,Uniform Random,5,10,200.0,0.0,uniform_random,3,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4,0.8,0.23829787234042554,0.04477219327328852,0.0,200.0,0.0,0.9,0.1615893285805443,1.3525291958813124,0.24343750430009428,0.24,0.04309048762147848,0.9236333333333333,0.004779179380976971,0.08,0.07483314773547883,0.10268775051430049,0.14608912682503258,9.2,0.7483314773547883,0.92,0.0748331477354788,174.53333333333333,4.159700843944326,0.0,0.0,0.0,0.0,Uniform Random,5,10,200.0,0.0,uniform_random,6,12000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.01263157894736842,0.010837505411565264,0.0,200.0,0.0,0.6,0.51478150704935,0.14975238234765953,0.1284618315884581,0.01263157894736842,0.010837505411565264,0.8603500000000001,0.0051662365412357995,0.79,0.18275666882497063,0.0,0.0,2.2,0.9797958971132712,0.11,0.04898979485566356,198.69473684210527,1.1302489123543131,0.0,0.0,0.0,0.0,Uniform Random,5,20,200.0,0.0,uniform_random,1,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4,0.8,0.07461622807017544,0.020992524299975748,0.0,200.0,0.0,1.1833333333333333,0.33082388735465346,0.8889565160819198,0.2519088207155391,0.07473684210526316,0.02089414025397811,0.8708,0.0071376544544487055,0.24,0.11575836902790225,-3.1690870264405073e-16,9.45494226326022e-17,11.0,3.9496835316262997,0.55,0.197484176581315,192.88631578947368,2.002800255708475,0.0,0.0,0.0,0.0,Uniform Random,5,20,200.0,0.0,uniform_random,3,12000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
