path_loss_exponent,sinr_threshold_db,tx_power_w,samples,edge_coverage_rate,edge_coverage_ci95_low,edge_coverage_ci95_high,mid_coverage_rate,mid_coverage_ci95_low,mid_coverage_ci95_high,equal_power_decode_rate,equal_power_decode_ci95_low,equal_power_decode_ci95_high,near_far_capture_rate,near_far_capture_ci95_low,near_far_capture_ci95_high,one_sided_interference_survival_rate,one_sided_interference_survival_ci95_low,one_sided_interference_survival_ci95_high,edge_snr_mean_db,edge_snr_p10_db,edge_snr_p50_db,feasible,calibration_score
2.1,10.0,1.0,20000,0.9646,0.9619484793864654,0.9670730807102021,0.99895,0.9983952643143006,0.9993131029053126,0.0129,0.011426997345725403,0.014560084180131725,0.59765,0.5908357932026423,0.6044267021556003,0.9739,0.9715977487050986,0.9760202395209254,15.396959039448774,11.74803092147232,15.50531342052693,0,0.28154999999999997
2.1,7.5,0.25,20000,0.7575,0.7515109995108911,0.763390101920215,0.9868,0.9851221700809543,0.9882908636148222,0.048,0.045123219032845246,0.05105038156187333,0.8049,0.7993496360739997,0.8103332603389876,0.9651,0.9624658591122026,0.9675555089484087,9.376359126169152,5.727431008192698,9.484713507247307,0,0.28500000000000014
2.4,2.5,2.0,20000,0.87145,0.8667399283213743,0.8760174080925455,0.99715,0.9963096416278638,0.9977994169215512,0.4554,0.4485073260105578,0.4623098036056467,0.993,0.9917460998660389,0.9940645525826418,0.9921,0.990775039670532,0.9932359584430498,5.691577114009108,2.0426489960326615,5.79993149508727,0,0.31250000000000017
2.1,10.0,0.5,20000,0.81075,0.8052618346391632,0.8161188149519677,0.99185,0.9905060432846605,0.9930050508469493,0.01135,0.009972894395136935,0.012914782442494116,0.5934,0.5865751484021027,0.6001889792626172,0.94615,0.9429351680081453,0.9491934782189926,12.386659082808965,8.73773096483251,12.495013463887119,0,0.33510000000000006
2.3,2.5,1.0,20000,0.93575,0.9322674113375834,0.9390652292395213,0.99865,0.998036487964857,0.9990719944763898,0.46875,0.46184069095087255,0.47567131130263396,0.9899,0.9884170999759633,0.9911947430962654,0.99615,0.9951912571307401,0.9969181854907873,6.919837784729114,3.270909666752673,7.028192165807273,0,0.3402499999999999
2.1,10.0,2.0,20000,0.99565,0.9946378752462796,0.9964717594113041,0.99975,0.9994148495964674,0.9998932103654561,0.01345,0.01194441191689571,0.0151424583692997,0.59925,0.592439937982853,0.6060219428600101,0.9828,0.9809031773759076,0.9845113926083178,18.40725899608859,14.758330878112133,18.515613377166744,0,0.3420500000000001
2.2,2.5,0.25,20000,0.8323,0.827058558285363,0.8374138145517499,0.994,0.9928307494523352,0.9949795189242334,0.4362,0.42934002570423246,0.4430844780965264,0.98585,0.9841173197414037,0.9873960788228795,0.9889,0.9873512066605025,0.9902610204838384,5.137798498809306,1.4888703808328558,5.246152879887465,0,0.37159999999999993
2.0,10.0,0.5,20000,0.9851,0.9833253613794006,0.9866883252389667,0.9995,0.9990797771249671,0.9997283788549844,0.0131,0.011615066510360563,0.014771938201074121,0.5478,0.5408936961580173,0.5546879451950191,0.9835,0.9816394022457927,0.9851748988879542,16.625219710168807,12.976291592192366,16.733574091246957,0,0.37239999999999995
2.0,10.0,1.0,20000,0.9982,0.9975091840363307,0.9986994712373666,0.99985,0.9995590363727073,0.999948985182005,0.01365,0.012132733990915075,0.015354059480857895,0.54895,0.5420450241292019,0.5558361755409056,0.98895,0.987404426732895,0.9903077812078402,19.63551966680862,15.986591548832179,19.74387404788677,0,0.39744999999999986
2.0,10.0,2.0,20000,0.99985,0.9995590363727073,0.999948985182005,0.99995,0.9997168094297738,0.9999911737177268,0.01385,0.012321144311287308,0.01556557234606322,0.54995,0.5430462091076046,0.5568346064903907,0.991,0.9895935898246238,0.9922178307682814,22.645819623448435,18.99689150547199,22.754174004526583,0,0.39974999999999994
2.2,2.5,0.5,20000,0.9703,0.9678554903572661,0.972563880528362,0.99935,0.9988881316487883,0.9996200819419798,0.4795,0.47258090803983843,0.48642696543846187,0.9869,0.9852280617989259,0.9883849334896394,0.9976,0.9968196716746093,0.9981892140423555,8.14809845544912,4.499170337472668,8.256452836527277,0,0.42010000000000003
2.1,2.5,0.25,20000,0.98755,0.985916941471811,0.9889958041698814,0.99965,0.9992776515467302,0.9998304468224045,0.48935,0.4824247631051905,0.4962793272628045,0.9822,0.9802727417128093,0.9839420587146833,0.9987,0.998095808650383,0.9991126545872582,9.376359126169152,5.727431008192698,9.484713507247307,0,0.46445000000000003
2.3,2.5,2.0,20000,0.99085,0.9894328871481004,0.9920785910556216,0.99975,0.9994148495964674,0.9998932103654561,0.4961,0.48917210594803684,0.5030293919332007,0.9902,0.9887375175482578,0.9914742103023371,0.99885,0.9982748651476752,0.9992335404791493,9.930137741368926,6.281209623392485,10.038492122447085,0,0.47779999999999995
2.2,2.5,1.0,20000,0.9965,0.9955807217006262,0.9972285864956619,0.9998,0.9994858195143681,0.9999222212439498,0.503,0.49607069485732963,0.5099281529263338,0.9872,0.9855458786607396,0.988667001406192,0.9993,0.9988252697172566,0.9995829630771171,11.15839841208893,7.50947029411248,11.266752793167088,0,0.49600000000000005
