episode,process_cpu_percent,rss_mb,slot,system_available_mb,system_memory_percent,training_step,run,algorithm,network,reward_version,env_protocol,method,method_label,training_seed,node_count,beam_count,azimuth_cells,elevation_cells,slot_duration_ms
20,,639.12109375,299,18674.02734375,42.338523353644,6300,train_n10_b10_mappo_no_isac_100ep_300slot_seed20260731,mappo,shared,legacy,structured_marl_no_isac,mappo_no_isac,MAPPO w/o ISAC,20260731,10,648,36,18,5.0
21,,638.453125,99,18708.0234375,42.23355055212944,6400,train_n10_b10_mappo_no_isac_100ep_300slot_seed20260731,mappo,shared,legacy,structured_marl_no_isac,mappo_no_isac,MAPPO w/o ISAC,20260731,10,648,36,18,5.0
21,,638.453125,199,18791.51171875,41.97575626432399,6500,train_n10_b10_mappo_no_isac_100ep_300slot_seed20260731,mappo,shared,legacy,structured_marl_no_isac,mappo_no_isac,MAPPO w/o ISAC,20260731,10,648,36,18,5.0
21,,638.5078125,299,18819.0625,41.89068523489941,6600,train_n10_b10_mappo_no_isac_100ep_300slot_seed20260731,mappo,shared,legacy,structured_marl_no_isac,mappo_no_isac,MAPPO w/o ISAC,20260731,10,648,36,18,5.0
22,,643.27734375,99,18841.98828125,41.81989523465938,6700,train_n10_b10_mappo_no_isac_100ep_300slot_seed20260731,mappo,shared,legacy,structured_marl_no_isac,mappo_no_isac,MAPPO w/o ISAC,20260731,10,648,36,18,5.0
22,,643.27734375,199,18778.77734375,42.01507734130176,6800,train_n10_b10_mappo_no_isac_100ep_300slot_seed20260731,mappo,shared,legacy,structured_marl_no_isac,mappo_no_isac,MAPPO w/o ISAC,20260731,10,648,36,18,5.0
22,,643.27734375,299,18784.0390625,41.99883025826831,6900,train_n10_b10_mappo_no_isac_100ep_300slot_seed20260731,mappo,shared,legacy,structured_marl_no_isac,mappo_no_isac,MAPPO w/o ISAC,20260731,10,648,36,18,5.0
23,,636.8515625,99,18574.7890625,42.644950335429286,7000,train_n10_b10_mappo_no_isac_100ep_300slot_seed20260731,mappo,shared,legacy,structured_marl_no_isac,mappo_no_isac,MAPPO w/o ISAC,20260731,10,648,36,18,5.0
23,,636.9765625,199,18642.26953125,42.43658481248731,7100,train_n10_b10_mappo_no_isac_100ep_300slot_seed20260731,mappo,shared,legacy,structured_marl_no_isac,mappo_no_isac,MAPPO w/o ISAC,20260731,10,648,36,18,5.0
23,,636.98828125,299,18568.55859375,42.66418871511627,7200,train_n10_b10_mappo_no_isac_100ep_300slot_seed20260731,mappo,shared,legacy,structured_marl_no_isac,mappo_no_isac,MAPPO w/o ISAC,20260731,10,648,36,18,5.0
24,,650.625,99,18459.35546875,43.00138504272066,7300,train_n10_b10_mappo_no_isac_100ep_300slot_seed20260731,mappo,shared,legacy,structured_marl_no_isac,mappo_no_isac,MAPPO w/o ISAC,20260731,10,648,36,18,5.0
24,,650.625,199,18561.33984375,42.68647869985704,7400,train_n10_b10_mappo_no_isac_100ep_300slot_seed20260731,mappo,shared,legacy,structured_marl_no_isac,mappo_no_isac,MAPPO w/o ISAC,20260731,10,648,36,18,5.0
24,,651.08203125,299,18557.75,42.697563383827145,7500,train_n10_b10_mappo_no_isac_100ep_300slot_seed20260731,mappo,shared,legacy,structured_marl_no_isac,mappo_no_isac,MAPPO w/o ISAC,20260731,10,648,36,18,5.0
25,,608.109375,99,18502.03515625,42.86959912644488,7600,train_n10_b10_mappo_no_isac_100ep_300slot_seed20260731,mappo,shared,legacy,structured_marl_no_isac,mappo_no_isac,MAPPO w/o ISAC,20260731,10,648,36,18,5.0
25,,608.109375,199,18390.66796875,43.21347762479949,7700,train_n10_b10_mappo_no_isac_100ep_300slot_seed20260731,mappo,shared,legacy,structured_marl_no_isac,mappo_no_isac,MAPPO w/o ISAC,20260731,10,648,36,18,5.0
25,,608.45703125,299,18418.90625,43.1262837396853,7800,train_n10_b10_mappo_no_isac_100ep_300slot_seed20260731,mappo,shared,legacy,structured_marl_no_isac,mappo_no_isac,MAPPO w/o ISAC,20260731,10,648,36,18,5.0
26,,652.74609375,99,18347.4921875,43.3467953744422,7900,train_n10_b10_mappo_no_isac_100ep_300slot_seed20260731,mappo,shared,legacy,structured_marl_no_isac,mappo_no_isac,MAPPO w/o ISAC,20260731,10,648,36,18,5.0
26,,652.7578125,199,18356.421875,43.31922237383754,8000,train_n10_b10_mappo_no_isac_100ep_300slot_seed20260731,mappo,shared,legacy,structured_marl_no_isac,mappo_no_isac,MAPPO w/o ISAC,20260731,10,648,36,18,5.0
26,,652.64453125,299,18311.375,43.45831766822637,8100,train_n10_b10_mappo_no_isac_100ep_300slot_seed20260731,mappo,shared,legacy,structured_marl_no_isac,mappo_no_isac,MAPPO w/o ISAC,20260731,10,648,36,18,5.0
27,,643.12890625,99,18453.5234375,43.01939313104207,8200,train_n10_b10_mappo_no_isac_100ep_300slot_seed20260731,mappo,shared,legacy,structured_marl_no_isac,mappo_no_isac,MAPPO w/o ISAC,20260731,10,648,36,18,5.0
27,,643.12890625,199,18465.71484375,42.98174862759189,8300,train_n10_b10_mappo_no_isac_100ep_300slot_seed20260731,mappo,shared,legacy,structured_marl_no_isac,mappo_no_isac,MAPPO w/o ISAC,20260731,10,648,36,18,5.0
27,,643.56640625,299,18468.79296875,42.97224402370892,8400,train_n10_b10_mappo_no_isac_100ep_300slot_seed20260731,mappo,shared,legacy,structured_marl_no_isac,mappo_no_isac,MAPPO w/o ISAC,20260731,10,648,36,18,5.0
28,,648.37109375,99,18479.734375,42.93845925787618,8500,train_n10_b10_mappo_no_isac_100ep_300slot_seed20260731,mappo,shared,legacy,structured_marl_no_isac,mappo_no_isac,MAPPO w/o ISAC,20260731,10,648,36,18,5.0
28,,648.37109375,199,18527.3828125,42.791330884571046,8600,train_n10_b10_mappo_no_isac_100ep_300slot_seed20260731,mappo,shared,legacy,structured_marl_no_isac,mappo_no_isac,MAPPO w/o ISAC,20260731,10,648,36,18,5.0
28,,648.18359375,299,18482.90625,42.92866517367191,8700,train_n10_b10_mappo_no_isac_100ep_300slot_seed20260731,mappo,shared,legacy,structured_marl_no_isac,mappo_no_isac,MAPPO w/o ISAC,20260731,10,648,36,18,5.0
29,,663.796875,99,17854.43359375,44.86925681596493,8800,train_n10_b10_mappo_no_isac_100ep_300slot_seed20260731,mappo,shared,legacy,structured_marl_no_isac,mappo_no_isac,MAPPO w/o ISAC,20260731,10,648,36,18,5.0
29,,663.796875,199,18205.92578125,43.78392272129836,8900,train_n10_b10_mappo_no_isac_100ep_300slot_seed20260731,mappo,shared,legacy,structured_marl_no_isac,mappo_no_isac,MAPPO w/o ISAC,20260731,10,648,36,18,5.0
29,,663.8984375,299,18194.72265625,43.81851561969474,9000,train_n10_b10_mappo_no_isac_100ep_300slot_seed20260731,mappo,shared,legacy,structured_marl_no_isac,mappo_no_isac,MAPPO w/o ISAC,20260731,10,648,36,18,5.0
30,,651.921875,99,18029.73046875,44.32797686183791,9100,train_n10_b10_mappo_no_isac_100ep_300slot_seed20260731,mappo,shared,legacy,structured_marl_no_isac,mappo_no_isac,MAPPO w/o ISAC,20260731,10,648,36,18,5.0
30,,651.921875,199,18040.375,44.29510878368933,9200,train_n10_b10_mappo_no_isac_100ep_300slot_seed20260731,mappo,shared,legacy,structured_marl_no_isac,mappo_no_isac,MAPPO w/o ISAC,20260731,10,648,36,18,5.0
30,,652.0234375,299,18023.703125,44.34658803416206,9300,train_n10_b10_mappo_no_isac_100ep_300slot_seed20260731,mappo,shared,legacy,structured_marl_no_isac,mappo_no_isac,MAPPO w/o ISAC,20260731,10,648,36,18,5.0
31,,643.80078125,99,18078.01171875,44.17889449636394,9400,train_n10_b10_mappo_no_isac_100ep_300slot_seed20260731,mappo,shared,legacy,structured_marl_no_isac,mappo_no_isac,MAPPO w/o ISAC,20260731,10,648,36,18,5.0
31,,643.8125,199,18136.2109375,43.999187525231534,9500,train_n10_b10_mappo_no_isac_100ep_300slot_seed20260731,mappo,shared,legacy,structured_marl_no_isac,mappo_no_isac,MAPPO w/o ISAC,20260731,10,648,36,18,5.0
