access_gate_aggressive_count,access_gate_aggressive_ratio,access_gate_backoff_count,access_gate_backoff_ratio,access_gate_normal_count,access_gate_normal_ratio,active_actions,algorithm,beam_candidate_count_mean_active,beam_score_gap_mean_active,beam_selected_score_mean_active,beam_top1_rate_active,beam_top3_rate_active,collision_count,discovered_edges,discovery_rate,empty_scan_ratio,env_protocol,episode,episode_cumulative_reward,idle_actions,lambda2,lcc_ratio,new_edges_count,reward_mean,reward_sum,rx_actions,scan_actions,seed,sense_actions,slot,training_step,true_edges,tx_actions
0,0.0,0,0.0,410,1.0,8,isac_mappo,17.0,0.1727109104394912,0.8272890895605087,0.125,0.375,0,2,0.0444444444444444,0.6602739726027397,wang2025_isac_tables,18,5.3320635529235005,45,0.0,0.3,1,0.4782565236091614,4.782565116882324,126,365,2026091619,0,40,3641,45,239
0,0.0,0,0.0,610,1.0,8,isac_mappo,12.625,0.1752677485346794,0.8247322514653206,0.125,0.625,0,4,0.0888888888888888,0.5528756957328386,wang2025_isac_tables,18,13.424607374705374,71,0.0,0.5,0,-0.0063035795465111,-0.0630357936024665,191,539,2026091619,0,60,3661,45,348
0,0.0,0,0.0,810,1.0,9,isac_mappo,11.11111111111111,0.1563552220662435,0.8436447779337565,0.1111111111111111,0.5555555555555556,0,9,0.2,0.4949784791965567,wang2025_isac_tables,18,33.478303731419146,113,0.0,0.6,0,0.0019508115947246,0.0195081159472465,255,697,2026091619,0,80,3681,45,442
0,0.0,0,0.0,1010,1.0,8,isac_mappo,7.25,0.2233346402645111,0.7766653597354889,0.375,0.625,0,10,0.2222222222222222,0.4515752625437573,wang2025_isac_tables,18,36.06365847308189,153,-3.36519397582258e-16,0.7,0,-0.0080144088715314,-0.0801440849900245,319,857,2026091619,0,100,3701,45,538
0,0.0,0,0.0,1210,1.0,6,isac_mappo,7.833333333333333,0.2355872491995493,0.7644127508004507,0.3333333333333333,0.8333333333333334,0,13,0.2888888888888888,0.4121756487025948,wang2025_isac_tables,18,46.00545993540436,208,0.3875578095527436,1.0,0,-0.0095379371196031,-0.0953793749213218,365,1002,2026091619,0,120,3721,45,637
0,0.0,0,0.0,1410,1.0,6,isac_mappo,6.833333333333333,0.0218203365802764,0.9781796634197236,0.5,0.5,0,18,0.4,0.3919510061242344,wang2025_isac_tables,18,61.56044776178896,267,0.7569685330880201,1.0,0,-0.0138245094567537,-0.138245090842247,407,1143,2026091619,0,140,3741,45,736
0,0.0,0,0.0,1610,1.0,4,isac_mappo,5.75,0.0438117235898971,0.9561882764101028,0.5,1.0,0,21,0.4666666666666667,0.3751962323390895,wang2025_isac_tables,18,69.42634567432106,336,1.6621999495243236,1.0,0,-0.0091804657131433,-0.0918046534061431,463,1274,2026091619,0,160,3761,45,811
0,0.0,0,0.0,1810,1.0,8,isac_mappo,16.625,0.399574477225542,0.4754255227744579,0.375,0.875,0,21,0.4666666666666667,0.3569405099150141,wang2025_isac_tables,18,68.18284830451012,398,1.6621999495243236,1.0,0,-0.0123910242691636,-0.1239102408289909,513,1412,2026091619,0,180,3781,45,899
0,0.0,0,0.0,10,1.0,8,isac_mappo,105.0,0.0,0.5,1.0,1.0,0,0,0.0,1.0,wang2025_isac_tables,19,-0.1619999855756759,2,0.0,0.1,0,-0.0161999985575675,-0.1619999855756759,4,8,2026091620,0,0,3801,45,4
0,0.0,0,0.0,210,1.0,9,isac_mappo,41.333333333333336,0.5793935391638014,0.4206064608361985,0.1111111111111111,0.1111111111111111,0,0,0.0,0.7989130434782609,wang2025_isac_tables,19,-2.7279998315498237,26,0.0,0.1,0,-0.0124624976888298,-0.1246249750256538,69,184,2026091620,0,20,3821,45,115
0,0.0,0,0.0,410,1.0,8,isac_mappo,17.625,0.272978201508522,0.727021798491478,0.25,0.375,0,0,0.0,0.6217765042979942,wang2025_isac_tables,19,-4.3679936258122325,61,0.0,0.1,0,-0.0142262484878301,-0.1422624886035919,126,349,2026091620,0,40,3841,45,223
0,0.0,0,0.0,610,1.0,8,isac_mappo,10.625,0.0559037923812866,0.9440962076187134,0.125,0.125,0,2,0.0444444444444444,0.5116279069767442,wang2025_isac_tables,19,3.948520331643522,94,0.0,0.2,1,0.4759066998958587,4.759067058563232,198,516,2026091620,0,60,3861,45,318
0,0.0,0,0.0,810,1.0,8,isac_mappo,9.75,0.1811582520604133,0.8188417479395866,0.25,0.625,0,5,0.1111111111111111,0.4344624447717231,wang2025_isac_tables,19,16.414824671112,131,-8.529790595812971e-17,0.4,0,-0.0033578798174858,-0.033578798174858,275,679,2026091620,0,80,3881,45,404
0,0.0,0,0.0,1010,1.0,7,isac_mappo,8.571428571428571,0.1655301472970417,0.8344698527029583,0.4285714285714285,0.5714285714285714,0,8,0.1777777777777777,0.3868263473053892,wang2025_isac_tables,19,27.54757642466575,175,-5.101189759321238e-17,0.7,0,-0.0059029632247984,-0.0590296313166618,346,835,2026091620,0,100,3901,45,489
0,0.0,0,0.0,1210,1.0,6,isac_mappo,9.666666666666666,0.2766454517841339,0.7233545482158661,0.1666666666666666,0.5,0,12,0.2666666666666666,0.3576567317574511,wang2025_isac_tables,19,41.66447429638356,237,0.3344183730516427,1.0,0,-0.0113101154565811,-0.1131011545658111,398,973,2026091620,0,120,3921,45,575
0,0.0,0,0.0,1410,1.0,7,isac_mappo,8.0,0.1066085142748696,0.8933914857251304,0.5714285714285714,0.7142857142857143,0,15,0.3333333333333333,0.3342391304347826,wang2025_isac_tables,19,50.08903536107391,306,0.4985055269260218,1.0,1,0.3258961737155914,3.258961677551269,454,1104,2026091620,0,140,3941,45,650
0,0.0,0,0.0,1610,1.0,6,isac_mappo,7.333333333333333,0.3490435679753621,0.6509564320246378,0.3333333333333333,0.3333333333333333,0,18,0.4,0.3220064724919094,wang2025_isac_tables,19,57.83643595734611,374,0.738554815053743,1.0,0,-0.0090818703174591,-0.090818703174591,517,1236,2026091620,0,160,3961,45,719
0,0.0,0,0.0,1810,1.0,7,isac_mappo,6.428571428571429,0.0999100293431963,0.8286613992282322,0.4285714285714285,0.8571428571428571,0,20,0.4444444444444444,0.3060628195763331,wang2025_isac_tables,19,62.39715827861801,441,0.7705229404881992,1.0,0,-0.0101694790646433,-0.1016947925090789,580,1369,2026091620,0,180,3981,45,789
0,0.0,0,0.0,10,1.0,10,isac_mappo,105.0,0.0,0.5,1.0,1.0,0,0,0.0,1.0,wang2025_isac_tables,20,-0.1880000084638595,0,0.0,0.1,0,-0.018800001591444,-0.1880000084638595,5,10,2026091621,0,0,4001,45,5
0,0.0,0,0.0,210,1.0,6,isac_mappo,49.16666666666666,0.8342428505420685,0.1657571494579315,0.0,0.6666666666666666,0,0,0.0,0.791907514450867,wang2025_isac_tables,20,-2.967624798417092,37,0.0,0.1,0,-0.0138499988242983,-0.1384999901056289,77,173,2026091621,0,20,4021,45,96
0,0.0,0,0.0,410,1.0,9,isac_mappo,26.22222222222222,0.3743013342221578,0.6256986657778422,0.1111111111111111,0.4444444444444444,0,2,0.0444444444444444,0.6787878787878788,wang2025_isac_tables,20,4.502490688115358,80,0.0,0.2,1,0.484114795923233,4.8411478996276855,159,330,2026091621,0,40,4041,45,171
0,0.0,0,0.0,610,1.0,10,isac_mappo,13.3,0.1282433032989502,0.8717566967010498,0.3,0.6,0,5,0.1111111111111111,0.5771543086172345,wang2025_isac_tables,20,17.171310156583786,111,0.0,0.3,1,0.4619670808315277,4.619670867919922,229,499,2026091621,0,60,4061,45,270
0,0.0,0,0.0,810,1.0,7,isac_mappo,7.857142857142857,0.1865952440670558,0.8134047559329441,0.1428571428571428,0.2857142857142857,0,7,0.1555555555555555,0.5206738131699847,wang2025_isac_tables,20,24.064031779766083,157,5.0450834795003976e-17,0.4,0,-0.0098932143300771,-0.098932147026062,298,653,2026091621,0,80,4081,45,355
0,0.0,0,0.0,1010,1.0,8,isac_mappo,7.375,0.2158643752336502,0.7841356247663498,0.125,0.75,0,10,0.2222222222222222,0.4479297365119197,wang2025_isac_tables,20,34.8913552723825,213,0.2359850748054176,1.0,0,-0.0064121321775019,-0.0641213208436966,365,797,2026091621,0,100,4101,45,432
0,0.0,0,0.0,1210,1.0,8,isac_mappo,5.875,0.0362527817487716,0.9637472182512284,0.625,0.875,0,12,0.2666666666666666,0.4284188034188034,wang2025_isac_tables,20,39.85235212743282,274,0.7170061660630337,1.0,1,0.3380052149295807,3.380052089691162,436,936,2026091621,0,120,4121,45,500
0,0.0,0,0.0,1410,1.0,6,isac_mappo,4.666666666666667,0.3230409920215606,0.6769590079784393,0.3333333333333333,0.5,0,13,0.2888888888888888,0.3996265172735761,wang2025_isac_tables,20,41.56561331823468,339,0.9999999999999996,1.0,0,-0.0042667612433433,-0.0426676124334335,497,1071,2026091621,0,140,4141,45,574
0,0.0,0,0.0,1610,1.0,2,isac_mappo,7.0,0.0209411978721618,0.979058802127838,0.5,0.5,0,16,0.3555555555555555,0.3762541806020067,wang2025_isac_tables,20,49.49066811706871,414,1.2318806036345389,1.0,0,-0.0093862581998109,-0.0938625782728195,559,1196,2026091621,0,160,4161,45,637
0,0.0,0,0.0,1810,1.0,5,isac_mappo,24.6,0.071858537197113,0.7281414628028869,0.4,1.0,0,16,0.3555555555555555,0.3455497382198952,wang2025_isac_tables,20,47.36218237038702,473,1.2318806036345389,1.0,0,-0.008928544819355,-0.0892854481935501,636,1337,2026091621,0,180,4181,45,701
0,0.0,0,0.0,10,1.0,10,isac_mappo,105.0,0.0,0.5,1.0,1.0,0,0,0.0,1.0,wang2025_isac_tables,21,-0.1699999868869781,0,0.0,0.1,0,-0.0169999990612268,-0.1699999868869781,3,10,2026091622,0,0,4201,45,7
0,0.0,0,0.0,210,1.0,9,isac_mappo,49.66666666666666,0.568478888935513,0.431521111064487,0.2222222222222222,0.3333333333333333,0,1,0.0222222222222222,0.8,wang2025_isac_tables,21,2.6538769602775574,35,0.0,0.2,0,-0.01084999833256,-0.1084999814629554,76,175,2026091622,0,20,4221,45,99
0,0.0,0,0.0,410,1.0,6,isac_mappo,26.166666666666668,0.5170451998710632,0.4829548001289367,0.1666666666666666,0.5,0,4,0.0888888888888888,0.6775147928994083,wang2025_isac_tables,21,15.48237014748156,72,0.0,0.3,0,-0.0093752592802047,-0.0937525928020477,149,338,2026091622,0,40,4241,45,189
0,0.0,0,0.0,610,1.0,7,isac_mappo,14.0,0.3070111870765686,0.6929888129234314,0.1428571428571428,0.5714285714285714,0,5,0.1111111111111111,0.5846774193548387,wang2025_isac_tables,21,18.28037316724658,114,0.0,0.3,0,-0.0096129151061177,-0.0961291491985321,231,496,2026091622,0,60,4261,45,265
0,0.0,0,0.0,810,1.0,6,isac_mappo,12.0,0.0816895365715026,0.9183104634284972,0.1666666666666666,0.1666666666666666,0,7,0.1555555555555555,0.5085536547433903,wang2025_isac_tables,21,24.72608929499984,167,0.0,0.5,0,-0.0098047005012631,-0.0980470031499862,302,643,2026091622,0,80,4281,45,341
0,0.0,0,0.0,1010,1.0,7,isac_mappo,11.285714285714286,0.206900383744921,0.793099616255079,0.1428571428571428,0.7142857142857143,0,9,0.2,0.4834605597964376,wang2025_isac_tables,21,31.69520276784897,224,2.886367820241719e-16,0.6,0,-0.0119325127452611,-0.1193251237273216,380,786,2026091622,0,100,4301,45,406
0,0.0,0,0.0,1210,1.0,7,isac_mappo,9.428571428571429,0.1645073805536542,0.8354926194463458,0.4285714285714285,0.8571428571428571,0,12,0.2666666666666666,0.4488697524219591,wang2025_isac_tables,21,41.30585828237236,281,0.5304318657135345,1.0,0,-0.0098560284823179,-0.0985602810978889,448,929,2026091622,0,120,4321,45,481
0,0.0,0,0.0,1410,1.0,5,isac_mappo,6.6,0.2103990435600281,0.6896009564399719,0.4,0.8,0,13,0.2888888888888888,0.4166666666666667,wang2025_isac_tables,21,42.86735220812261,342,0.5698337667133414,1.0,0,-0.0117445643991231,-0.1174456477165222,513,1068,2026091622,0,140,4341,45,555
0,0.0,0,0.0,1610,1.0,8,isac_mappo,5.875,0.1790265142917633,0.8209734857082367,0.375,0.75,0,13,0.2888888888888888,0.3866666666666666,wang2025_isac_tables,21,40.919468050822616,410,0.5698337667133414,1.0,0,-0.0089890267699956,-0.0898902714252471,576,1200,2026091622,0,160,4361,45,624
0,0.0,0,0.0,1810,1.0,8,isac_mappo,7.5,0.3040746673941612,0.6959253326058388,0.125,0.75,0,17,0.3777777777777777,0.3644510828976848,wang2025_isac_tables,21,51.563654566183686,471,1.2954781505919943,1.0,1,0.2910309731960296,2.9103097915649414,650,1339,2026091622,0,180,4381,45,689
0,0.0,0,0.0,10,1.0,8,isac_mappo,105.0,0.0,0.5,1.0,1.0,0,0,0.0,0.875,wang2025_isac_tables,22,-0.0959999933838844,2,0.0,0.1,0,-0.0095999995246529,-0.0959999933838844,3,8,2026091623,0,0,4401,45,5
0,0.0,0,0.0,210,1.0,9,isac_mappo,56.0,0.6730877889527215,0.3269122110472785,0.2222222222222222,0.4444444444444444,0,1,0.0222222222222222,0.7844311377245509,wang2025_isac_tables,22,2.5175940096378326,43,0.0,0.2,0,-0.0134583320468664,-0.1345833241939544,72,167,2026091623,0,20,4421,45,95
0,0.0,0,0.0,410,1.0,9,isac_mappo,26.22222222222222,0.7923184169663323,0.2076815830336676,0.0,0.1111111111111111,0,1,0.0222222222222222,0.6726190476190477,wang2025_isac_tables,22,-0.0098536759614944,74,0.0,0.2,0,-0.0172000005841255,-0.1720000058412552,164,336,2026091623,0,40,4441,45,172
0,0.0,0,0.0,610,1.0,8,isac_mappo,16.75,0.5210887491703033,0.4789112508296966,0.25,0.25,0,1,0.0222222222222222,0.5575757575757576,wang2025_isac_tables,22,-1.542145986109972,115,0.0,0.2,0,-0.0076270820572972,-0.0762708187103271,237,495,2026091623,0,60,4461,45,258
0,0.0,0,0.0,810,1.0,8,isac_mappo,16.125,0.1990785896778106,0.8009214103221893,0.0,0.375,0,7,0.1555555555555555,0.4915773353751914,wang2025_isac_tables,22,24.44662032276392,157,1.6284113556339894e-17,0.7,0,-0.0073656761087477,-0.0736567601561546,323,653,2026091623,0,80,4481,45,330
0,0.0,0,0.0,1010,1.0,7,isac_mappo,12.0,0.2055997678211757,0.7944002321788243,0.0,0.4285714285714285,0,11,0.2444444444444444,0.4647713226205192,wang2025_isac_tables,22,38.583315797150135,201,0.2510918959950886,1.0,0,-0.0093733491376042,-0.0937334895133972,405,809,2026091623,0,100,4501,45,404
0,0.0,0,0.0,1210,1.0,7,isac_mappo,9.428571428571429,0.1932206153869629,0.8067793846130371,0.1428571428571428,0.4285714285714285,0,12,0.2666666666666666,0.4372384937238494,wang2025_isac_tables,22,40.33384422771633,254,0.4662302640574041,1.0,0,-0.0111582847312092,-0.1115828454494476,479,956,2026091623,0,120,4521,45,477
0,0.0,0,0.0,1410,1.0,6,isac_mappo,10.166666666666666,0.4022536029418309,0.597746397058169,0.0,0.5,0,16,0.3555555555555555,0.404391582799634,wang2025_isac_tables,22,52.22999290563166,317,0.7003009572878974,1.0,0,-0.006706687156111,-0.0670668706297874,537,1093,2026091623,0,140,4541,45,556
0,0.0,0,0.0,1610,1.0,4,isac_mappo,8.5,0.1809418722987175,0.8190581277012825,0.5,0.75,0,19,0.4222222222222222,0.3986928104575163,wang2025_isac_tables,22,60.05004725977778,386,1.063382290616376,1.0,0,-0.0060746790841221,-0.0607467927038669,614,1224,2026091623,0,160,4561,45,610
0,0.0,0,0.0,1810,1.0,5,isac_mappo,9.0,0.2294826865196228,0.7705173134803772,0.2,0.8,0,24,0.5333333333333333,0.3870246085011186,wang2025_isac_tables,22,73.58151424303651,469,1.868772665053147,1.0,0,-0.0083537865430116,-0.0835378617048263,672,1341,2026091623,0,180,4581,45,669
0,0.0,0,0.0,10,1.0,9,isac_mappo,105.0,0.0,0.5,1.0,1.0,0,0,0.0,1.0,wang2025_isac_tables,23,-0.1944999992847442,1,0.0,0.1,0,-0.0194499995559453,-0.1944999992847442,3,9,2026091624,0,0,4601,45,6
0,0.0,0,0.0,210,1.0,7,isac_mappo,52.142857142857146,0.4403002432414463,0.5596997567585537,0.1428571428571428,0.5714285714285714,0,0,0.0,0.8024691358024691,wang2025_isac_tables,23,-2.831173650920391,48,0.0,0.1,0,-0.0055411243811249,-0.0554112419486045,72,162,2026091624,0,20,4621,45,90
0,0.0,0,0.0,410,1.0,7,isac_mappo,23.428571428571427,0.4559674773897443,0.5440325226102557,0.2857142857142857,0.4285714285714285,0,1,0.0222222222222222,0.68,wang2025_isac_tables,23,-0.3096166998147964,85,0.0,0.2,0,-0.0058843740262091,-0.0588437393307685,148,325,2026091624,0,40,4641,45,177
0,0.0,0,0.0,610,1.0,8,isac_mappo,17.5,0.1680901795625686,0.8319098204374313,0.125,0.5,0,2,0.0444444444444444,0.5809128630705395,wang2025_isac_tables,23,2.630772899836302,128,0.0,0.3,0,-0.0095007605850696,-0.0950076058506965,228,482,2026091624,0,60,4661,45,254
0,0.0,0,0.0,810,1.0,7,isac_mappo,10.0,0.35679406779153,0.6432059322084699,0.1428571428571428,0.5714285714285714,0,4,0.0888888888888888,0.5117739403453689,wang2025_isac_tables,23,8.966580376029015,173,0.0,0.3,0,-0.015317915007472,-0.1531791538000106,317,637,2026091624,0,80,4681,45,320
0,0.0,0,0.0,1010,1.0,9,isac_mappo,8.777777777777779,0.3468091554111904,0.6531908445888095,0.2222222222222222,0.6666666666666666,0,7,0.1555555555555555,0.4593241551939925,wang2025_isac_tables,23,20.320130962878466,211,-7.006546432036972e-17,0.5,0,-0.01032938901335,-0.1032938882708549,399,799,2026091624,0,100,4701,45,400
0,0.0,0,0.0,1210,1.0,5,isac_mappo,26.0,0.1168011009693145,0.7831988990306854,0.6,0.8,0,8,0.1777777777777777,0.4134312696747114,wang2025_isac_tables,23,22.281509399414062,257,-6.184366971934675e-17,0.6,0,-0.0146666662767529,-0.1466666609048843,477,953,2026091624,0,120,4721,45,476
0,0.0,0,0.0,1410,1.0,8,isac_mappo,5.125,0.0997053235769271,0.8377946764230728,0.625,0.75,0,11,0.2444444444444444,0.4041970802919708,wang2025_isac_tables,23,31.732799861580133,314,0.1473317143743687,1.0,0,-0.0111031644046306,-0.1110316440463066,552,1096,2026091624,0,140,4741,45,544
0,0.0,0,0.0,1610,1.0,9,isac_mappo,16.444444444444443,0.2659093605147468,0.6785350839296976,0.4444444444444444,0.7777777777777778,0,12,0.2666666666666666,0.3894736842105263,wang2025_isac_tables,23,32.77802671864629,375,0.415762034991267,1.0,0,-0.0146587463095784,-0.146587461233139,630,1235,2026091624,0,160,4761,45,605
0,0.0,0,0.0,1810,1.0,8,isac_mappo,3.375,0.0134133994579315,0.8615866005420685,0.625,0.875,0,13,0.2888888888888888,0.3724489795918367,wang2025_isac_tables,23,33.85951391980052,438,0.4997292121616389,1.0,0,-0.0124571211636066,-0.1245712116360664,705,1372,2026091624,0,180,4781,45,667
0,0.0,0,0.0,10,1.0,6,isac_mappo,105.0,0.0,0.5,1.0,1.0,0,0,0.0,1.0,wang2025_isac_tables,24,-0.1554999947547912,4,0.0,0.1,0,-0.0155499996617436,-0.1554999947547912,3,6,2026091625,0,0,4801,45,3
0,0.0,0,0.0,210,1.0,9,isac_mappo,53.44444444444444,0.3585038383801778,0.6414961616198221,0.2222222222222222,0.6666666666666666,0,0,0.0,0.7873563218390804,wang2025_isac_tables,24,-2.8772497922182083,36,0.0,0.1,0,-0.0059249983169138,-0.0592499822378158,82,174,2026091625,0,20,4821,45,92
0,0.0,0,0.0,410,1.0,8,isac_mappo,26.0,0.2986535802483558,0.7013464197516441,0.125,0.5,0,0,0.0,0.6948640483383686,wang2025_isac_tables,24,-5.2722495794296265,79,0.0,0.1,0,-0.0057749985717237,-0.0577499866485595,162,331,2026091625,0,40,4841,45,169
0,0.0,0,0.0,610,1.0,9,isac_mappo,16.77777777777778,0.2764583693610297,0.7235416306389703,0.1111111111111111,0.4444444444444444,0,2,0.0444444444444444,0.5910931174089069,wang2025_isac_tables,24,2.5614963863044977,116,0.0,0.3,0,-0.0065731764771044,-0.0657317638397216,248,494,2026091625,0,60,4861,45,246
0,0.0,0,0.0,810,1.0,7,isac_mappo,14.428571428571429,0.2250523226601737,0.7749476773398263,0.0,0.2857142857142857,0,5,0.1111111111111111,0.5309597523219814,wang2025_isac_tables,24,14.577082393690944,164,0.0,0.6,0,-0.0143516864627599,-0.14351686835289,333,646,2026091625,0,80,4881,45,313
0,0.0,0,0.0,1010,1.0,9,isac_mappo,10.88888888888889,0.0498621463775634,0.9501378536224364,0.1111111111111111,0.5555555555555556,0,9,0.2,0.4800995024875621,wang2025_isac_tables,24,30.07118771970272,206,-2.297479554501938e-16,0.8,0,-0.0070029101334512,-0.0700291022658348,413,804,2026091625,0,100,4901,45,391
0,0.0,0,0.0,1210,1.0,9,isac_mappo,9.333333333333334,0.0575232903162638,0.9424767096837362,0.2222222222222222,0.5555555555555556,0,13,0.2888888888888888,0.4446808510638297,wang2025_isac_tables,24,42.991794873028994,270,0.5404119681676832,1.0,1,0.3320990204811096,3.320990085601806,484,940,2026091625,0,120,4921,45,456
0,0.0,0,0.0,1410,1.0,8,isac_mappo,8.5,0.1780741661787033,0.8219258338212967,0.25,0.5,0,16,0.3555555555555555,0.4275092936802974,wang2025_isac_tables,24,51.195737704634666,334,1.3819660112501064,1.0,0,-0.0105799715965986,-0.1057997196912765,552,1076,2026091625,0,140,4941,45,524
0,0.0,0,0.0,1610,1.0,6,isac_mappo,7.166666666666667,0.3531715770562489,0.646828422943751,0.3333333333333333,0.6666666666666666,0,17,0.3777777777777777,0.4109926168990976,wang2025_isac_tables,24,52.44768396764994,391,1.381966011250103,1.0,0,-0.0123242419213056,-0.1232424229383468,620,1219,2026091625,0,160,4961,45,599
0,0.0,0,0.0,1810,1.0,4,isac_mappo,4.25,0.0690811872482299,0.93091881275177,0.5,1.0,0,18,0.4,0.38860103626943,wang2025_isac_tables,24,53.69952058792114,459,1.4698676898354015,1.0,0,-0.0051300125196576,-0.0513001270592212,686,1351,2026091625,0,180,4981,45,665
0,0.0,0,0.0,10,1.0,7,isac_mappo,105.0,0.0,0.5,1.0,1.0,0,0,0.0,1.0,wang2025_isac_tables,25,-0.1339999884366989,3,0.0,0.1,0,-0.0133999986574053,-0.1339999884366989,5,7,2026091626,0,0,5001,45,2
0,0.0,0,0.0,210,1.0,10,isac_mappo,58.3,0.6281271576881409,0.3718728423118591,0.0,0.1,0,0,0.0,0.8160919540229885,wang2025_isac_tables,25,-2.9498747512698174,36,0.0,0.1,0,-0.0186499990522861,-0.186499997973442,93,174,2026091626,0,20,5021,45,81
0,0.0,0,0.0,410,1.0,7,isac_mappo,32.714285714285715,0.4647755793162754,0.5352244206837246,0.0,0.2857142857142857,0,1,0.0222222222222222,0.6884735202492211,wang2025_isac_tables,25,0.0951599273830652,89,0.0,0.2,0,-0.0046645826660096,-0.0466458275914192,162,321,2026091626,0,40,5041,45,159
0,0.0,0,0.0,610,1.0,8,isac_mappo,20.25,0.5372771620750427,0.4627228379249573,0.0,0.625,0,3,0.0666666666666666,0.6085106382978723,wang2025_isac_tables,25,7.456006312742829,140,0.0,0.3,0,-0.0139749990776181,-0.139749988913536,237,470,2026091626,0,60,5061,45,233
0,0.0,0,0.0,810,1.0,8,isac_mappo,13.875,0.3809176683425903,0.6190823316574097,0.375,0.625,0,4,0.0888888888888888,0.5592105263157895,wang2025_isac_tables,25,10.105955364182591,202,0.0,0.3,0,-0.0103062279522418,-0.1030622795224189,318,608,2026091626,0,80,5081,45,290
0,0.0,0,0.0,1010,1.0,6,isac_mappo,13.333333333333334,0.389395276705424,0.610604723294576,0.1666666666666666,0.1666666666666666,0,10,0.2222222222222222,0.5315436241610738,wang2025_isac_tables,25,33.348499374464154,265,4.452127629625443e-16,0.9,0,-0.0102494107559323,-0.1024941056966781,395,745,2026091626,0,100,5101,45,350
0,0.0,0,0.0,1210,1.0,6,isac_mappo,8.5,0.1626877412199974,0.8373122587800026,0.3333333333333333,0.5,0,11,0.2444444444444444,0.5120274914089347,wang2025_isac_tables,25,34.95317076705396,337,6.7446106099985795e-16,0.9,0,-0.0119861317798495,-0.1198613196611404,468,873,2026091626,0,120,5121,45,405
0,0.0,0,0.0,1410,1.0,9,isac_mappo,9.11111111111111,0.1582658820682101,0.8417341179317899,0.2222222222222222,0.7777777777777778,0,13,0.2888888888888888,0.4790836653386454,wang2025_isac_tables,25,40.35572529397905,406,4.608824610829987e-16,0.9,0,-0.0071278912946581,-0.0712789148092269,540,1004,2026091626,0,140,5141,45,464
0,0.0,0,0.0,1610,1.0,4,isac_mappo,8.5,0.1360996663570404,0.8639003336429596,0.0,0.5,0,17,0.3777777777777777,0.4555066079295154,wang2025_isac_tables,25,51.39574470184744,475,5.028449607494609e-16,0.9,0,-0.0094608897343277,-0.0946088954806327,606,1135,2026091626,0,160,5161,45,529
0,0.0,0,0.0,1810,1.0,3,isac_mappo,6.0,0.0517596006393432,0.9482403993606568,0.3333333333333333,0.3333333333333333,0,19,0.4222222222222222,0.4370489174017642,wang2025_isac_tables,25,55.584653759375215,563,8.104451907802549e-16,0.9,0,-0.0079587688669562,-0.0795876905322074,670,1247,2026091626,0,180,5181,45,577
0,0.0,0,0.0,10,1.0,9,isac_mappo,105.0,0.0,0.5,1.0,1.0,0,0,0.0,0.8888888888888888,wang2025_isac_tables,26,-0.1899999976158142,1,0.0,0.1,0,-0.0189999993890523,-0.1899999976158142,4,9,2026091627,0,0,5201,45,5
0,0.0,0,0.0,210,1.0,10,isac_mappo,53.2,0.8094091892242432,0.1905908107757568,0.0,0.4,0,0,0.0,0.8481012658227848,wang2025_isac_tables,26,-2.964249759912491,52,0.0,0.1,0,-0.013324998319149,-0.1332499831914901,69,158,2026091627,0,20,5221,45,89
0,0.0,0,0.0,410,1.0,7,isac_mappo,29.0,0.1751563463892255,0.8248436536107745,0.4285714285714285,0.7142857142857143,0,1,0.0222222222222222,0.6987179487179487,wang2025_isac_tables,26,-0.2860797182656824,98,0.0,0.2,0,-0.000201957533136,-0.0020195753313601,139,312,2026091627,0,40,5241,45,173
0,0.0,0,0.0,610,1.0,9,isac_mappo,17.444444444444443,0.4557825393146938,0.5442174606853061,0.1111111111111111,0.5555555555555556,2,1,0.0222222222222222,0.5995525727069351,wang2025_isac_tables,26,-2.556792481336742,163,0.0,0.2,0,-0.0168161261826753,-0.1681612581014633,211,447,2026091627,0,60,5261,45,236
0,0.0,0,0.0,810,1.0,8,isac_mappo,13.875,0.0564178004860878,0.9435821995139122,0.125,0.375,2,4,0.0888888888888888,0.5008375209380235,wang2025_isac_tables,26,9.96858569746837,213,0.0,0.4,0,-0.0029602167196571,-0.0296021662652492,287,597,2026091627,0,80,5281,45,310
0,0.0,0,0.0,1010,1.0,10,isac_mappo,11.5,0.0607506275177002,0.9392493724822998,0.1,0.7,2,5,0.1111111111111111,0.454172366621067,wang2025_isac_tables,26,12.82898116344586,279,0.0,0.6,0,-0.012026141397655,-0.1202614158391952,363,731,2026091627,0,100,5301,45,368
0,0.0,0,0.0,1210,1.0,7,isac_mappo,8.285714285714286,0.1992703335625784,0.8007296664374215,0.0,0.8571428571428571,2,8,0.1777777777777777,0.4107551487414188,wang2025_isac_tables,26,23.344513519201428,336,-3.288985584844138e-16,0.7,0,-0.0069260583259165,-0.0692605823278427,438,874,2026091627,0,120,5321,45,436
0,0.0,0,0.0,1410,1.0,8,isac_mappo,8.5,0.1573882177472114,0.8426117822527885,0.25,0.375,2,9,0.2,0.3865213082259663,wang2025_isac_tables,26,26.09391964925453,401,-5.484931409881637e-17,0.8,0,-0.0016548496205359,-0.0165484957396984,508,1009,2026091627,0,140,5341,45,501
