method,slot,mean_discovery_rate,ci95_low,ci95_high
mappo_direct_isac,48,0.2715555555555555,0.24773850138977332,0.29537260972133766
mappo_direct_isac,49,0.28044444444444444,0.25590363398965754,0.30498525489923134
mappo_direct_isac,50,0.2884444444444444,0.26433014214666595,0.31255874674222284
mappo_direct_isac,51,0.2964444444444444,0.2709831597697869,0.3219057291191019
mappo_direct_isac,52,0.30133333333333334,0.2744936928507455,0.3281729738159212
mappo_direct_isac,53,0.3066666666666667,0.27897952564817624,0.33435380768515716
mappo_direct_isac,54,0.3168888888888889,0.2884346183638673,0.34534315941391047
mappo_direct_isac,55,0.32666666666666666,0.297688207233648,0.35564512609968535
mappo_direct_isac,56,0.33777777777777773,0.3082500716003794,0.36730548395517604
mappo_direct_isac,57,0.34444444444444444,0.3140573126650583,0.37483157622383056
mappo_direct_isac,58,0.3511111111111111,0.3201997523773797,0.3820224698448425
mappo_direct_isac,59,0.36133333333333334,0.3299296600402885,0.39273700662637817
mappo_direct_isac,60,0.3693333333333333,0.3377065667355273,0.4009600999311393
mappo_direct_isac,61,0.37511111111111106,0.3439095359688522,0.4063126862533699
mappo_direct_isac,62,0.38044444444444436,0.3486528465172336,0.4122360423716551
mappo_direct_isac,63,0.3871111111111111,0.35587357244011103,0.4183486497821111
mappo_direct_isac,64,0.3942222222222222,0.3631906082347631,0.42525383620968127
mappo_direct_isac,65,0.39955555555555555,0.36835770314450444,0.43075340796660666
mappo_direct_isac,66,0.4071111111111111,0.37549536382367205,0.43872685839855013
mappo_direct_isac,67,0.41288888888888886,0.3814783123890953,0.4442994653886824
mappo_direct_isac,68,0.42266666666666663,0.39191881406675044,0.4534145192665828
mappo_direct_isac,69,0.428,0.3969683860125409,0.45903161398745906
mappo_direct_isac,70,0.43466666666666653,0.4027651688884457,0.46656816444488736
mappo_direct_isac,71,0.4431111111111111,0.41093770932149537,0.4752845129007269
mappo_direct_isac,72,0.45199999999999996,0.42070005750804,0.4832999424919599
mappo_direct_isac,73,0.45733333333333337,0.42562831764569986,0.4890383490209669
mappo_direct_isac,74,0.46399999999999997,0.4328480978525001,0.4951519021474998
mappo_direct_isac,75,0.4715555555555555,0.439385041949475,0.503726069161636
mappo_direct_isac,76,0.47822222222222216,0.44593278550590904,0.5105116589385352
mappo_direct_isac,77,0.48444444444444446,0.45213678759102927,0.5167521012978596
mappo_direct_isac,78,0.4946666666666666,0.4616757426622276,0.5276575906711055
mappo_direct_isac,79,0.5004444444444444,0.46737311382951485,0.5335157750593739
mappo_direct_isac,80,0.504,0.4706907061499328,0.5373092938500672
mappo_direct_isac,81,0.5093333333333332,0.47653000438452897,0.5421366622821374
mappo_direct_isac,82,0.5146666666666666,0.4817568162894338,0.5475765170438994
mappo_direct_isac,83,0.5191111111111111,0.48640423215783585,0.5518179900643863
