episode,process_cpu_percent,rss_mb,slot,system_available_mb,system_memory_percent,training_step,run,algorithm,network,reward_version,env_protocol,method,method_label,training_seed,node_count,beam_count,azimuth_cells,elevation_cells,slot_duration_ms
23,0.0,474.83203125,299,15907.22265625,50.9,7200,train_n10_b10_gated_contention_actor_100ep_300slot_seed20260731,isac_mappo,gated_contention_shared,collision_topology,isac_structured_marl,gated_contention_actor,Gated contention ISAC-MAPPO,20260731,10,648,36,18,5.0
24,0.0,785.55078125,99,13339.28125,58.8,7300,train_n10_b10_gated_contention_actor_100ep_300slot_seed20260731,isac_mappo,gated_contention_shared,collision_topology,isac_structured_marl,gated_contention_actor,Gated contention ISAC-MAPPO,20260731,10,648,36,18,5.0
24,0.0,780.6015625,199,13436.25390625,58.5,7400,train_n10_b10_gated_contention_actor_100ep_300slot_seed20260731,isac_mappo,gated_contention_shared,collision_topology,isac_structured_marl,gated_contention_actor,Gated contention ISAC-MAPPO,20260731,10,648,36,18,5.0
24,0.0,780.61328125,299,13444.8671875,58.5,7500,train_n10_b10_gated_contention_actor_100ep_300slot_seed20260731,isac_mappo,gated_contention_shared,collision_topology,isac_structured_marl,gated_contention_actor,Gated contention ISAC-MAPPO,20260731,10,648,36,18,5.0
25,0.0,783.5,99,13444.48046875,58.5,7600,train_n10_b10_gated_contention_actor_100ep_300slot_seed20260731,isac_mappo,gated_contention_shared,collision_topology,isac_structured_marl,gated_contention_actor,Gated contention ISAC-MAPPO,20260731,10,648,36,18,5.0
25,0.0,782.4453125,199,13387.3359375,58.7,7700,train_n10_b10_gated_contention_actor_100ep_300slot_seed20260731,isac_mappo,gated_contention_shared,collision_topology,isac_structured_marl,gated_contention_actor,Gated contention ISAC-MAPPO,20260731,10,648,36,18,5.0
25,0.0,782.20703125,299,13398.171875,58.6,7800,train_n10_b10_gated_contention_actor_100ep_300slot_seed20260731,isac_mappo,gated_contention_shared,collision_topology,isac_structured_marl,gated_contention_actor,Gated contention ISAC-MAPPO,20260731,10,648,36,18,5.0
26,0.0,471.8515625,99,13695.7734375,57.7,7900,train_n10_b10_gated_contention_actor_100ep_300slot_seed20260731,isac_mappo,gated_contention_shared,collision_topology,isac_structured_marl,gated_contention_actor,Gated contention ISAC-MAPPO,20260731,10,648,36,18,5.0
26,0.0,471.8515625,199,13648.31640625,57.9,8000,train_n10_b10_gated_contention_actor_100ep_300slot_seed20260731,isac_mappo,gated_contention_shared,collision_topology,isac_structured_marl,gated_contention_actor,Gated contention ISAC-MAPPO,20260731,10,648,36,18,5.0
26,0.0,474.8515625,299,13744.25,57.6,8100,train_n10_b10_gated_contention_actor_100ep_300slot_seed20260731,isac_mappo,gated_contention_shared,collision_topology,isac_structured_marl,gated_contention_actor,Gated contention ISAC-MAPPO,20260731,10,648,36,18,5.0
27,0.0,789.265625,99,13421.8515625,58.6,8200,train_n10_b10_gated_contention_actor_100ep_300slot_seed20260731,isac_mappo,gated_contention_shared,collision_topology,isac_structured_marl,gated_contention_actor,Gated contention ISAC-MAPPO,20260731,10,648,36,18,5.0
27,0.0,789.3125,199,13330.72265625,58.8,8300,train_n10_b10_gated_contention_actor_100ep_300slot_seed20260731,isac_mappo,gated_contention_shared,collision_topology,isac_structured_marl,gated_contention_actor,Gated contention ISAC-MAPPO,20260731,10,648,36,18,5.0
27,0.0,789.3125,299,13352.66015625,58.8,8400,train_n10_b10_gated_contention_actor_100ep_300slot_seed20260731,isac_mappo,gated_contention_shared,collision_topology,isac_structured_marl,gated_contention_actor,Gated contention ISAC-MAPPO,20260731,10,648,36,18,5.0
28,0.0,777.02734375,99,13360.34765625,58.7,8500,train_n10_b10_gated_contention_actor_100ep_300slot_seed20260731,isac_mappo,gated_contention_shared,collision_topology,isac_structured_marl,gated_contention_actor,Gated contention ISAC-MAPPO,20260731,10,648,36,18,5.0
28,0.0,777.09765625,199,13329.30078125,58.8,8600,train_n10_b10_gated_contention_actor_100ep_300slot_seed20260731,isac_mappo,gated_contention_shared,collision_topology,isac_structured_marl,gated_contention_actor,Gated contention ISAC-MAPPO,20260731,10,648,36,18,5.0
28,0.0,777.09765625,299,13329.94140625,58.8,8700,train_n10_b10_gated_contention_actor_100ep_300slot_seed20260731,isac_mappo,gated_contention_shared,collision_topology,isac_structured_marl,gated_contention_actor,Gated contention ISAC-MAPPO,20260731,10,648,36,18,5.0
29,0.0,781.4296875,99,13426.97265625,58.5,8800,train_n10_b10_gated_contention_actor_100ep_300slot_seed20260731,isac_mappo,gated_contention_shared,collision_topology,isac_structured_marl,gated_contention_actor,Gated contention ISAC-MAPPO,20260731,10,648,36,18,5.0
29,0.0,780.98046875,199,13434.20703125,58.5,8900,train_n10_b10_gated_contention_actor_100ep_300slot_seed20260731,isac_mappo,gated_contention_shared,collision_topology,isac_structured_marl,gated_contention_actor,Gated contention ISAC-MAPPO,20260731,10,648,36,18,5.0
29,0.0,780.9921875,299,13388.98046875,58.7,9000,train_n10_b10_gated_contention_actor_100ep_300slot_seed20260731,isac_mappo,gated_contention_shared,collision_topology,isac_structured_marl,gated_contention_actor,Gated contention ISAC-MAPPO,20260731,10,648,36,18,5.0
30,0.0,797.1171875,99,13363.671875,58.7,9100,train_n10_b10_gated_contention_actor_100ep_300slot_seed20260731,isac_mappo,gated_contention_shared,collision_topology,isac_structured_marl,gated_contention_actor,Gated contention ISAC-MAPPO,20260731,10,648,36,18,5.0
30,0.0,797.12109375,199,13350.796875,58.8,9200,train_n10_b10_gated_contention_actor_100ep_300slot_seed20260731,isac_mappo,gated_contention_shared,collision_topology,isac_structured_marl,gated_contention_actor,Gated contention ISAC-MAPPO,20260731,10,648,36,18,5.0
30,0.0,797.1328125,299,13362.98046875,58.7,9300,train_n10_b10_gated_contention_actor_100ep_300slot_seed20260731,isac_mappo,gated_contention_shared,collision_topology,isac_structured_marl,gated_contention_actor,Gated contention ISAC-MAPPO,20260731,10,648,36,18,5.0
31,0.0,778.03125,99,13353.26171875,58.8,9400,train_n10_b10_gated_contention_actor_100ep_300slot_seed20260731,isac_mappo,gated_contention_shared,collision_topology,isac_structured_marl,gated_contention_actor,Gated contention ISAC-MAPPO,20260731,10,648,36,18,5.0
31,0.0,778.04296875,199,13241.125,59.1,9500,train_n10_b10_gated_contention_actor_100ep_300slot_seed20260731,isac_mappo,gated_contention_shared,collision_topology,isac_structured_marl,gated_contention_actor,Gated contention ISAC-MAPPO,20260731,10,648,36,18,5.0
31,0.0,778.0625,299,13279.53125,59.0,9600,train_n10_b10_gated_contention_actor_100ep_300slot_seed20260731,isac_mappo,gated_contention_shared,collision_topology,isac_structured_marl,gated_contention_actor,Gated contention ISAC-MAPPO,20260731,10,648,36,18,5.0
32,0.0,802.4375,99,13328.8046875,58.8,9700,train_n10_b10_gated_contention_actor_100ep_300slot_seed20260731,isac_mappo,gated_contention_shared,collision_topology,isac_structured_marl,gated_contention_actor,Gated contention ISAC-MAPPO,20260731,10,648,36,18,5.0
32,0.0,802.0390625,199,13235.375,59.1,9800,train_n10_b10_gated_contention_actor_100ep_300slot_seed20260731,isac_mappo,gated_contention_shared,collision_topology,isac_structured_marl,gated_contention_actor,Gated contention ISAC-MAPPO,20260731,10,648,36,18,5.0
32,0.0,802.05078125,299,13271.3203125,59.0,9900,train_n10_b10_gated_contention_actor_100ep_300slot_seed20260731,isac_mappo,gated_contention_shared,collision_topology,isac_structured_marl,gated_contention_actor,Gated contention ISAC-MAPPO,20260731,10,648,36,18,5.0
33,0.0,800.80078125,99,13266.5078125,59.0,10000,train_n10_b10_gated_contention_actor_100ep_300slot_seed20260731,isac_mappo,gated_contention_shared,collision_topology,isac_structured_marl,gated_contention_actor,Gated contention ISAC-MAPPO,20260731,10,648,36,18,5.0
33,0.0,800.80078125,199,13251.87890625,59.1,10100,train_n10_b10_gated_contention_actor_100ep_300slot_seed20260731,isac_mappo,gated_contention_shared,collision_topology,isac_structured_marl,gated_contention_actor,Gated contention ISAC-MAPPO,20260731,10,648,36,18,5.0
33,0.0,800.3359375,299,13228.93359375,59.2,10200,train_n10_b10_gated_contention_actor_100ep_300slot_seed20260731,isac_mappo,gated_contention_shared,collision_topology,isac_structured_marl,gated_contention_actor,Gated contention ISAC-MAPPO,20260731,10,648,36,18,5.0
34,0.0,785.47265625,99,13188.21875,59.3,10300,train_n10_b10_gated_contention_actor_100ep_300slot_seed20260731,isac_mappo,gated_contention_shared,collision_topology,isac_structured_marl,gated_contention_actor,Gated contention ISAC-MAPPO,20260731,10,648,36,18,5.0
34,0.0,785.48046875,199,13193.33984375,59.3,10400,train_n10_b10_gated_contention_actor_100ep_300slot_seed20260731,isac_mappo,gated_contention_shared,collision_topology,isac_structured_marl,gated_contention_actor,Gated contention ISAC-MAPPO,20260731,10,648,36,18,5.0
