beam,discovered_edges_after,empty_scan_ratio,method,mode,new_edges_this_slot,node,sensing_detection_rate,slot
66,4,0.71875,wang2025,tx,0,5,0.8454810495626822,95
27,4,0.71875,wang2025,tx,0,6,0.8454810495626822,95
79,4,0.71875,wang2025,tx,0,7,0.8454810495626822,95
61,4,0.71875,wang2025,tx,0,8,0.8454810495626822,95
80,4,0.71875,wang2025,rx,0,9,0.8454810495626822,95
22,4,0.7154639175257732,wang2025,rx,0,0,0.8453757225433526,96
36,4,0.7154639175257732,wang2025,tx,0,1,0.8453757225433526,96
85,4,0.7154639175257732,wang2025,tx,0,2,0.8453757225433526,96
50,4,0.7154639175257732,wang2025,rx,0,3,0.8453757225433526,96
49,4,0.7154639175257732,wang2025,rx,0,4,0.8453757225433526,96
81,4,0.7154639175257732,wang2025,rx,0,5,0.8453757225433526,96
17,4,0.7154639175257732,wang2025,tx,0,6,0.8453757225433526,96
33,4,0.7154639175257732,wang2025,rx,0,7,0.8453757225433526,96
32,4,0.7154639175257732,wang2025,rx,0,8,0.8453757225433526,96
86,4,0.7154639175257732,wang2025,rx,0,9,0.8453757225433526,96
51,4,0.713265306122449,wang2025,rx,0,0,0.8461538461538461,97
39,4,0.713265306122449,wang2025,rx,0,1,0.8461538461538461,97
71,4,0.713265306122449,wang2025,rx,0,2,0.8461538461538461,97
50,4,0.713265306122449,wang2025,tx,0,3,0.8461538461538461,97
50,4,0.713265306122449,wang2025,tx,0,4,0.8461538461538461,97
80,4,0.713265306122449,wang2025,rx,0,5,0.8461538461538461,97
26,4,0.713265306122449,wang2025,rx,0,6,0.8461538461538461,97
86,4,0.713265306122449,wang2025,rx,0,7,0.8461538461538461,97
61,4,0.713265306122449,wang2025,rx,0,8,0.8461538461538461,97
94,4,0.713265306122449,wang2025,tx,0,9,0.8461538461538461,97
54,4,0.7111111111111111,wang2025,tx,0,0,0.8473389355742297,98
39,4,0.7111111111111111,wang2025,tx,0,1,0.8473389355742297,98
39,4,0.7111111111111111,wang2025,rx,0,2,0.8473389355742297,98
51,4,0.7111111111111111,wang2025,rx,0,3,0.8473389355742297,98
64,4,0.7111111111111111,wang2025,tx,0,4,0.8473389355742297,98
81,4,0.7111111111111111,wang2025,rx,0,5,0.8473389355742297,98
34,4,0.7111111111111111,wang2025,rx,0,6,0.8473389355742297,98
2,4,0.7111111111111111,wang2025,rx,0,7,0.8473389355742297,98
61,4,0.7111111111111111,wang2025,rx,0,8,0.8473389355742297,98
80,4,0.7111111111111111,wang2025,tx,0,9,0.8473389355742297,98
55,5,0.707,wang2025,rx,1,0,0.8471074380165289,99
54,5,0.707,wang2025,rx,1,1,0.8471074380165289,99
69,5,0.707,wang2025,tx,1,2,0.8471074380165289,99
51,5,0.707,wang2025,tx,1,3,0.8471074380165289,99
64,5,0.707,wang2025,tx,1,4,0.8471074380165289,99
38,5,0.707,wang2025,tx,1,5,0.8471074380165289,99
23,5,0.707,wang2025,tx,1,6,0.8471074380165289,99
63,5,0.707,wang2025,rx,1,7,0.8471074380165289,99
47,5,0.707,wang2025,rx,1,8,0.8471074380165289,99
85,5,0.707,wang2025,tx,1,9,0.8471074380165289,99
55,5,0.7019801980198019,wang2025,tx,0,0,0.8489795918367347,100
39,5,0.7019801980198019,wang2025,rx,0,1,0.8489795918367347,100
71,5,0.7019801980198019,wang2025,rx,0,2,0.8489795918367347,100
51,5,0.7019801980198019,wang2025,tx,0,3,0.8489795918367347,100
64,5,0.7019801980198019,wang2025,rx,0,4,0.8489795918367347,100
53,5,0.7019801980198019,wang2025,tx,0,5,0.8489795918367347,100
27,5,0.7019801980198019,wang2025,rx,0,6,0.8489795918367347,100
69,5,0.7019801980198019,wang2025,tx,0,7,0.8489795918367347,100
17,5,0.7019801980198019,wang2025,rx,0,8,0.8489795918367347,100
85,5,0.7019801980198019,wang2025,tx,0,9,0.8489795918367347,100
22,5,0.7009803921568627,wang2025,tx,0,0,0.8471849865951743,101
54,5,0.7009803921568627,wang2025,tx,0,1,0.8471849865951743,101
69,5,0.7009803921568627,wang2025,rx,0,2,0.8471849865951743,101
34,5,0.7009803921568627,wang2025,tx,0,3,0.8471849865951743,101
65,5,0.7009803921568627,wang2025,tx,0,4,0.8471849865951743,101
82,5,0.7009803921568627,wang2025,rx,0,5,0.8471849865951743,101
26,5,0.7009803921568627,wang2025,rx,0,6,0.8471849865951743,101
66,5,0.7009803921568627,wang2025,rx,0,7,0.8471849865951743,101
61,5,0.7009803921568627,wang2025,rx,0,8,0.8471849865951743,101
80,5,0.7009803921568627,wang2025,rx,0,9,0.8471849865951743,101
43,5,0.6990291262135923,wang2025,rx,0,0,0.8496042216358839,102
53,5,0.6990291262135923,wang2025,tx,0,1,0.8496042216358839,102
69,5,0.6990291262135923,wang2025,rx,0,2,0.8496042216358839,102
66,5,0.6990291262135923,wang2025,tx,0,3,0.8496042216358839,102
33,5,0.6990291262135923,wang2025,tx,0,4,0.8496042216358839,102
81,5,0.6990291262135923,wang2025,rx,0,5,0.8496042216358839,102
43,5,0.6990291262135923,wang2025,tx,0,6,0.8496042216358839,102
68,5,0.6990291262135923,wang2025,tx,0,7,0.8496042216358839,102
17,5,0.6990291262135923,wang2025,tx,0,8,0.8496042216358839,102
78,5,0.6990291262135923,wang2025,rx,0,9,0.8496042216358839,102
40,5,0.6971153846153846,wang2025,tx,0,0,0.8489583333333334,103
20,5,0.6971153846153846,wang2025,tx,0,1,0.8489583333333334,103
53,5,0.6971153846153846,wang2025,rx,0,2,0.8489583333333334,103
35,5,0.6971153846153846,wang2025,rx,0,3,0.8489583333333334,103
33,5,0.6971153846153846,wang2025,tx,0,4,0.8489583333333334,103
68,5,0.6971153846153846,wang2025,tx,0,5,0.8489583333333334,103
18,5,0.6971153846153846,wang2025,rx,0,6,0.8489583333333334,103
52,5,0.6971153846153846,wang2025,rx,0,7,0.8489583333333334,103
32,5,0.6971153846153846,wang2025,tx,0,8,0.8489583333333334,103
80,5,0.6971153846153846,wang2025,rx,0,9,0.8489583333333334,103
51,5,0.6971428571428572,wang2025,rx,0,0,0.8498074454428755,104
4,5,0.6971428571428572,wang2025,rx,0,1,0.8498074454428755,104
87,5,0.6971428571428572,wang2025,tx,0,2,0.8498074454428755,104
34,5,0.6971428571428572,wang2025,rx,0,3,0.8498074454428755,104
22,5,0.6971428571428572,wang2025,rx,0,4,0.8498074454428755,104
81,5,0.6971428571428572,wang2025,tx,0,5,0.8498074454428755,104
26,5,0.6971428571428572,wang2025,tx,0,6,0.8498074454428755,104
52,5,0.6971428571428572,wang2025,rx,0,7,0.8498074454428755,104
61,5,0.6971428571428572,wang2025,tx,0,8,0.8498074454428755,104
96,5,0.6971428571428572,wang2025,tx,0,9,0.8498074454428755,104
51,5,0.6971698113207547,wang2025,tx,0,0,0.8479899497487438,105
53,5,0.6971698113207547,wang2025,rx,0,1,0.8479899497487438,105
53,5,0.6971698113207547,wang2025,tx,0,2,0.8479899497487438,105
35,5,0.6971698113207547,wang2025,tx,0,3,0.8479899497487438,105
50,5,0.6971698113207547,wang2025,tx,0,4,0.8479899497487438,105
66,5,0.6971698113207547,wang2025,tx,0,5,0.8479899497487438,105
49,5,0.6971698113207547,wang2025,rx,0,6,0.8479899497487438,105
52,5,0.6971698113207547,wang2025,tx,0,7,0.8479899497487438,105
61,5,0.6971698113207547,wang2025,rx,0,8,0.8479899497487438,105
78,5,0.6971698113207547,wang2025,tx,0,9,0.8479899497487438,105
43,6,0.6962616822429907,wang2025,rx,1,0,0.8475836431226765,106
54,6,0.6962616822429907,wang2025,tx,1,1,0.8475836431226765,106
24,6,0.6962616822429907,wang2025,rx,1,2,0.8475836431226765,106
48,6,0.6962616822429907,wang2025,tx,1,3,0.8475836431226765,106
22,6,0.6962616822429907,wang2025,rx,1,4,0.8475836431226765,106
81,6,0.6962616822429907,wang2025,tx,1,5,0.8475836431226765,106
59,6,0.6962616822429907,wang2025,rx,1,6,0.8475836431226765,106
36,6,0.6962616822429907,wang2025,tx,1,7,0.8475836431226765,106
32,6,0.6962616822429907,wang2025,rx,1,8,0.8475836431226765,106
79,6,0.6962616822429907,wang2025,tx,1,9,0.8475836431226765,106
68,6,0.6944444444444444,wang2025,rx,0,0,0.8465286236297198,107
4,6,0.6944444444444444,wang2025,rx,0,1,0.8465286236297198,107
37,6,0.6944444444444444,wang2025,tx,0,2,0.8465286236297198,107
50,6,0.6944444444444444,wang2025,tx,0,3,0.8465286236297198,107
64,6,0.6944444444444444,wang2025,tx,0,4,0.8465286236297198,107
82,6,0.6944444444444444,wang2025,tx,0,5,0.8465286236297198,107
43,6,0.6944444444444444,wang2025,rx,0,6,0.8465286236297198,107
51,6,0.6944444444444444,wang2025,tx,0,7,0.8465286236297198,107
32,6,0.6944444444444444,wang2025,rx,0,8,0.8465286236297198,107
79,6,0.6944444444444444,wang2025,rx,0,9,0.8465286236297198,107
30,6,0.6944954128440367,wang2025,tx,0,0,0.8466183574879227,108
36,6,0.6944954128440367,wang2025,tx,0,1,0.8466183574879227,108
24,6,0.6944954128440367,wang2025,rx,0,2,0.8466183574879227,108
63,6,0.6944954128440367,wang2025,rx,0,3,0.8466183574879227,108
64,6,0.6944954128440367,wang2025,rx,0,4,0.8466183574879227,108
97,6,0.6944954128440367,wang2025,rx,0,5,0.8466183574879227,108
18,6,0.6944954128440367,wang2025,rx,0,6,0.8466183574879227,108
60,6,0.6944954128440367,wang2025,rx,0,7,0.8466183574879227,108
61,6,0.6944954128440367,wang2025,tx,0,8,0.8466183574879227,108
85,6,0.6944954128440367,wang2025,tx,0,9,0.8466183574879227,108
36,6,0.6954545454545454,wang2025,tx,0,0,0.8484486873508353,109
20,6,0.6954545454545454,wang2025,tx,0,1,0.8484486873508353,109
38,6,0.6954545454545454,wang2025,tx,0,2,0.8484486873508353,109
49,6,0.6954545454545454,wang2025,rx,0,3,0.8484486873508353,109
49,6,0.6954545454545454,wang2025,tx,0,4,0.8484486873508353,109
80,6,0.6954545454545454,wang2025,rx,0,5,0.8484486873508353,109
49,6,0.6954545454545454,wang2025,tx,0,6,0.8484486873508353,109
98,6,0.6954545454545454,wang2025,rx,0,7,0.8484486873508353,109
46,6,0.6954545454545454,wang2025,rx,0,8,0.8484486873508353,109
98,6,0.6954545454545454,wang2025,rx,0,9,0.8484486873508353,109
68,6,0.6936936936936937,wang2025,tx,0,0,0.8491879350348028,110
52,6,0.6936936936936937,wang2025,tx,0,1,0.8491879350348028,110
54,6,0.6936936936936937,wang2025,tx,0,2,0.8491879350348028,110
63,6,0.6936936936936937,wang2025,tx,0,3,0.8491879350348028,110
65,6,0.6936936936936937,wang2025,tx,0,4,0.8491879350348028,110
97,6,0.6936936936936937,wang2025,tx,0,5,0.8491879350348028,110
59,6,0.6936936936936937,wang2025,rx,0,6,0.8491879350348028,110
67,6,0.6936936936936937,wang2025,rx,0,7,0.8491879350348028,110
46,6,0.6936936936936937,wang2025,rx,0,8,0.8491879350348028,110
93,6,0.6936936936936937,wang2025,tx,0,9,0.8491879350348028,110
35,6,0.6928571428571428,wang2025,tx,0,0,0.8502304147465438,111
36,6,0.6928571428571428,wang2025,rx,0,1,0.8502304147465438,111
69,6,0.6928571428571428,wang2025,rx,0,2,0.8502304147465438,111
66,6,0.6928571428571428,wang2025,rx,0,3,0.8502304147465438,111
18,6,0.6928571428571428,wang2025,tx,0,4,0.8502304147465438,111
98,6,0.6928571428571428,wang2025,tx,0,5,0.8502304147465438,111
18,6,0.6928571428571428,wang2025,tx,0,6,0.8502304147465438,111
25,6,0.6928571428571428,wang2025,rx,0,7,0.8502304147465438,111
46,6,0.6928571428571428,wang2025,rx,0,8,0.8502304147465438,111
92,6,0.6928571428571428,wang2025,rx,0,9,0.8502304147465438,111
50,6,0.6902654867256637,wang2025,rx,0,0,0.85,112
36,6,0.6902654867256637,wang2025,rx,0,1,0.85,112
69,6,0.6902654867256637,wang2025,tx,0,2,0.85,112
78,6,0.6902654867256637,wang2025,tx,0,3,0.85,112
32,6,0.6902654867256637,wang2025,rx,0,4,0.85,112
96,6,0.6902654867256637,wang2025,tx,0,5,0.85,112
43,6,0.6902654867256637,wang2025,rx,0,6,0.85,112
71,6,0.6902654867256637,wang2025,rx,0,7,0.85,112
62,6,0.6902654867256637,wang2025,tx,0,8,0.85,112
78,6,0.6902654867256637,wang2025,rx,0,9,0.85,112
68,6,0.6885964912280702,wang2025,rx,0,0,0.8475336322869955,113
52,6,0.6885964912280702,wang2025,tx,0,1,0.8475336322869955,113
69,6,0.6885964912280702,wang2025,rx,0,2,0.8475336322869955,113
62,6,0.6885964912280702,wang2025,tx,0,3,0.8475336322869955,113
22,6,0.6885964912280702,wang2025,rx,0,4,0.8475336322869955,113
99,6,0.6885964912280702,wang2025,rx,0,5,0.8475336322869955,113
59,6,0.6885964912280702,wang2025,tx,0,6,0.8475336322869955,113
84,6,0.6885964912280702,wang2025,rx,0,7,0.8475336322869955,113
60,6,0.6885964912280702,wang2025,tx,0,8,0.8475336322869955,113
97,6,0.6885964912280702,wang2025,tx,0,9,0.8475336322869955,113
68,6,0.688695652173913,wang2025,rx,0,0,0.8494505494505494,114
52,6,0.688695652173913,wang2025,tx,0,1,0.8494505494505494,114
39,6,0.688695652173913,wang2025,tx,0,2,0.8494505494505494,114
77,6,0.688695652173913,wang2025,tx,0,3,0.8494505494505494,114
32,6,0.688695652173913,wang2025,tx,0,4,0.8494505494505494,114
95,6,0.688695652173913,wang2025,tx,0,5,0.8494505494505494,114
45,6,0.688695652173913,wang2025,rx,0,6,0.8494505494505494,114
28,6,0.688695652173913,wang2025,rx,0,7,0.8494505494505494,114
60,6,0.688695652173913,wang2025,tx,0,8,0.8494505494505494,114
79,6,0.688695652173913,wang2025,tx,0,9,0.8494505494505494,114
53,6,0.6870689655172414,wang2025,rx,0,0,0.8491803278688524,115
6,6,0.6870689655172414,wang2025,rx,0,1,0.8491803278688524,115
55,6,0.6870689655172414,wang2025,rx,0,2,0.8491803278688524,115
66,6,0.6870689655172414,wang2025,tx,0,3,0.8491803278688524,115
64,6,0.6870689655172414,wang2025,rx,0,4,0.8491803278688524,115
97,6,0.6870689655172414,wang2025,rx,0,5,0.8491803278688524,115
43,6,0.6870689655172414,wang2025,tx,0,6,0.8491803278688524,115
30,6,0.6870689655172414,wang2025,tx,0,7,0.8491803278688524,115
61,6,0.6870689655172414,wang2025,rx,0,8,0.8491803278688524,115
94,6,0.6870689655172414,wang2025,rx,0,9,0.8491803278688524,115
53,6,0.6846153846153846,wang2025,rx,0,0,0.8466522678185745,116
52,6,0.6846153846153846,wang2025,rx,0,1,0.8466522678185745,116
69,6,0.6846153846153846,wang2025,tx,0,2,0.8466522678185745,116
63,6,0.6846153846153846,wang2025,tx,0,3,0.8466522678185745,116
22,6,0.6846153846153846,wang2025,tx,0,4,0.8466522678185745,116
98,6,0.6846153846153846,wang2025,rx,0,5,0.8466522678185745,116
58,6,0.6846153846153846,wang2025,rx,0,6,0.8466522678185745,116
53,6,0.6846153846153846,wang2025,rx,0,7,0.8466522678185745,116
46,6,0.6846153846153846,wang2025,tx,0,8,0.8466522678185745,116
94,6,0.6846153846153846,wang2025,rx,0,9,0.8466522678185745,116
42,6,0.6847457627118644,wang2025,rx,0,0,0.8468085106382979,117
6,6,0.6847457627118644,wang2025,tx,0,1,0.8468085106382979,117
39,6,0.6847457627118644,wang2025,tx,0,2,0.8468085106382979,117
76,6,0.6847457627118644,wang2025,tx,0,3,0.8468085106382979,117
3,6,0.6847457627118644,wang2025,tx,0,4,0.8468085106382979,117
98,6,0.6847457627118644,wang2025,rx,0,5,0.8468085106382979,117
45,6,0.6847457627118644,wang2025,tx,0,6,0.8468085106382979,117
78,6,0.6847457627118644,wang2025,tx,0,7,0.8468085106382979,117
61,6,0.6847457627118644,wang2025,tx,0,8,0.8468085106382979,117
77,6,0.6847457627118644,wang2025,rx,0,9,0.8468085106382979,117
83,6,0.6840336134453782,wang2025,tx,0,0,0.8484848484848485,118
52,6,0.6840336134453782,wang2025,tx,0,1,0.8484848484848485,118
39,6,0.6840336134453782,wang2025,rx,0,2,0.8484848484848485,118
62,6,0.6840336134453782,wang2025,tx,0,3,0.8484848484848485,118
4,6,0.6840336134453782,wang2025,rx,0,4,0.8484848484848485,118
98,6,0.6840336134453782,wang2025,rx,0,5,0.8484848484848485,118
42,6,0.6840336134453782,wang2025,tx,0,6,0.8484848484848485,118
55,6,0.6840336134453782,wang2025,tx,0,7,0.8484848484848485,118
61,6,0.6840336134453782,wang2025,tx,0,8,0.8484848484848485,118
65,6,0.6840336134453782,wang2025,rx,0,9,0.8484848484848485,118
50,6,0.6841666666666667,wang2025,tx,0,0,0.8488612836438924,119
37,6,0.6841666666666667,wang2025,tx,0,1,0.8488612836438924,119
55,6,0.6841666666666667,wang2025,tx,0,2,0.8488612836438924,119
79,6,0.6841666666666667,wang2025,rx,0,3,0.8488612836438924,119
6,6,0.6841666666666667,wang2025,tx,0,4,0.8488612836438924,119
94,6,0.6841666666666667,wang2025,rx,0,5,0.8488612836438924,119
58,6,0.6841666666666667,wang2025,rx,0,6,0.8488612836438924,119
41,6,0.6841666666666667,wang2025,tx,0,7,0.8488612836438924,119
62,6,0.6841666666666667,wang2025,tx,0,8,0.8488612836438924,119
94,6,0.6841666666666667,wang2025,rx,0,9,0.8488612836438924,119
53,6,0.6809917355371901,wang2025,tx,0,0,0.8470225872689938,120
36,6,0.6809917355371901,wang2025,rx,0,1,0.8470225872689938,120
84,6,0.6809917355371901,wang2025,tx,0,2,0.8470225872689938,120
79,6,0.6809917355371901,wang2025,tx,0,3,0.8470225872689938,120
64,6,0.6809917355371901,wang2025,tx,0,4,0.8470225872689938,120
98,6,0.6809917355371901,wang2025,rx,0,5,0.8470225872689938,120
28,6,0.6809917355371901,wang2025,rx,0,6,0.8470225872689938,120
1,6,0.6809917355371901,wang2025,rx,0,7,0.8470225872689938,120
62,6,0.6809917355371901,wang2025,rx,0,8,0.8470225872689938,120
65,6,0.6809917355371901,wang2025,rx,0,9,0.8470225872689938,120
69,6,0.6811475409836065,wang2025,rx,0,0,0.8446014127144299,121
5,6,0.6811475409836065,wang2025,tx,0,1,0.8446014127144299,121
70,6,0.6811475409836065,wang2025,rx,0,2,0.8446014127144299,121
77,6,0.6811475409836065,wang2025,tx,0,3,0.8446014127144299,121
5,6,0.6811475409836065,wang2025,rx,0,4,0.8446014127144299,121
83,6,0.6811475409836065,wang2025,tx,0,5,0.8446014127144299,121
28,6,0.6811475409836065,wang2025,tx,0,6,0.8446014127144299,121
68,6,0.6811475409836065,wang2025,rx,0,7,0.8446014127144299,121
46,6,0.6811475409836065,wang2025,tx,0,8,0.8446014127144299,121
94,6,0.6811475409836065,wang2025,rx,0,9,0.8446014127144299,121
69,6,0.6813008130081301,wang2025,rx,0,0,0.8452261306532663,122
52,6,0.6813008130081301,wang2025,rx,0,1,0.8452261306532663,122
84,6,0.6813008130081301,wang2025,tx,0,2,0.8452261306532663,122
60,6,0.6813008130081301,wang2025,tx,0,3,0.8452261306532663,122
33,6,0.6813008130081301,wang2025,rx,0,4,0.8452261306532663,122
99,6,0.6813008130081301,wang2025,tx,0,5,0.8452261306532663,122
42,6,0.6813008130081301,wang2025,rx,0,6,0.8452261306532663,122
89,6,0.6813008130081301,wang2025,rx,0,7,0.8452261306532663,122
62,6,0.6813008130081301,wang2025,rx,0,8,0.8452261306532663,122
94,6,0.6813008130081301,wang2025,tx,0,9,0.8452261306532663,122
69,6,0.6782258064516129,wang2025,rx,0,0,0.8426745329400197,123
37,6,0.6782258064516129,wang2025,tx,0,1,0.8426745329400197,123
85,6,0.6782258064516129,wang2025,tx,0,2,0.8426745329400197,123
62,6,0.6782258064516129,wang2025,tx,0,3,0.8426745329400197,123
33,6,0.6782258064516129,wang2025,rx,0,4,0.8426745329400197,123
83,6,0.6782258064516129,wang2025,tx,0,5,0.8426745329400197,123
27,6,0.6782258064516129,wang2025,tx,0,6,0.8426745329400197,123
16,6,0.6782258064516129,wang2025,tx,0,7,0.8426745329400197,123
45,6,0.6782258064516129,wang2025,tx,0,8,0.8426745329400197,123
65,6,0.6782258064516129,wang2025,tx,0,9,0.8426745329400197,123
69,6,0.676,wang2025,tx,0,0,0.8442064264849075,124
36,6,0.676,wang2025,rx,0,1,0.8442064264849075,124
85,6,0.676,wang2025,tx,0,2,0.8442064264849075,124
47,6,0.676,wang2025,rx,0,3,0.8442064264849075,124
5,6,0.676,wang2025,rx,0,4,0.8442064264849075,124
94,6,0.676,wang2025,tx,0,5,0.8442064264849075,124
58,6,0.676,wang2025,tx,0,6,0.8442064264849075,124
10,6,0.676,wang2025,rx,0,7,0.8442064264849075,124
31,6,0.676,wang2025,rx,0,8,0.8442064264849075,124
66,6,0.676,wang2025,tx,0,9,0.8442064264849075,124
42,6,0.6738095238095239,wang2025,tx,0,0,0.8448940269749519,125
36,6,0.6738095238095239,wang2025,rx,0,1,0.8448940269749519,125
85,6,0.6738095238095239,wang2025,tx,0,2,0.8448940269749519,125
62,6,0.6738095238095239,wang2025,tx,0,3,0.8448940269749519,125
64,6,0.6738095238095239,wang2025,rx,0,4,0.8448940269749519,125
97,6,0.6738095238095239,wang2025,rx,0,5,0.8448940269749519,125
58,6,0.6738095238095239,wang2025,tx,0,6,0.8448940269749519,125
11,6,0.6738095238095239,wang2025,tx,0,7,0.8448940269749519,125
30,6,0.6738095238095239,wang2025,rx,0,8,0.8448940269749519,125
77,6,0.6738095238095239,wang2025,rx,0,9,0.8448940269749519,125
69,6,0.6748031496062992,wang2025,tx,0,0,0.8456375838926175,126
52,6,0.6748031496062992,wang2025,rx,0,1,0.8456375838926175,126
85,6,0.6748031496062992,wang2025,rx,0,2,0.8456375838926175,126
81,6,0.6748031496062992,wang2025,rx,0,3,0.8456375838926175,126
33,6,0.6748031496062992,wang2025,rx,0,4,0.8456375838926175,126
69,6,0.6748031496062992,wang2025,rx,0,5,0.8456375838926175,126
58,6,0.6748031496062992,wang2025,tx,0,6,0.8456375838926175,126
100,6,0.6748031496062992,wang2025,tx,0,7,0.8456375838926175,126
62,6,0.6748031496062992,wang2025,rx,0,8,0.8456375838926175,126
77,6,0.6748031496062992,wang2025,tx,0,9,0.8456375838926175,126
69,6,0.67265625,wang2025,rx,0,0,0.8459357277882797,127
19,6,0.67265625,wang2025,tx,0,1,0.8459357277882797,127
85,6,0.67265625,wang2025,tx,0,2,0.8459357277882797,127
61,6,0.67265625,wang2025,tx,0,3,0.8459357277882797,127
64,6,0.67265625,wang2025,rx,0,4,0.8459357277882797,127
69,6,0.67265625,wang2025,rx,0,5,0.8459357277882797,127
43,6,0.67265625,wang2025,tx,0,6,0.8459357277882797,127
38,6,0.67265625,wang2025,rx,0,7,0.8459357277882797,127
31,6,0.67265625,wang2025,tx,0,8,0.8459357277882797,127
66,6,0.67265625,wang2025,tx,0,9,0.8459357277882797,127
57,6,0.6713178294573643,wang2025,rx,0,0,0.8443616029822927,128
35,6,0.6713178294573643,wang2025,tx,0,1,0.8443616029822927,128
71,6,0.6713178294573643,wang2025,tx,0,2,0.8443616029822927,128
62,6,0.6713178294573643,wang2025,tx,0,3,0.8443616029822927,128
33,6,0.6713178294573643,wang2025,tx,0,4,0.8443616029822927,128
97,6,0.6713178294573643,wang2025,rx,0,5,0.8443616029822927,128
43,6,0.6713178294573643,wang2025,rx,0,6,0.8443616029822927,128
49,6,0.6713178294573643,wang2025,tx,0,7,0.8443616029822927,128
31,6,0.6713178294573643,wang2025,rx,0,8,0.8443616029822927,128
66,6,0.6713178294573643,wang2025,rx,0,9,0.8443616029822927,128
69,6,0.6707692307692308,wang2025,tx,0,0,0.8453703703703703,129
37,6,0.6707692307692308,wang2025,rx,0,1,0.8453703703703703,129
70,6,0.6707692307692308,wang2025,rx,0,2,0.8453703703703703,129
63,6,0.6707692307692308,wang2025,tx,0,3,0.8453703703703703,129
48,6,0.6707692307692308,wang2025,rx,0,4,0.8453703703703703,129
95,6,0.6707692307692308,wang2025,tx,0,5,0.8453703703703703,129
60,6,0.6707692307692308,wang2025,rx,0,6,0.8453703703703703,129
29,6,0.6707692307692308,wang2025,tx,0,7,0.8453703703703703,129
45,6,0.6707692307692308,wang2025,rx,0,8,0.8453703703703703,129
66,6,0.6707692307692308,wang2025,rx,0,9,0.8453703703703703,129
55,6,0.6694656488549618,wang2025,rx,0,0,0.8466483011937558,130
37,6,0.6694656488549618,wang2025,tx,0,1,0.8466483011937558,130
86,6,0.6694656488549618,wang2025,rx,0,2,0.8466483011937558,130
62,6,0.6694656488549618,wang2025,rx,0,3,0.8466483011937558,130
5,6,0.6694656488549618,wang2025,rx,0,4,0.8466483011937558,130
69,6,0.6694656488549618,wang2025,tx,0,5,0.8466483011937558,130
28,6,0.6694656488549618,wang2025,rx,0,6,0.8466483011937558,130
44,6,0.6694656488549618,wang2025,tx,0,7,0.8466483011937558,130
31,6,0.6694656488549618,wang2025,rx,0,8,0.8466483011937558,130
66,6,0.6694656488549618,wang2025,rx,0,9,0.8466483011937558,130
57,6,0.6681818181818182,wang2025,rx,0,0,0.8457350272232305,131
51,6,0.6681818181818182,wang2025,tx,0,1,0.8457350272232305,131
86,6,0.6681818181818182,wang2025,rx,0,2,0.8457350272232305,131
61,6,0.6681818181818182,wang2025,rx,0,3,0.8457350272232305,131
48,6,0.6681818181818182,wang2025,tx,0,4,0.8457350272232305,131
85,6,0.6681818181818182,wang2025,tx,0,5,0.8457350272232305,131
58,6,0.6681818181818182,wang2025,rx,0,6,0.8457350272232305,131
59,6,0.6681818181818182,wang2025,rx,0,7,0.8457350272232305,131
45,6,0.6681818181818182,wang2025,tx,0,8,0.8457350272232305,131
66,6,0.6681818181818182,wang2025,rx,0,9,0.8457350272232305,131
57,6,0.6654135338345865,wang2025,tx,0,0,0.847457627118644,132
35,6,0.6654135338345865,wang2025,tx,0,1,0.847457627118644,132
70,6,0.6654135338345865,wang2025,tx,0,2,0.847457627118644,132
61,6,0.6654135338345865,wang2025,tx,0,3,0.847457627118644,132
49,6,0.6654135338345865,wang2025,rx,0,4,0.847457627118644,132
71,6,0.6654135338345865,wang2025,tx,0,5,0.847457627118644,132
59,6,0.6654135338345865,wang2025,tx,0,6,0.847457627118644,132
59,6,0.6654135338345865,wang2025,rx,0,7,0.847457627118644,132
45,6,0.6654135338345865,wang2025,rx,0,8,0.847457627118644,132
66,6,0.6654135338345865,wang2025,rx,0,9,0.847457627118644,132
70,6,0.6656716417910448,wang2025,tx,0,0,0.8478452066842568,133
36,6,0.6656716417910448,wang2025,tx,0,1,0.8478452066842568,133
70,6,0.6656716417910448,wang2025,tx,0,2,0.8478452066842568,133
79,6,0.6656716417910448,wang2025,tx,0,3,0.8478452066842568,133
5,6,0.6656716417910448,wang2025,rx,0,4,0.8478452066842568,133
83,6,0.6656716417910448,wang2025,tx,0,5,0.8478452066842568,133
28,6,0.6656716417910448,wang2025,rx,0,6,0.8478452066842568,133
59,6,0.6656716417910448,wang2025,rx,0,7,0.8478452066842568,133
45,6,0.6656716417910448,wang2025,rx,0,8,0.8478452066842568,133
66,6,0.6656716417910448,wang2025,tx,0,9,0.8478452066842568,133
43,6,0.6651851851851852,wang2025,tx,0,0,0.8491717523975588,134
35,6,0.6651851851851852,wang2025,tx,0,1,0.8491717523975588,134
85,6,0.6651851851851852,wang2025,rx,0,2,0.8491717523975588,134
94,6,0.6651851851851852,wang2025,tx,0,3,0.8491717523975588,134
4,6,0.6651851851851852,wang2025,rx,0,4,0.8491717523975588,134
96,6,0.6651851851851852,wang2025,tx,0,5,0.8491717523975588,134
74,6,0.6651851851851852,wang2025,rx,0,6,0.8491717523975588,134
59,6,0.6651851851851852,wang2025,tx,0,7,0.8491717523975588,134
