episode,process_cpu_percent,rss_mb,slot,system_available_mb,system_memory_percent,training_step,run,algorithm,network,reward_version,env_protocol,node_count,beam_count,azimuth_cells,elevation_cells,slot_duration_ms
11,,703.5859375,124,20245.73828125,37.485409890264044,3425,train_n10_b10_isac_mappo_contention_shared_collision_topology_300slot,isac_mappo,contention_shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
11,,703.5859375,149,20237.19921875,37.511776722863246,3450,train_n10_b10_isac_mappo_contention_shared_collision_topology_300slot,isac_mappo,contention_shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
11,,703.5859375,174,20262.55859375,37.43347229594925,3475,train_n10_b10_isac_mappo_contention_shared_collision_topology_300slot,isac_mappo,contention_shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
11,,703.515625,199,20240.7734375,37.50074028561335,3500,train_n10_b10_isac_mappo_contention_shared_collision_topology_300slot,isac_mappo,contention_shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
11,,703.515625,224,20236.8125,37.51297082918864,3525,train_n10_b10_isac_mappo_contention_shared_collision_topology_300slot,isac_mappo,contention_shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
11,,703.515625,249,20236.90234375,37.512693410547385,3550,train_n10_b10_isac_mappo_contention_shared_collision_topology_300slot,isac_mappo,contention_shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
11,,703.53515625,274,20247.59765625,37.47966853055809,3575,train_n10_b10_isac_mappo_contention_shared_collision_topology_300slot,isac_mappo,contention_shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
11,,703.546875,299,20251.47265625,37.467703343944,3600,train_n10_b10_isac_mappo_contention_shared_collision_topology_300slot,isac_mappo,contention_shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
12,,701.21484375,24,20269.73046875,37.41132705136913,3625,train_n10_b10_isac_mappo_contention_shared_collision_topology_300slot,isac_mappo,contention_shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
12,,701.21484375,49,20261.0703125,37.438067796050014,3650,train_n10_b10_isac_mappo_contention_shared_collision_topology_300slot,isac_mappo,contention_shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
12,,701.21484375,74,20275.8203125,37.39252289216412,3675,train_n10_b10_isac_mappo_contention_shared_collision_topology_300slot,isac_mappo,contention_shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
12,,701.21484375,99,20265.625,37.42400387710644,3700,train_n10_b10_isac_mappo_contention_shared_collision_topology_300slot,isac_mappo,contention_shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
12,,701.21484375,124,20264.96484375,37.42604230103566,3725,train_n10_b10_isac_mappo_contention_shared_collision_topology_300slot,isac_mappo,contention_shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
12,,701.21484375,149,20279.16015625,37.3822101557175,3750,train_n10_b10_isac_mappo_contention_shared_collision_topology_300slot,isac_mappo,contention_shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
12,,701.23828125,174,20296.95703125,37.32725714138906,3775,train_n10_b10_isac_mappo_contention_shared_collision_topology_300slot,isac_mappo,contention_shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
12,,701.23828125,199,20265.85546875,37.42329223798322,3800,train_n10_b10_isac_mappo_contention_shared_collision_topology_300slot,isac_mappo,contention_shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
12,,701.23828125,224,20265.52734375,37.4243054191078,3825,train_n10_b10_isac_mappo_contention_shared_collision_topology_300slot,isac_mappo,contention_shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
12,,701.23828125,249,20297.953125,37.32418141297516,3850,train_n10_b10_isac_mappo_contention_shared_collision_topology_300slot,isac_mappo,contention_shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
12,,701.23828125,274,20281.5859375,37.37471985240364,3875,train_n10_b10_isac_mappo_contention_shared_collision_topology_300slot,isac_mappo,contention_shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
12,,701.3046875,299,20297.875,37.32442264657625,3900,train_n10_b10_isac_mappo_contention_shared_collision_topology_300slot,isac_mappo,contention_shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
13,,472.80859375,24,20510.47265625,36.66796570960854,3925,train_n10_b10_isac_mappo_contention_shared_collision_topology_300slot,isac_mappo,contention_shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
13,,472.80859375,49,20514.94140625,36.65416714762616,3950,train_n10_b10_isac_mappo_contention_shared_collision_topology_300slot,isac_mappo,contention_shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
13,,472.80859375,74,20491.95703125,36.72513807306701,3975,train_n10_b10_isac_mappo_contention_shared_collision_topology_300slot,isac_mappo,contention_shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
13,,472.80859375,99,20487.25,36.73967239753271,4000,train_n10_b10_isac_mappo_contention_shared_collision_topology_300slot,isac_mappo,contention_shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
13,,472.80859375,124,20483.421875,36.75149284398614,4025,train_n10_b10_isac_mappo_contention_shared_collision_topology_300slot,isac_mappo,contention_shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
13,,472.80859375,149,20514.40625,36.65581959779362,4050,train_n10_b10_isac_mappo_contention_shared_collision_topology_300slot,isac_mappo,contention_shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
13,,475.98828125,174,20514.67578125,36.65498734186987,4075,train_n10_b10_isac_mappo_contention_shared_collision_topology_300slot,isac_mappo,contention_shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
13,,475.98828125,199,20487.375,36.73928642377097,4100,train_n10_b10_isac_mappo_contention_shared_collision_topology_300slot,isac_mappo,contention_shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
13,,475.98828125,224,20483.171875,36.75226479150964,4125,train_n10_b10_isac_mappo_contention_shared_collision_topology_300slot,isac_mappo,contention_shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
13,,475.98828125,249,20478.890625,36.7654843928494,4150,train_n10_b10_isac_mappo_contention_shared_collision_topology_300slot,isac_mappo,contention_shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
13,,479.73828125,274,20507.3671875,36.677554745251896,4175,train_n10_b10_isac_mappo_contention_shared_collision_topology_300slot,isac_mappo,contention_shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
13,,484.265625,299,20485.109375,36.74628219820259,4200,train_n10_b10_isac_mappo_contention_shared_collision_topology_300slot,isac_mappo,contention_shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
14,,731.4296875,24,20265.84375,37.423328423023385,4225,train_n10_b10_isac_mappo_contention_shared_collision_topology_300slot,isac_mappo,contention_shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
14,,731.4296875,49,20231.54296875,37.5292420355822,4250,train_n10_b10_isac_mappo_contention_shared_collision_topology_300slot,isac_mappo,contention_shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
14,,731.4296875,74,20236.6171875,37.513573913191365,4275,train_n10_b10_isac_mappo_contention_shared_collision_topology_300slot,isac_mappo,contention_shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
14,,731.4296875,99,20228.92578125,37.53732336121873,4300,train_n10_b10_isac_mappo_contention_shared_collision_topology_300slot,isac_mappo,contention_shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
14,,731.4296875,124,20227.66796875,37.54120722219629,4325,train_n10_b10_isac_mappo_contention_shared_collision_topology_300slot,isac_mappo,contention_shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
14,,731.4296875,149,20264.796875,37.426560953278,4350,train_n10_b10_isac_mappo_contention_shared_collision_topology_300slot,isac_mappo,contention_shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
14,,731.4296875,174,20247.6171875,37.479608222157815,4375,train_n10_b10_isac_mappo_contention_shared_collision_topology_300slot,isac_mappo,contention_shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
14,,731.4296875,199,20258.52734375,37.44591994976552,4400,train_n10_b10_isac_mappo_contention_shared_collision_topology_300slot,isac_mappo,contention_shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
14,,731.4296875,224,20229.7265625,37.534850716807554,4425,train_n10_b10_isac_mappo_contention_shared_collision_topology_300slot,isac_mappo,contention_shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
14,,731.4296875,249,20229.703125,37.534923086887886,4450,train_n10_b10_isac_mappo_contention_shared_collision_topology_300slot,isac_mappo,contention_shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
14,,731.4296875,274,20224.17578125,37.55199036416504,4475,train_n10_b10_isac_mappo_contention_shared_collision_topology_300slot,isac_mappo,contention_shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
14,,731.48046875,299,20264.1484375,37.428563192167054,4500,train_n10_b10_isac_mappo_contention_shared_collision_topology_300slot,isac_mappo,contention_shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
15,,730.76171875,24,20252.31640625,37.46509802105221,4525,train_n10_b10_isac_mappo_contention_shared_collision_topology_300slot,isac_mappo,contention_shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
15,,730.765625,49,20242.890625,37.494202855023794,4550,train_n10_b10_isac_mappo_contention_shared_collision_topology_300slot,isac_mappo,contention_shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
15,,730.765625,74,20243.39453125,37.49264689829676,4575,train_n10_b10_isac_mappo_contention_shared_collision_topology_300slot,isac_mappo,contention_shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
15,,730.76953125,99,20243.1640625,37.49335853741997,4600,train_n10_b10_isac_mappo_contention_shared_collision_topology_300slot,isac_mappo,contention_shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
15,,730.76953125,124,20242.96875,37.4939616214227,4625,train_n10_b10_isac_mappo_contention_shared_collision_topology_300slot,isac_mappo,contention_shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
15,,730.7734375,149,20242.1875,37.496373957433605,4650,train_n10_b10_isac_mappo_contention_shared_collision_topology_300slot,isac_mappo,contention_shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
15,,730.77734375,174,20243.765625,37.49150103869157,4675,train_n10_b10_isac_mappo_contention_shared_collision_topology_300slot,isac_mappo,contention_shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
15,,730.77734375,199,20243.71484375,37.49165784053229,4700,train_n10_b10_isac_mappo_contention_shared_collision_topology_300slot,isac_mappo,contention_shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
15,,730.78125,224,20243.74609375,37.49156134709185,4725,train_n10_b10_isac_mappo_contention_shared_collision_topology_300slot,isac_mappo,contention_shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
15,,730.78515625,249,20243.83203125,37.491295990130645,4750,train_n10_b10_isac_mappo_contention_shared_collision_topology_300slot,isac_mappo,contention_shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
15,,730.78515625,274,20243.32421875,37.492864008537744,4775,train_n10_b10_isac_mappo_contention_shared_collision_topology_300slot,isac_mappo,contention_shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
15,,730.80859375,299,20245.23046875,37.48697790867113,4800,train_n10_b10_isac_mappo_contention_shared_collision_topology_300slot,isac_mappo,contention_shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
16,,733.03125,24,20231.52734375,37.52929028230242,4825,train_n10_b10_isac_mappo_contention_shared_collision_topology_300slot,isac_mappo,contention_shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
16,,733.03125,49,20219.58984375,37.56615077654906,4850,train_n10_b10_isac_mappo_contention_shared_collision_topology_300slot,isac_mappo,contention_shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
16,,732.90625,74,20223.5,37.55407703481447,4875,train_n10_b10_isac_mappo_contention_shared_collision_topology_300slot,isac_mappo,contention_shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
16,,732.90625,99,20258.23046875,37.44683663744966,4900,train_n10_b10_isac_mappo_contention_shared_collision_topology_300slot,isac_mappo,contention_shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
16,,732.90625,124,20259.6015625,37.44260298775052,4925,train_n10_b10_isac_mappo_contention_shared_collision_topology_300slot,isac_mappo,contention_shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
16,,732.90625,149,20230.7578125,37.53166643327316,4950,train_n10_b10_isac_mappo_contention_shared_collision_topology_300slot,isac_mappo,contention_shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
16,,732.90625,174,20226.3515625,37.54527200837467,4975,train_n10_b10_isac_mappo_contention_shared_collision_topology_300slot,isac_mappo,contention_shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
16,,732.90625,199,20228.83984375,37.537588718179926,5000,train_n10_b10_isac_mappo_contention_shared_collision_topology_300slot,isac_mappo,contention_shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
16,,732.90625,224,20221.7265625,37.559553037559226,5025,train_n10_b10_isac_mappo_contention_shared_collision_topology_300slot,isac_mappo,contention_shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
16,,732.90625,249,20258.1484375,37.447089932730805,5050,train_n10_b10_isac_mappo_contention_shared_collision_topology_300slot,isac_mappo,contention_shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
16,,732.90625,274,20258.02734375,37.44746384481249,5075,train_n10_b10_isac_mappo_contention_shared_collision_topology_300slot,isac_mappo,contention_shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
16,,732.921875,299,20258.234375,37.4468245757696,5100,train_n10_b10_isac_mappo_contention_shared_collision_topology_300slot,isac_mappo,contention_shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
17,,483.6875,24,20489.39453125,36.73305053518278,5125,train_n10_b10_isac_mappo_contention_shared_collision_topology_300slot,isac_mappo,contention_shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
17,,483.6875,49,20475.07421875,36.77726865426267,5150,train_n10_b10_isac_mappo_contention_shared_collision_topology_300slot,isac_mappo,contention_shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
17,,484.0,74,20472.81640625,36.784240305334194,5175,train_n10_b10_isac_mappo_contention_shared_collision_topology_300slot,isac_mappo,contention_shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
17,,484.0,99,20503.54296875,36.68936313002528,5200,train_n10_b10_isac_mappo_contention_shared_collision_topology_300slot,isac_mappo,contention_shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
17,,484.0,124,20505.89453125,36.68210199863245,5225,train_n10_b10_isac_mappo_contention_shared_collision_topology_300slot,isac_mappo,contention_shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
17,,484.0,149,20507.015625,36.6786402964568,5250,train_n10_b10_isac_mappo_contention_shared_collision_topology_300slot,isac_mappo,contention_shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
17,,484.0,174,20476.66796875,36.77234748880043,5275,train_n10_b10_isac_mappo_contention_shared_collision_topology_300slot,isac_mappo,contention_shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
17,,484.0,199,20481.875,36.75626926928774,5300,train_n10_b10_isac_mappo_contention_shared_collision_topology_300slot,isac_mappo,contention_shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
17,,484.0,224,20467.88671875,36.79946214556301,5325,train_n10_b10_isac_mappo_contention_shared_collision_topology_300slot,isac_mappo,contention_shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
17,,484.1171875,249,20467.82421875,36.799655132443874,5350,train_n10_b10_isac_mappo_contention_shared_collision_topology_300slot,isac_mappo,contention_shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
17,,486.36328125,274,20491.90625,36.72529487490771,5375,train_n10_b10_isac_mappo_contention_shared_collision_topology_300slot,isac_mappo,contention_shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
17,,491.36328125,299,20464.046875,36.81131877705661,5400,train_n10_b10_isac_mappo_contention_shared_collision_topology_300slot,isac_mappo,contention_shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
18,,741.4140625,24,20245.96484375,37.48471031282088,5425,train_n10_b10_isac_mappo_contention_shared_collision_topology_300slot,isac_mappo,contention_shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
18,,741.35546875,49,20222.43359375,37.55736987346936,5450,train_n10_b10_isac_mappo_contention_shared_collision_topology_300slot,isac_mappo,contention_shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
18,,741.359375,74,20225.625,37.54751548086481,5475,train_n10_b10_isac_mappo_contention_shared_collision_topology_300slot,isac_mappo,contention_shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
18,,741.36328125,99,20207.1328125,37.60461547424294,5500,train_n10_b10_isac_mappo_contention_shared_collision_topology_300slot,isac_mappo,contention_shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
18,,741.36328125,124,20209.28515625,37.5979694885329,5525,train_n10_b10_isac_mappo_contention_shared_collision_topology_300slot,isac_mappo,contention_shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
18,,741.3671875,149,20238.703125,37.50713297604224,5550,train_n10_b10_isac_mappo_contention_shared_collision_topology_300slot,isac_mappo,contention_shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
18,,741.37109375,174,20209.0859375,37.59858463421568,5575,train_n10_b10_isac_mappo_contention_shared_collision_topology_300slot,isac_mappo,contention_shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
18,,741.37109375,199,20208.73046875,37.59968224710064,5600,train_n10_b10_isac_mappo_contention_shared_collision_topology_300slot,isac_mappo,contention_shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
18,,741.5625,224,20201.70703125,37.62136914783869,5625,train_n10_b10_isac_mappo_contention_shared_collision_topology_300slot,isac_mappo,contention_shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
18,,741.56640625,249,20214.2265625,37.58271146326392,5650,train_n10_b10_isac_mappo_contention_shared_collision_topology_300slot,isac_mappo,contention_shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
18,,741.56640625,274,20218.34765625,37.5699863908064,5675,train_n10_b10_isac_mappo_contention_shared_collision_topology_300slot,isac_mappo,contention_shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
18,,741.578125,299,20202.765625,37.61810043254391,5700,train_n10_b10_isac_mappo_contention_shared_collision_topology_300slot,isac_mappo,contention_shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
19,,746.80078125,24,20177.46484375,37.69622393425709,5725,train_n10_b10_isac_mappo_contention_shared_collision_topology_300slot,isac_mappo,contention_shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
19,,746.80078125,49,20209.67578125,37.59676332052745,5750,train_n10_b10_isac_mappo_contention_shared_collision_topology_300slot,isac_mappo,contention_shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
19,,746.80078125,74,20208.69921875,37.59977874054108,5775,train_n10_b10_isac_mappo_contention_shared_collision_topology_300slot,isac_mappo,contention_shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
19,,746.80078125,99,20202.6796875,37.61836578950511,5800,train_n10_b10_isac_mappo_contention_shared_collision_topology_300slot,isac_mappo,contention_shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
19,,746.80078125,124,20206.28125,37.60724492049483,5825,train_n10_b10_isac_mappo_contention_shared_collision_topology_300slot,isac_mappo,contention_shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
19,,746.80078125,149,20236.62890625,37.513537728151206,5850,train_n10_b10_isac_mappo_contention_shared_collision_topology_300slot,isac_mappo,contention_shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
19,,746.80078125,174,20235.27734375,37.51771106945007,5875,train_n10_b10_isac_mappo_contention_shared_collision_topology_300slot,isac_mappo,contention_shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
19,,746.80078125,199,20207.88671875,37.60228756999242,5900,train_n10_b10_isac_mappo_contention_shared_collision_topology_300slot,isac_mappo,contention_shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
19,,746.80078125,224,20206.16015625,37.60761883257653,5925,train_n10_b10_isac_mappo_contention_shared_collision_topology_300slot,isac_mappo,contention_shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
19,,746.80078125,249,20201.39453125,37.62233408224305,5950,train_n10_b10_isac_mappo_contention_shared_collision_topology_300slot,isac_mappo,contention_shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
19,,746.80078125,274,20237.72265625,37.51016045773593,5975,train_n10_b10_isac_mappo_contention_shared_collision_topology_300slot,isac_mappo,contention_shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
19,,746.8125,299,20218.14453125,37.57061359816923,6000,train_n10_b10_isac_mappo_contention_shared_collision_topology_300slot,isac_mappo,contention_shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
