access_gate_aggressive_count,access_gate_aggressive_ratio,access_gate_backoff_count,access_gate_backoff_ratio,access_gate_normal_count,access_gate_normal_ratio,access_gate_total,algorithm,approx_kl,clip_fraction,collision_count,collision_normalized_efficiency,collision_penalized_discovery_rate,collisions_per_discovery_censored,connected_components,discovered_edges,discoveries_per_1000_scan_actions,discoveries_per_joule,discovery_per_scan_action,discovery_rate,empty_scan_count,empty_scan_ratio,energy_j,energy_per_discovery_censored_j,entropy,episode,episode_return_mean_per_agent,episode_return_sum,expert_bc_loss,expert_bc_weight,expert_protocol,final_model_exists,idle_actions,isolated_node_ratio,lambda2,largest_component_size,lcc_ratio,mean_delay_censored,mean_sensing_pd,mean_sensing_snr_db,mobility_model,moved_distance_mean_m,n_beams,n_nodes,p90_delay_censored,p95_delay_censored,p99_delay_censored,piggyback_sense_actions,policy_loss,protocol,run,rx_actions,scan_actions,scan_actions_per_discovery_censored,scenario_seed,seed,sense_actions,sensing_detection_rate,sensing_false_alarm_ratio,sensing_miss_ratio,sensing_observations,sensing_target_observations,slots,step_reward_mean,step_reward_sum_mean,training_step,true_edges_seen,tx_actions,value_loss
696,0.232,959,0.31966666666666665,1345,0.4483333333333333,3000,isac_mappo,0.00011055137414950345,0.0,583,0.02671118530884808,0.025477707006369428,36.4375,1,16,5.661712668082095,1.1508928410868746,0.005661712668082095,0.35555555555555557,382,0.13517338995046002,13.902249999999999,0.8688906249999999,4.1031882762908936,97,-18.100299835205078,-181.00302124023438,3.1000102758407593,0.15,budgeted_collision_aware_isac,True,161,0.0,0.955843272777302,10,1.0,222.62222222222223,0.0,0.0,gauss_markov,2.7975414095894933,648,10,300.0,300.0,300.0,2826,-0.00036057529311306347,isac_structured_marl,train_n10_b10_balgate_bc0p15_budgeted_100ep_300slot_seed20260751,1586,2826,176.625,20260848,20260848,13,0.0,0.0,0.0,0,0,300,-0.06033433973789215,-0.6033433675765991,29400,45,1240,1.0717148780822754
681,0.227,881,0.2936666666666667,1438,0.47933333333333333,3000,isac_mappo,-0.00032162554034353974,0.0,92,0.061224489795918366,0.043795620437956206,15.333333333333334,4,6,2.053388090349076,0.40646964179862816,0.002053388090349076,0.13333333333333333,347,0.1187542778918549,14.76125,2.4602083333333336,3.629608392715454,98,-16.08180046081543,-160.81802368164062,2.7370771169662476,0.15,budgeted_collision_aware_isac,True,69,0.2,0.0,6,0.6,270.0,0.0,0.0,gauss_markov,1.905694086189439,648,10,300.0,300.0,300.0,2922,-0.00021068230581811065,isac_structured_marl,train_n10_b10_balgate_bc0p15_budgeted_100ep_300slot_seed20260751,1421,2922,487.0,20260849,20260849,9,0.0,0.0,0.0,0,0,300,-0.05360600724816322,-0.5360599756240845,29700,45,1501,0.6886035203933716
662,0.22066666666666668,918,0.306,1420,0.47333333333333333,3000,isac_mappo,-0.00019178540232456243,0.0,593,0.02145214521452145,0.02037617554858934,45.61538461538461,1,13,4.521739130434782,0.9264208088366291,0.004521739130434782,0.28888888888888886,334,0.11617391304347827,14.032500000000002,1.079423076923077,4.056585311889648,99,-19.095600128173828,-190.9560089111328,3.0945677757263184,0.15,budgeted_collision_aware_isac,True,106,0.0,0.274523923345682,10,1.0,231.6,0.0,0.0,gauss_markov,2.740831396437342,648,10,300.0,300.0,300.0,2875,0.00010965832220044547,isac_structured_marl,train_n10_b10_balgate_bc0p15_budgeted_100ep_300slot_seed20260751,1679,2875,221.15384615384616,20260850,20260850,19,0.0,0.0,0.0,0,0,300,-0.06365200132131577,-0.6365200281143188,30000,45,1196,1.2222965955734253
697,0.23233333333333334,716,0.23866666666666667,1587,0.529,3000,isac_mappo,0.0007056027476988191,0.0,359,0.07948717948717948,0.07673267326732673,11.580645161290322,1,31,16.7658193618172,2.1869488536155197,0.0167658193618172,0.6888888888888889,1641,0.8875067604110329,14.175000000000002,0.4572580645161291,6.868034362792969,0,-10.716100692749023,-107.16100311279297,7.259060859680176,0.3,budgeted_collision_aware_isac,False,316,0.0,2.7809545633785824,10,1.0,152.9777777777778,0.0,0.0,gauss_markov,2.590623188268112,648,10,300.0,300.0,300.0,1849,0.0001984501704956898,isac_structured_marl,train_n10_b10_balgate_bc0p3_budgeted_100ep_300slot_seed20260751,1004,1849,59.645161290322584,20260751,20260751,835,0.0,0.0,0.0,0,0,300,-0.0357203334569931,-0.35720330476760864,300,45,845,5.4289937019348145
707,0.23566666666666666,733,0.24433333333333335,1560,0.52,3000,isac_mappo,0.00014196367720920033,0.0,329,0.07062146892655367,0.06684491978609626,13.16,1,25,12.351778656126482,1.7860013216409778,0.012351778656126482,0.5555555555555556,1732,0.8557312252964426,13.997750000000002,0.55991,6.838013410568237,1,-12.36059856414795,-123.60601043701172,7.146308183670044,0.3,budgeted_collision_aware_isac,False,303,0.0,2.57540027126734,10,1.0,189.11111111111111,0.0,0.0,gauss_markov,2.7979998107513806,648,10,300.0,300.0,300.0,2024,-1.010815289959055e-05,isac_structured_marl,train_n10_b10_balgate_bc0p3_budgeted_100ep_300slot_seed20260751,1130,2024,80.96,20260752,20260752,673,0.0,0.0,0.0,0,0,300,-0.04120200499892235,-0.4120199680328369,600,45,894,6.377434492111206
717,0.239,728,0.24266666666666667,1555,0.5183333333333333,3000,isac_mappo,0.00031310913215087943,0.0,396,0.05938242280285035,0.05668934240362812,15.84,1,25,12.048192771084338,1.7823088028231768,0.012048192771084338,0.5555555555555556,1769,0.8525301204819277,14.026750000000002,0.5610700000000001,6.803576707839966,2,-13.44360065460205,-134.43600463867188,7.116752624511719,0.3,budgeted_collision_aware_isac,False,291,0.0,2.0241496217870902,10,1.0,187.62222222222223,0.0,0.0,gauss_markov,2.7305628188892146,648,10,300.0,300.0,300.0,2075,0.00035808524147995513,isac_structured_marl,train_n10_b10_balgate_bc0p3_budgeted_100ep_300slot_seed20260751,1150,2075,83.0,20260753,20260753,634,0.0,0.0,0.0,0,0,300,-0.044812001287937164,-0.44811996817588806,900,45,925,6.8876588344573975
726,0.242,662,0.22066666666666668,1612,0.5373333333333333,3000,isac_mappo,-1.4358640100242681e-05,0.0,423,0.0515695067264574,0.049145299145299144,18.391304347826086,1,23,10.662957811775614,1.6507868152374803,0.010662957811775614,0.5111111111111111,1807,0.837737598516458,13.932749999999999,0.6057717391304347,6.793718099594116,3,-14.412300109863281,-144.1230010986328,6.978330612182617,0.3,budgeted_collision_aware_isac,False,267,0.0,2.322071749605055,10,1.0,185.73333333333332,0.0,0.0,gauss_markov,2.2461501818630225,648,10,300.0,300.0,300.0,2157,-0.00021421933275078686,isac_structured_marl,train_n10_b10_balgate_bc0p3_budgeted_100ep_300slot_seed20260751,1266,2157,93.78260869565217,20260754,20260754,576,0.0,0.0,0.0,0,0,300,-0.048041000962257385,-0.48041000962257385,1200,45,891,8.125257968902588
710,0.23666666666666666,701,0.23366666666666666,1589,0.5296666666666666,3000,isac_mappo,-0.00025096822980175126,0.0,599,0.03697749196141479,0.03571428571428571,26.043478260869566,1,23,10.383747178329571,1.6596013348967258,0.01038374717832957,0.5111111111111111,1874,0.8460496613995485,13.85875,0.602554347826087,6.791391372680664,4,-16.653499603271484,-166.5349884033203,6.9877846240997314,0.3,budgeted_collision_aware_isac,False,267,0.0,2.4633133905367197,10,1.0,189.33333333333334,0.0,0.0,gauss_markov,3.005151431115961,648,10,300.0,300.0,300.0,2215,0.000526474288355061,isac_structured_marl,train_n10_b10_balgate_bc0p3_budgeted_100ep_300slot_seed20260751,1303,2215,96.30434782608695,20260755,20260755,518,0.0,0.0,0.0,0,0,300,-0.05551166459918022,-0.5551166534423828,1500,45,912,10.208389282226562
749,0.24966666666666668,691,0.23033333333333333,1560,0.52,3000,isac_mappo,0.0004448126872690916,0.0,566,0.034129692832764506,0.03273322422258593,28.3,1,20,8.718395815170009,1.4347716919545175,0.008718395815170008,0.4444444444444444,1925,0.8391455972101134,13.939500000000002,0.6969750000000001,6.7203404903411865,5,-17.422700881958008,-174.2270050048828,6.913416147232056,0.3,budgeted_collision_aware_isac,False,246,0.0,1.9449860532216872,10,1.0,200.51111111111112,0.0,0.0,gauss_markov,2.8793484787321373,648,10,300.0,300.0,300.0,2294,8.385499033281008e-05,isac_structured_marl,train_n10_b10_balgate_bc0p3_budgeted_100ep_300slot_seed20260751,1323,2294,114.7,20260756,20260756,460,0.0,0.0,0.0,0,0,300,-0.0580756701529026,-0.580756664276123,1800,45,971,10.74176549911499
709,0.23633333333333334,720,0.24,1571,0.5236666666666666,3000,isac_mappo,0.00036830358618566983,0.0,593,0.03262642740619902,0.03134796238244514,29.65,1,20,8.798944126704795,1.4544661200298168,0.008798944126704795,0.4444444444444444,1918,0.8438187417509899,13.750749999999998,0.6875374999999999,6.7623655796051025,6,-17.78820037841797,-177.8820037841797,6.830689191818237,0.3,budgeted_collision_aware_isac,False,259,0.0,1.663946242126245,10,1.0,190.33333333333334,0.0,0.0,gauss_markov,2.585375912276189,648,10,300.0,300.0,300.0,2273,0.0003740250165575887,isac_structured_marl,train_n10_b10_balgate_bc0p3_budgeted_100ep_300slot_seed20260751,1380,2273,113.65,20260757,20260757,468,0.0,0.0,0.0,0,0,300,-0.05929400026798248,-0.5929399728775024,2100,45,893,11.239155769348145
761,0.25366666666666665,644,0.21466666666666667,1595,0.5316666666666666,3000,isac_mappo,-0.00010013905835026815,0.0,666,0.033381712626995644,0.03234880450070324,28.956521739130434,1,23,9.716941275876637,1.660649819494585,0.009716941275876637,0.5111111111111111,1954,0.8255175327418673,13.85,0.6021739130434782,6.728187799453735,7,-18.321300506591797,-183.21299743652344,6.786758661270142,0.3,budgeted_collision_aware_isac,False,232,0.0,2.482670738189024,10,1.0,187.7111111111111,0.0,0.0,gauss_markov,2.5831981209303434,648,10,300.0,300.0,300.0,2367,-1.348177629267866e-05,isac_structured_marl,train_n10_b10_balgate_bc0p3_budgeted_100ep_300slot_seed20260751,1408,2367,102.91304347826087,20260758,20260758,401,0.0,0.0,0.0,0,0,300,-0.0610710009932518,-0.6107100248336792,2400,45,959,11.304595470428467
703,0.23433333333333334,702,0.234,1595,0.5316666666666666,3000,isac_mappo,0.00010923723086792014,0.0,719,0.0348993288590604,0.034031413612565446,27.653846153846153,1,26,10.81081081081081,1.8935945522741338,0.010810810810810811,0.5777777777777777,2016,0.8382536382536383,13.730500000000003,0.5280961538461539,6.703195571899414,8,-18.64389991760254,-186.43899536132812,6.666775703430176,0.3,budgeted_collision_aware_isac,False,226,0.0,3.006945158925619,10,1.0,173.33333333333334,0.0,0.0,gauss_markov,2.633344444610805,648,10,300.0,300.0,300.0,2405,7.665896136277439e-05,isac_structured_marl,train_n10_b10_balgate_bc0p3_budgeted_100ep_300slot_seed20260751,1485,2405,92.5,20260759,20260759,369,0.0,0.0,0.0,0,0,300,-0.06214633211493492,-0.6214633584022522,2700,45,920,12.203200817108154
774,0.258,712,0.23733333333333334,1514,0.5046666666666667,3000,isac_mappo,0.0001986405123024504,0.0,649,0.03994082840236687,0.03890489913544669,24.037037037037038,1,27,11.221945137157107,1.9964138491968135,0.011221945137157107,0.6,1973,0.8200332502078138,13.524249999999997,0.500898148148148,6.690412521362305,9,-17.712697982788086,-177.12698364257812,6.633051156997681,0.3,budgeted_collision_aware_isac,False,249,0.0,3.466097196944472,10,1.0,170.88888888888889,0.0,0.0,gauss_markov,2.246106337390503,648,10,300.0,300.0,300.0,2406,-0.0002868616647724309,isac_structured_marl,train_n10_b10_balgate_bc0p3_budgeted_100ep_300slot_seed20260751,1522,2406,89.11111111111111,20260760,20260760,345,0.0,0.0,0.0,0,0,300,-0.05904232710599899,-0.5904234051704407,3000,45,884,10.32755184173584
712,0.23733333333333334,690,0.23,1598,0.5326666666666666,3000,isac_mappo,-6.534747255504403e-05,0.0,755,0.03080872913992298,0.03,31.458333333333332,1,24,9.445100354191263,1.719536441634276,0.009445100354191263,0.5333333333333333,2076,0.8170011806375442,13.95725,0.5815520833333333,6.6154844760894775,10,-20.14310073852539,-201.4309844970703,6.628437519073486,0.3,budgeted_collision_aware_isac,False,165,0.0,1.9141885817909239,10,1.0,189.7111111111111,0.0,0.0,gauss_markov,2.5935711448639074,648,10,300.0,300.0,300.0,2541,0.00019587095318485126,isac_structured_marl,train_n10_b10_balgate_bc0p3_budgeted_100ep_300slot_seed20260751,1547,2541,105.875,20260761,20260761,294,0.0,0.0,0.0,0,0,300,-0.06714366376399994,-0.6714366674423218,3300,45,994,12.34301233291626
