angular_cell_offset_std,area_diagonal_m,area_scale,azimuth_cells,base_seed,beam_count,beamwidth_deg,case_id,collision_count,collision_normalized_efficiency,collision_penalized_discovery_rate,collisions_per_discovery_censored,communication_range_m,communication_range_to_diagonal_ratio,connected_components,discovered_edges,discoveries_per_1000_scan_actions,discoveries_per_joule,discovery_per_scan_action,discovery_rate,elevation_cells,empty_scan_count,empty_scan_ratio,energy_j,energy_per_discovery_censored_j,episode,false_alarm_rate,finite_time_discovery_rate,idle_actions,isac_error_sweep_enabled,isolated_node_ratio,lambda2,largest_component_size,lcc_ratio,mean_delay_censored,mean_discovery_delay,miss_detection_rate,mobility_model,moved_distance_mean_m,node_count,p90_delay_censored,p90_discovery_delay,p95_delay_censored,p95_discovery_delay,p99_delay_censored,p99_discovery_delay,piggyback_sense_actions,protocol,range_mode,range_sweep_enabled,rx_actions,scan_actions,scan_actions_per_discovery_censored,scenario_seed,seed,sense_actions,sensing_range_m,sensing_range_to_diagonal_ratio,sensing_to_comm_range_ratio,slot_duration_ms,slots,train_beamwidth_deg,train_node_count,true_edges_seen,tx_actions
0.0,815.56096023333,density,36,20298776,648,10.0,16,863,0.6790628486426181,0.31412351625666607,0.47261774370208104,856.3390082449965,1.05,1,1826,31.66126263589548,6.603220064242171,0.03166126263589548,0.3688888888888889,18,28126,0.4876805437553101,276.53175,0.15144126506024097,0,0.0,0.3688888888888889,2327,False,0.0,11.584681173946754,100,1.0,476.7866666666667,476.7866666666667,0.0,gauss_markov,3.884807314546899,100,600.0,600.0,600.0,600.0,600.0,600.0,57673,collision_aware_isac,singlehop,False,35044,57673,31.58433734939759,20298776,20320696,0,856.3390082449965,1.05,1.0,5.0,600,10.0,10,4950,22629
0.0,815.56096023333,density,24,20298776,288,15.0,17,0,1.0,0.0026262626262626263,0.0,856.3390082449965,1.05,87,13,0.25579976781251845,0.050340573340406834,0.00025579976781251845,0.0026262626262626263,12,42381,0.8339269199740265,258.241,19.864692307692305,0,0.0,0.0026262626262626263,0,False,0.79,-6.413035172119576e-16,4,0.04,599.1767676767677,599.1767676767677,0.0,gauss_markov,3.884807314546899,100,600.0,600.0,600.0,600.0,600.0,600.0,0,uniform_random,singlehop,False,25469,50821,3909.3076923076924,20298776,20309973,9179,856.3390082449965,1.05,1.0,5.0,600,10.0,10,4950,25352
0.0,815.56096023333,density,24,20298776,288,15.0,17,0,1.0,0.0034343434343434343,0.0,856.3390082449965,1.05,83,17,0.28972169674659576,0.07096054489350179,0.00028972169674659575,0.0034343434343434343,12,49034,0.835659628133681,239.56975000000003,14.09233823529412,0,0.0,0.0034343434343434343,1323,False,0.71,0.0,4,0.04,598.9266666666666,598.9266666666666,0.0,gauss_markov,3.884807314546899,100,600.0,600.0,600.0,600.0,600.0,600.0,0,improved_rl_no_isac,singlehop,False,27073,58677,3451.5882352941176,20298776,20318655,0,856.3390082449965,1.05,1.0,5.0,600,10.0,10,4950,31604
0.0,815.56096023333,density,24,20298776,288,15.0,17,6870,0.2728619813717189,0.21810490693739426,2.664856477889837,856.3390082449965,1.05,1,2578,44.67705318614283,8.840870335330646,0.04467705318614283,0.5208080808080808,12,18866,0.32695007192000414,291.60024999999996,0.11311103568657872,0,0.0,0.5208080808080808,2297,False,0.0,25.507510815155896,100,1.0,417.60343434343434,417.60343434343434,0.0,gauss_markov,3.884807314546899,100,600.0,600.0,600.0,600.0,600.0,600.0,57703,ablation_isac_one_slot_delay,singlehop,False,27596,57703,22.38285492629946,20298776,20341604,0,856.3390082449965,1.05,1.0,5.0,600,10.0,10,4950,30107
0.0,815.56096023333,density,24,20298776,288,15.0,17,8829,0.2321941038351161,0.19377313302852167,3.3067415730337077,856.3390082449965,1.05,1,2670,46.32682097373078,9.15771331555525,0.04632682097373078,0.5393939393939394,12,19030,0.3301870423708228,291.5575,0.10919756554307117,0,0.0,0.5393939393939394,2366,False,0.0,27.569405328185326,100,1.0,408.6131313131313,408.6131313131313,0.0,gauss_markov,3.884807314546899,100,600.0,600.0,600.0,600.0,600.0,600.0,57634,improved_rl_isac,singlehop,False,27419,57634,21.58576779026217,20298776,20312998,0,856.3390082449965,1.05,1.0,5.0,600,10.0,10,4950,30215
0.0,815.56096023333,density,24,20298776,288,15.0,17,6652,0.2957865763286047,0.24082054818134804,2.3808160343593414,856.3390082449965,1.05,1,2794,48.51115548224672,10.164832916013705,0.04851115548224672,0.5644444444444444,12,19011,0.3300807361750152,274.86925,0.09837840014316393,0,0.0,0.5644444444444444,2405,False,0.0,31.280770876059023,100,1.0,395.79555555555555,395.79555555555555,0.0,gauss_markov,3.884807314546899,100,600.0,600.0,600.0,600.0,600.0,600.0,57595,collision_aware_isac,singlehop,False,35651,57595,20.61381531853973,20298776,20320696,0,856.3390082449965,1.05,1.0,5.0,600,10.0,10,4950,21944
0.0,815.56096023333,density,36,20299785,648,10.0,18,0,1.0,0.0006060606060606061,0.0,856.3390082449965,1.05,97,3,0.05872910222779061,0.011625473738054826,5.872910222779061e-05,0.0006060606060606061,18,46144,0.9033318977330567,258.054,86.01799999999999,0,0.0,0.0006060606060606061,0,False,0.94,0.0,2,0.02,599.8311111111111,599.8311111111111,0.0,gauss_markov,4.154400687908379,100,600.0,600.0,600.0,600.0,600.0,600.0,0,uniform_random,singlehop,False,25432,51082,17027.333333333332,20299785,20310982,8918,856.3390082449965,1.05,1.0,5.0,600,10.0,10,4950,25650
0.0,815.56096023333,density,36,20299785,648,10.0,18,0,1.0,0.00040404040404040404,0.0,856.3390082449965,1.05,98,2,0.034023442151642484,0.008332664984162729,3.4023442151642484e-05,0.00040404040404040404,18,53187,0.9048024088597043,240.01925,120.009625,0,0.0,0.00040404040404040404,1217,False,0.96,0.0,2,0.02,599.8735353535353,599.8735353535353,0.0,gauss_markov,4.154400687908379,100,600.0,600.0,600.0,600.0,600.0,600.0,0,improved_rl_no_isac,singlehop,False,27100,58783,29391.5,20299785,20319664,0,856.3390082449965,1.05,1.0,5.0,600,10.0,10,4950,31683
0.0,815.56096023333,density,36,20299785,648,10.0,18,705,0.6792538671519563,0.26401414677276747,0.4722036168787676,856.3390082449965,1.05,1,1493,25.85550013854253,5.106368424652849,0.02585550013854253,0.3016161616161616,18,28594,0.49518564699362705,292.38,0.19583389149363697,0,0.0,0.3016161616161616,2256,False,0.0,8.655803006330776,100,1.0,499.889494949495,499.889494949495,0.0,gauss_markov,4.154400687908379,100,600.0,600.0,600.0,600.0,600.0,600.0,57744,ablation_isac_one_slot_delay,singlehop,False,27324,57744,38.67649028801072,20299785,20342613,0,856.3390082449965,1.05,1.0,5.0,600,10.0,10,4950,30420
0.0,815.56096023333,density,36,20299785,648,10.0,18,1114,0.6142659279778393,0.2925461741424802,0.6279594137542277,856.3390082449965,1.05,1,1774,30.6660443568601,6.07102309914778,0.0306660443568601,0.35838383838383836,18,29159,0.5040536569344327,292.20775000000003,0.16471688275084556,0,0.0,0.35838383838383836,2151,False,0.0,10.569513646637233,100,1.0,479.1260606060606,479.1260606060606,0.0,gauss_markov,4.154400687908379,100,600.0,600.0,600.0,600.0,600.0,600.0,57849,improved_rl_isac,singlehop,False,27712,57849,32.60935738444194,20299785,20314007,0,856.3390082449965,1.05,1.0,5.0,600,10.0,10,4950,30137
0.0,815.56096023333,density,36,20299785,648,10.0,18,779,0.6945098039215686,0.30912899284342815,0.4398644833427442,856.3390082449965,1.05,1,1771,30.69270896518258,6.391546268785994,0.03069270896518258,0.35777777777777775,18,28794,0.4990208141973276,277.08475,0.15645666290231508,0,0.0,0.35777777777777775,2299,False,0.0,9.769883211823924,100,1.0,479.469898989899,479.469898989899,0.0,gauss_markov,4.154400687908379,100,600.0,600.0,600.0,600.0,600.0,600.0,57701,collision_aware_isac,singlehop,False,34848,57701,32.58102766798419,20299785,20321705,0,856.3390082449965,1.05,1.0,5.0,600,10.0,10,4950,22853
0.0,815.56096023333,density,24,20299785,288,15.0,19,0,1.0,0.0026262626262626263,0.0,856.3390082449965,1.05,87,13,0.25449277632042594,0.05037705286490425,0.00025449277632042596,0.0026262626262626263,12,42595,0.8338553697975803,258.054,19.85030769230769,0,0.0,0.0026262626262626263,0,False,0.76,0.0,4,0.04,598.94,598.94,0.0,gauss_markov,4.154400687908379,100,600.0,600.0,600.0,600.0,600.0,600.0,0,uniform_random,singlehop,False,25432,51082,3929.3846153846152,20299785,20310982,8918,856.3390082449965,1.05,1.0,5.0,600,10.0,10,4950,25650
0.0,815.56096023333,density,24,20299785,288,15.0,19,0,1.0,0.0034343434343434343,0.0,856.3390082449965,1.05,83,17,0.2896723294767155,0.07096069299377945,0.0002896723294767155,0.0034343434343434343,12,49132,0.8371871112852932,239.56925,14.092308823529413,0,0.0,0.0034343434343434343,1313,False,0.7,-6.158079938765854e-16,4,0.04,598.9795959595959,598.9795959595959,0.0,gauss_markov,4.154400687908379,100,600.0,600.0,600.0,600.0,600.0,600.0,0,improved_rl_no_isac,singlehop,False,27097,58687,3452.176470588235,20299785,20319664,0,856.3390082449965,1.05,1.0,5.0,600,10.0,10,4950,31590
0.0,815.56096023333,density,24,20299785,288,15.0,19,6421,0.28136541689983213,0.22108873450004396,2.554097056483691,856.3390082449965,1.05,1,2514,43.594367760283,8.616405444032779,0.043594367760283,0.5078787878787879,12,18806,0.326108066865506,291.769,0.116057677008751,0,0.0,0.5078787878787879,2332,False,0.0,22.18893899757258,100,1.0,425.0315151515152,425.0315151515152,0.0,gauss_markov,4.154400687908379,100,600.0,600.0,600.0,600.0,600.0,600.0,57668,ablation_isac_one_slot_delay,singlehop,False,27411,57668,22.938743038981702,20299785,20342613,0,856.3390082449965,1.05,1.0,5.0,600,10.0,10,4950,30257
0.0,815.56096023333,density,24,20299785,288,15.0,19,8513,0.23725472627900726,0.19668721681645993,3.2148791540785497,856.3390082449965,1.05,1,2648,45.83535276604584,9.077166196468543,0.045835352766045834,0.534949494949495,12,19190,0.3321678321678322,291.721,0.11016654078549849,0,0.0,0.534949494949495,2228,False,0.0,29.004050579020014,100,1.0,413.82161616161613,413.82161616161613,0.0,gauss_markov,4.154400687908379,100,600.0,600.0,600.0,600.0,600.0,600.0,57772,improved_rl_isac,singlehop,False,27734,57772,21.817220543806645,20299785,20314007,0,856.3390082449965,1.05,1.0,5.0,600,10.0,10,4950,30038
0.0,815.56096023333,density,24,20299785,288,15.0,19,6464,0.2982303767234828,0.24066935342561765,2.3531124863487443,856.3390082449965,1.05,1,2747,47.67276387490889,9.973477882805279,0.04767276387490889,0.554949494949495,12,19016,0.33001284231717054,275.43050000000005,0.10026592646523481,0,0.0,0.554949494949495,2378,False,0.0,24.58968962504023,100,1.0,399.9442424242424,399.9442424242424,0.0,gauss_markov,4.154400687908379,100,600.0,600.0,600.0,600.0,600.0,600.0,57622,collision_aware_isac,singlehop,False,35448,57622,20.976337823079724,20299785,20321705,0,856.3390082449965,1.05,1.0,5.0,600,10.0,10,4950,22174
