angular_cell_offset_std,area_diagonal_m,area_scale,azimuth_cells,base_seed,beam_count,beamwidth_deg,case_id,collision_count,collision_normalized_efficiency,collision_penalized_discovery_rate,collisions_per_discovery_censored,communication_range_m,communication_range_to_diagonal_ratio,connected_components,discovered_edges,discoveries_per_1000_scan_actions,discovery_per_scan_action,discovery_rate,elevation_cells,empty_scan_count,empty_scan_ratio,episode,false_alarm_rate,finite_time_discovery_rate,idle_actions,isac_error_sweep_enabled,isolated_node_ratio,lambda2,largest_component_size,lcc_ratio,mean_delay_censored,mean_discovery_delay,miss_detection_rate,mobility_model,moved_distance_mean_m,node_count,p90_delay_censored,p90_discovery_delay,p95_delay_censored,p95_discovery_delay,p99_delay_censored,p99_discovery_delay,piggyback_sense_actions,protocol,range_mode,range_sweep_enabled,rx_actions,scan_actions,scan_actions_per_discovery_censored,scenario_seed,seed,sense_actions,sensing_range_m,sensing_range_to_diagonal_ratio,sensing_to_comm_range_ratio,slots,train_beamwidth_deg,train_node_count,true_edges_seen,tx_actions
0.0,378.549864614954,density,36,20291713,648,10.0,6,0,0.0,0.0,0.0,397.4773578457017,1.05,10,0,0.0,0.0,0.0,18,5813,0.9882692961577695,0,0.0,0.0,118,False,1.0,0.0,1,0.1,600.0,600.0,0.0,gauss_markov,4.105436752563234,10,600.0,600.0,600.0,600.0,600.0,600.0,0,improved_rl_no_isac,singlehop,False,2708,5882,5882.0,20291713,20311592,0,397.4773578457017,1.05,1.0,600,10.0,10,45,3174
0.0,378.549864614954,density,36,20291713,648,10.0,6,18,0.6538461538461539,0.5396825396825397,0.5294117647058824,397.4773578457017,1.05,1,34,5.86105843820031,0.00586105843820031,0.7555555555555555,18,5103,0.8796759179451819,0,0.0,0.7555555555555555,199,False,0.0,4.612858392625458,10,1.0,298.8888888888889,298.8888888888889,0.0,gauss_markov,4.105436752563234,10,600.0,600.0,600.0,600.0,600.0,600.0,5801,ablation_isac_no_topology,singlehop,False,2809,5801,170.61764705882354,20291713,20326771,0,397.4773578457017,1.05,1.0,600,10.0,10,45,2992
0.0,378.549864614954,density,36,20291713,648,10.0,6,18,0.6785714285714286,0.6031746031746031,0.47368421052631576,397.4773578457017,1.05,1,38,6.563039723661485,0.0065630397236614854,0.8444444444444444,18,4901,0.8464594127806563,0,0.0,0.8444444444444444,210,False,0.0,5.3819660112501015,10,1.0,296.0888888888889,296.0888888888889,0.0,gauss_markov,4.105436752563234,10,600.0,600.0,600.0,600.0,600.0,600.0,5790,ablation_isac_no_beam_lock,singlehop,False,2676,5790,152.3684210526316,20291713,20327984,0,397.4773578457017,1.05,1.0,600,10.0,10,45,3114
0.0,378.549864614954,density,36,20291713,648,10.0,6,2,0.9310344827586207,0.574468085106383,0.07407407407407407,397.4773578457017,1.05,1,27,4.641567818463125,0.0046415678184631255,0.6,18,5022,0.8633316142341413,0,0.0,0.6,183,False,0.0,2.691358351846322,10,1.0,392.0444444444444,392.0444444444444,0.0,gauss_markov,4.105436752563234,10,600.0,600.0,600.0,600.0,600.0,600.0,5817,ablation_isac_one_slot_delay,singlehop,False,2766,5817,215.44444444444446,20291713,20334541,0,397.4773578457017,1.05,1.0,600,10.0,10,45,3051
0.0,378.549864614954,density,36,20291713,648,10.0,6,0,1.0,0.022222222222222223,0.0,397.4773578457017,1.05,9,1,0.16818028927009754,0.00016818028927009755,0.022222222222222223,18,5271,0.8864783047426842,0,0.0,0.022222222222222223,54,False,0.8,0.0,2,0.2,595.8,595.8,0.0,gauss_markov,4.105436752563234,10,600.0,600.0,600.0,600.0,600.0,600.0,5946,ablation_isac_no_candidate_set,singlehop,False,2660,5946,5946.0,20291713,20340160,0,397.4773578457017,1.05,1.0,600,10.0,10,45,3286
0.0,378.549864614954,density,36,20291713,648,10.0,6,15,0.7272727272727273,0.6666666666666666,0.375,397.4773578457017,1.05,1,40,6.912044237083117,0.006912044237083117,0.8888888888888888,18,5020,0.8674615517539312,0,0.0,0.8888888888888888,213,False,0.0,6.585786437626901,10,1.0,256.68888888888887,256.68888888888887,0.0,gauss_markov,4.105436752563234,10,598.8,598.8,600.0,600.0,600.0,600.0,5787,improved_rl_isac,singlehop,False,2660,5787,144.675,20291713,20305935,0,397.4773578457017,1.05,1.0,600,10.0,10,45,3127
0.0,378.549864614954,density,24,20291713,288,15.0,7,0,0.0,0.0,0.0,397.4773578457017,1.05,10,0,0.0,0.0,0.0,12,4994,0.9759624780144616,0,0.0,0.0,0,False,1.0,0.0,1,0.1,600.0,600.0,0.0,gauss_markov,4.105436752563234,10,600.0,600.0,600.0,600.0,600.0,600.0,0,uniform_random,singlehop,False,2559,5117,5117.0,20291713,20302910,883,397.4773578457017,1.05,1.0,600,10.0,10,45,2558
0.0,378.549864614954,density,24,20291713,288,15.0,7,0,0.0,0.0,0.0,397.4773578457017,1.05,10,0,0.0,0.0,0.0,12,5700,0.9690581434886093,0,0.0,0.0,118,False,1.0,0.0,1,0.1,600.0,600.0,0.0,gauss_markov,4.105436752563234,10,600.0,600.0,600.0,600.0,600.0,600.0,0,improved_rl_no_isac,singlehop,False,2708,5882,5882.0,20291713,20311592,0,397.4773578457017,1.05,1.0,600,10.0,10,45,3174
0.0,378.549864614954,density,24,20291713,288,15.0,7,157,0.20707070707070707,0.20297029702970298,3.8292682926829267,397.4773578457017,1.05,1,41,7.092198581560283,0.0070921985815602835,0.9111111111111111,12,4029,0.6969382459782044,0,0.0,0.9111111111111111,219,False,0.0,7.000000000000001,10,1.0,159.33333333333334,159.33333333333334,0.0,gauss_markov,4.105436752563234,10,466.20000000000016,466.20000000000016,600.0,600.0,600.0,600.0,5781,ablation_isac_no_topology,singlehop,False,2784,5781,141.0,20291713,20326771,0,397.4773578457017,1.05,1.0,600,10.0,10,45,2997
0.0,378.549864614954,density,24,20291713,288,15.0,7,175,0.19724770642201836,0.19545454545454546,4.069767441860465,397.4773578457017,1.05,1,43,7.438159487977859,0.007438159487977858,0.9555555555555556,12,3936,0.6808510638297872,0,0.0,0.9555555555555556,219,False,0.0,6.9999999999999964,10,1.0,167.2888888888889,167.2888888888889,0.0,gauss_markov,4.105436752563234,10,462.8,462.8,554.5999999999998,554.5999999999998,600.0,600.0,5781,ablation_isac_no_beam_lock,singlehop,False,2697,5781,134.4418604651163,20291713,20327984,0,397.4773578457017,1.05,1.0,600,10.0,10,45,3084
0.0,378.549864614954,density,24,20291713,288,15.0,7,30,0.5652173913043478,0.52,0.7692307692307693,397.4773578457017,1.05,1,39,6.773185133726988,0.006773185133726989,0.8666666666666667,12,4125,0.716394581451893,0,0.0,0.8666666666666667,242,False,0.0,6.19806226419516,10,1.0,203.17777777777778,203.17777777777778,0.0,gauss_markov,4.105436752563234,10,600.0,600.0,600.0,600.0,600.0,600.0,5758,ablation_isac_one_slot_delay,singlehop,False,2774,5758,147.64102564102564,20291713,20334541,0,397.4773578457017,1.05,1.0,600,10.0,10,45,2984
0.0,378.549864614954,density,24,20291713,288,15.0,7,0,1.0,0.28888888888888886,0.0,397.4773578457017,1.05,1,13,2.2127659574468086,0.0022127659574468087,0.28888888888888886,12,4099,0.6977021276595745,0,0.0,0.28888888888888886,125,False,0.0,0.3724907453206501,10,1.0,490.06666666666666,490.06666666666666,0.0,gauss_markov,4.105436752563234,10,600.0,600.0,600.0,600.0,600.0,600.0,5875,ablation_isac_no_candidate_set,singlehop,False,2710,5875,451.9230769230769,20291713,20340160,0,397.4773578457017,1.05,1.0,600,10.0,10,45,3165
0.0,378.549864614954,density,24,20291713,288,15.0,7,127,0.2485207100591716,0.2441860465116279,3.0238095238095237,397.4773578457017,1.05,1,42,7.289135716765013,0.007289135716765012,0.9333333333333333,12,4146,0.7195418257549462,0,0.0,0.9333333333333333,238,False,0.0,7.000000000000001,10,1.0,138.51111111111112,138.51111111111112,0.0,gauss_markov,4.105436752563234,10,492.00000000000006,492.00000000000006,592.8,592.8,600.0,600.0,5762,improved_rl_isac,singlehop,False,2692,5762,137.1904761904762,20291713,20305935,0,397.4773578457017,1.05,1.0,600,10.0,10,45,3070
0.0,647.3111631092913,density,36,20291713,648,10.0,8,0,1.0,0.0008163265306122449,0.0,679.6767212647559,1.05,49,1,0.03912056959549331,3.912056959549331e-05,0.0008163265306122449,18,24040,0.9404584930756592,0,0.0,0.0008163265306122449,0,False,0.96,0.0,2,0.04,599.7755102040817,599.7755102040817,0.0,gauss_markov,4.311418759161204,50,600.0,600.0,600.0,600.0,600.0,600.0,0,uniform_random,singlehop,False,12754,25562,25562.0,20291713,20302910,4438,679.6767212647559,1.05,1.0,600,10.0,10,1225,12808
0.0,647.3111631092913,density,36,20291713,648,10.0,8,0,0.0,0.0,0.0,679.6767212647559,1.05,50,0,0.0,0.0,0.0,18,27756,0.9440174137813754,0,0.0,0.0,598,False,1.0,0.0,1,0.02,600.0,600.0,0.0,gauss_markov,4.311418759161204,50,600.0,600.0,600.0,600.0,600.0,600.0,0,improved_rl_no_isac,singlehop,False,13445,29402,29402.0,20291713,20311592,0,679.6767212647559,1.05,1.0,600,10.0,10,1225,15957
0.0,647.3111631092913,density,36,20291713,648,10.0,8,496,0.5652936021034181,0.3747821034282394,0.7689922480620155,679.6767212647559,1.05,1,645,22.33456837148101,0.022334568371481008,0.5265306122448979,18,17252,0.5973891062709927,0,0.0,0.5265306122448979,1121,False,0.0,11.591053572683093,50,1.0,409.7542857142857,409.7542857142857,0.0,gauss_markov,4.311418759161204,50,600.0,600.0,600.0,600.0,600.0,600.0,28879,ablation_isac_no_topology,singlehop,False,13964,28879,44.77364341085271,20291713,20326771,0,679.6767212647559,1.05,1.0,600,10.0,10,1225,14915
0.0,647.3111631092913,density,36,20291713,648,10.0,8,565,0.5368852459016393,0.3659217877094972,0.8625954198473282,679.6767212647559,1.05,1,655,22.69341371305824,0.02269341371305824,0.5346938775510204,18,16958,0.5875342133527354,0,0.0,0.5346938775510204,1137,False,0.0,14.9716979684869,50,1.0,406.82938775510206,406.82938775510206,0.0,gauss_markov,4.311418759161204,50,600.0,600.0,600.0,600.0,600.0,600.0,28863,ablation_isac_no_beam_lock,singlehop,False,13634,28863,44.06564885496183,20291713,20327984,0,679.6767212647559,1.05,1.0,600,10.0,10,1225,15229
0.0,647.3111631092913,density,36,20291713,648,10.0,8,249,0.6666666666666666,0.3378561736770692,0.5,679.6767212647559,1.05,1,498,17.19257060001381,0.01719257060001381,0.40653061224489795,18,17208,0.594075813022164,0,0.0,0.40653061224489795,1034,False,0.0,5.756910350875361,50,1.0,460.8734693877551,460.8734693877551,0.0,gauss_markov,4.311418759161204,50,600.0,600.0,600.0,600.0,600.0,600.0,28966,ablation_isac_one_slot_delay,singlehop,False,13826,28966,58.16465863453815,20291713,20334541,0,679.6767212647559,1.05,1.0,600,10.0,10,1225,15140
0.0,647.3111631092913,density,36,20291713,648,10.0,8,2,0.9746835443037974,0.06275468622656886,0.025974025974025976,679.6767212647559,1.05,4,77,2.628524612548645,0.0026285246125486448,0.06285714285714286,18,17510,0.5977333242302177,0,0.0,0.06285714285714286,706,False,0.04,1.0217500476923488e-16,46,0.92,579.4889795918367,579.4889795918367,0.0,gauss_markov,4.311418759161204,50,600.0,600.0,600.0,600.0,600.0,600.0,29294,ablation_isac_no_candidate_set,singlehop,False,13505,29294,380.4415584415584,20291713,20340160,0,679.6767212647559,1.05,1.0,600,10.0,10,1225,15789
0.0,647.3111631092913,density,36,20291713,648,10.0,8,503,0.5614646904969486,0.3726851851851852,0.781055900621118,679.6767212647559,1.05,1,644,22.33009708737864,0.02233009708737864,0.5257142857142857,18,17259,0.5984396671289876,0,0.0,0.5257142857142857,1160,False,0.0,14.203700510150693,50,1.0,408.56979591836733,408.56979591836733,0.0,gauss_markov,4.311418759161204,50,600.0,600.0,600.0,600.0,600.0,600.0,28840,improved_rl_isac,singlehop,False,13684,28840,44.78260869565217,20291713,20305935,0,679.6767212647559,1.05,1.0,600,10.0,10,1225,15156
0.0,647.3111631092913,density,24,20291713,288,15.0,9,0,1.0,0.0032653061224489797,0.0,679.6767212647559,1.05,46,4,0.15648227838197323,0.00015648227838197323,0.0032653061224489797,12,22847,0.8937876535482356,0,0.0,0.0032653061224489797,0,False,0.84,0.0,2,0.04,599.1624489795919,599.1624489795919,0.0,gauss_markov,4.311418759161204,50,600.0,600.0,600.0,600.0,600.0,600.0,0,uniform_random,singlehop,False,12754,25562,6390.5,20291713,20302910,4438,679.6767212647559,1.05,1.0,600,10.0,10,1225,12808
0.0,647.3111631092913,density,24,20291713,288,15.0,9,0,1.0,0.004081632653061225,0.0,679.6767212647559,1.05,45,5,0.1702069716775599,0.00017020697167755992,0.004081632653061225,12,26327,0.896207788671024,0,0.0,0.004081632653061225,624,False,0.82,0.0,3,0.06,598.8,598.8,0.0,gauss_markov,4.311418759161204,50,600.0,600.0,600.0,600.0,600.0,600.0,0,improved_rl_no_isac,singlehop,False,13432,29376,5875.2,20291713,20311592,0,679.6767212647559,1.05,1.0,600,10.0,10,1225,15944
0.0,647.3111631092913,density,24,20291713,288,15.0,9,3621,0.19174107142857144,0.17725959554271564,4.215366705471478,679.6767212647559,1.05,1,859,29.799486574620136,0.029799486574620136,0.7012244897959183,12,11502,0.39901477832512317,0,0.0,0.7012244897959183,1174,False,0.0,24.36566933055543,50,1.0,322.2204081632653,322.2204081632653,0.0,gauss_markov,4.311418759161204,50,600.0,600.0,600.0,600.0,600.0,600.0,28826,ablation_isac_no_topology,singlehop,False,13923,28826,33.557625145518045,20291713,20326771,0,679.6767212647559,1.05,1.0,600,10.0,10,1225,14903
0.0,647.3111631092913,density,24,20291713,288,15.0,9,4271,0.1685808837843099,0.15756914119359533,4.931870669745958,679.6767212647559,1.05,1,866,30.045449814384348,0.030045449814384347,0.7069387755102041,12,11169,0.38750303577004475,0,0.0,0.7069387755102041,1177,False,0.0,26.190848950344417,50,1.0,316.80897959183676,316.80897959183676,0.0,gauss_markov,4.311418759161204,50,600.0,600.0,600.0,600.0,600.0,600.0,28823,ablation_isac_no_beam_lock,singlehop,False,13615,28823,33.28290993071594,20291713,20327984,0,679.6767212647559,1.05,1.0,600,10.0,10,1225,15208
0.0,647.3111631092913,density,24,20291713,288,15.0,9,2680,0.22811059907834103,0.2028169014084507,3.3838383838383836,679.6767212647559,1.05,1,792,27.42952136870541,0.02742952136870541,0.6465306122448979,12,11415,0.39533836669668215,0,0.0,0.6465306122448979,1126,False,0.0,20.29684326743328,50,1.0,340.8865306122449,340.8865306122449,0.0,gauss_markov,4.311418759161204,50,600.0,600.0,600.0,600.0,600.0,600.0,28874,ablation_isac_one_slot_delay,singlehop,False,13755,28874,36.457070707070706,20291713,20334541,0,679.6767212647559,1.05,1.0,600,10.0,10,1225,15119
0.0,647.3111631092913,density,24,20291713,288,15.0,9,6,0.9720930232558139,0.16978066612510154,0.028708133971291867,679.6767212647559,1.05,1,209,7.20341903908458,0.00720341903908458,0.17061224489795918,12,11320,0.3901564761839112,0,0.0,0.17061224489795918,986,False,0.0,1.7555798496401107,50,1.0,546.8563265306123,546.8563265306123,0.0,gauss_markov,4.311418759161204,50,600.0,600.0,600.0,600.0,600.0,600.0,29014,ablation_isac_no_candidate_set,singlehop,False,13711,29014,138.82296650717703,20291713,20340160,0,679.6767212647559,1.05,1.0,600,10.0,10,1225,15303
0.0,647.3111631092913,density,24,20291713,288,15.0,9,3956,0.18044333954837374,0.16811426365566493,4.541905855338691,679.6767212647559,1.05,1,871,30.170771415705428,0.030170771415705427,0.7110204081632653,12,11710,0.4056254113408847,0,0.0,0.7110204081632653,1131,False,0.0,26.78302156440413,50,1.0,329.6742857142857,329.6742857142857,0.0,gauss_markov,4.311418759161204,50,600.0,600.0,600.0,600.0,600.0,600.0,28869,improved_rl_isac,singlehop,False,13686,28869,33.14466130884041,20291713,20305935,0,679.6767212647559,1.05,1.0,600,10.0,10,1225,15183
0.0,815.56096023333,density,36,20291713,648,10.0,10,0,1.0,0.00040404040404040404,0.0,856.3390082449965,1.05,98,2,0.03917957960311086,3.917957960311086e-05,0.00040404040404040404,18,46122,0.9035202852273395,0,0.0,0.00040404040404040404,0,False,0.96,0.0,2,0.02,599.8965656565657,599.8965656565657,0.0,gauss_markov,3.9580639242601303,100,600.0,600.0,600.0,600.0,600.0,600.0,0,uniform_random,singlehop,False,25518,51047,25523.5,20291713,20302910,8953,856.3390082449965,1.05,1.0,600,10.0,10,4950,25529
0.0,815.56096023333,density,36,20291713,648,10.0,10,0,1.0,0.00040404040404040404,0.0,856.3390082449965,1.05,98,2,0.034028073160357296,3.4028073160357296e-05,0.00040404040404040404,18,52981,0.9014206720544449,0,0.0,0.00040404040404040404,1225,False,0.97,0.0,3,0.03,599.909494949495,599.909494949495,0.0,gauss_markov,3.9580639242601303,100,600.0,600.0,600.0,600.0,600.0,600.0,0,improved_rl_no_isac,singlehop,False,26913,58775,29387.5,20291713,20311592,0,856.3390082449965,1.05,1.0,600,10.0,10,4950,31862
0.0,815.56096023333,density,36,20291713,648,10.0,10,1201,0.6112010359339592,0.3069419606568038,0.6361228813559322,856.3390082449965,1.05,1,1888,32.703966741728735,0.032703966741728735,0.3814141414141414,18,28494,0.49357353195912,0,0.0,0.3814141414141414,2270,False,0.0,10.69820381224529,100,1.0,470.94282828282826,470.94282828282826,0.0,gauss_markov,3.9580639242601303,100,600.0,600.0,600.0,600.0,600.0,600.0,57730,ablation_isac_no_topology,singlehop,False,27832,57730,30.577330508474578,20291713,20326771,0,856.3390082449965,1.05,1.0,600,10.0,10,4950,29898
0.0,815.56096023333,density,36,20291713,648,10.0,10,1235,0.5953473132372215,0.29377526273241716,0.6796917996697853,856.3390082449965,1.05,1,1817,31.471922957009735,0.031471922957009735,0.36707070707070705,18,27814,0.48176118058682926,0,0.0,0.36707070707070705,2266,False,0.0,14.549678103199225,100,1.0,472.85939393939395,472.85939393939395,0.0,gauss_markov,3.9580639242601303,100,600.0,600.0,600.0,600.0,600.0,600.0,57734,ablation_isac_no_beam_lock,singlehop,False,27397,57734,31.774353329664283,20291713,20327984,0,856.3390082449965,1.05,1.0,600,10.0,10,4950,30337
0.0,815.56096023333,density,36,20291713,648,10.0,10,719,0.6835387323943662,0.27394602222614217,0.46297488731487446,856.3390082449965,1.05,1,1553,26.8754867180064,0.0268754867180064,0.31373737373737376,18,28115,0.48654495111188023,0,0.0,0.31373737373737376,2215,False,0.0,10.346713386703357,100,1.0,493.6868686868687,493.6868686868687,0.0,gauss_markov,3.9580639242601303,100,600.0,600.0,600.0,600.0,600.0,600.0,57785,ablation_isac_one_slot_delay,singlehop,False,27652,57785,37.20862846104314,20291713,20334541,0,856.3390082449965,1.05,1.0,600,10.0,10,4950,30133
0.0,815.56096023333,density,36,20291713,648,10.0,10,2,0.9861111111111112,0.028675282714054926,0.014084507042253521,856.3390082449965,1.05,11,142,2.415664392766616,0.002415664392766616,0.028686868686868688,18,29046,0.49412245036830377,0,0.0,0.028686868686868688,1217,False,0.1,-1.520641831036456e-15,90,0.9,591.3408080808081,591.3408080808081,0.0,gauss_markov,3.9580639242601303,100,600.0,600.0,600.0,600.0,600.0,600.0,58783,ablation_isac_no_candidate_set,singlehop,False,26763,58783,413.96478873239437,20291713,20340160,0,856.3390082449965,1.05,1.0,600,10.0,10,4950,32020
0.0,815.56096023333,density,36,20291713,648,10.0,10,1073,0.6307639366827253,0.30433338867673915,0.585379159847245,856.3390082449965,1.05,1,1833,31.741359008104173,0.031741359008104174,0.3703030303030303,18,28314,0.4903026944656092,0,0.0,0.3703030303030303,2252,False,0.0,15.406698065090632,100,1.0,472.68585858585857,472.68585858585857,0.0,gauss_markov,3.9580639242601303,100,600.0,600.0,600.0,600.0,600.0,600.0,57748,improved_rl_isac,singlehop,False,27489,57748,31.504637206764865,20291713,20305935,0,856.3390082449965,1.05,1.0,600,10.0,10,4950,30259
0.0,815.56096023333,density,24,20291713,288,15.0,11,0,1.0,0.0026262626262626263,0.0,856.3390082449965,1.05,87,13,0.2546672674202206,0.0002546672674202206,0.0026262626262626263,12,42671,0.8359159206221717,0,0.0,0.0026262626262626263,0,False,0.77,0.0,3,0.03,599.1513131313131,599.1513131313131,0.0,gauss_markov,3.9580639242601303,100,600.0,600.0,600.0,600.0,600.0,600.0,0,uniform_random,singlehop,False,25518,51047,3926.6923076923076,20291713,20302910,8953,856.3390082449965,1.05,1.0,600,10.0,10,4950,25529
0.0,815.56096023333,density,24,20291713,288,15.0,11,0,1.0,0.0034343434343434343,0.0,856.3390082449965,1.05,83,17,0.2898501304325587,0.0002898501304325587,0.0034343434343434343,12,49119,0.837479326865697,0,0.0,0.0034343434343434343,1349,False,0.71,-8.5453046049087355e-16,4,0.04,598.730505050505,598.730505050505,0.0,gauss_markov,3.9580639242601303,100,600.0,600.0,600.0,600.0,600.0,600.0,0,improved_rl_no_isac,singlehop,False,26886,58651,3450.0588235294117,20291713,20311592,0,856.3390082449965,1.05,1.0,600,10.0,10,4950,31765
0.0,815.56096023333,density,24,20291713,288,15.0,11,8245,0.24908925318761385,0.2072754831375521,3.0146252285191957,856.3390082449965,1.05,1,2735,47.406097793493146,0.04740609779349315,0.5525252525252525,12,18501,0.32068015183817794,0,0.0,0.5525252525252525,2307,False,0.0,32.10026793248171,100,1.0,401.0458585858586,401.0458585858586,0.0,gauss_markov,3.9580639242601303,100,600.0,600.0,600.0,600.0,600.0,600.0,57693,ablation_isac_no_topology,singlehop,False,27759,57693,21.094332723948813,20291713,20326771,0,856.3390082449965,1.05,1.0,600,10.0,10,4950,29934
0.0,815.56096023333,density,24,20291713,288,15.0,11,8142,0.2487543827274405,0.20592728383745798,3.0200296735905043,856.3390082449965,1.05,1,2696,46.75928334807569,0.04675928334807569,0.5446464646464646,12,18484,0.3205855316787207,0,0.0,0.5446464646464646,2343,False,0.0,30.373013492468402,100,1.0,405.510101010101,405.510101010101,0.0,gauss_markov,3.9580639242601303,100,600.0,600.0,600.0,600.0,600.0,600.0,57657,ablation_isac_no_beam_lock,singlehop,False,27414,57657,21.38612759643917,20291713,20327984,0,856.3390082449965,1.05,1.0,600,10.0,10,4950,30243
0.0,815.56096023333,density,24,20291713,288,15.0,11,7116,0.2676752083976536,0.21556439582297365,2.7358708189158016,856.3390082449965,1.05,1,2601,45.078770862579944,0.04507877086257994,0.5254545454545455,12,18487,0.3204041664500251,0,0.0,0.5254545454545455,2301,False,0.0,27.508679727655256,100,1.0,411.6472727272727,411.6472727272727,0.0,gauss_markov,3.9580639242601303,100,600.0,600.0,600.0,600.0,600.0,600.0,57699,ablation_isac_one_slot_delay,singlehop,False,27634,57699,22.18339100346021,20291713,20334541,0,856.3390082449965,1.05,1.0,600,10.0,10,4950,30065
0.0,815.56096023333,density,24,20291713,288,15.0,11,30,0.946524064171123,0.10662650602409639,0.05649717514124294,856.3390082449965,1.05,1,531,9.150912506247092,0.009150912506247092,0.10727272727272727,12,18569,0.3200062040084788,0,0.0,0.10727272727272727,1973,False,0.0,2.68518878369196,100,1.0,568.460202020202,568.460202020202,0.0,gauss_markov,3.9580639242601303,100,600.0,600.0,600.0,600.0,600.0,600.0,58027,ablation_isac_no_candidate_set,singlehop,False,27341,58027,109.27871939736346,20291713,20340160,0,856.3390082449965,1.05,1.0,600,10.0,10,4950,30686
0.0,815.56096023333,density,24,20291713,288,15.0,11,8609,0.2370613257710032,0.1972859355409691,3.2183177570093457,856.3390082449965,1.05,1,2675,46.348436281729185,0.04634843628172919,0.5404040404040404,12,18816,0.3260157671315949,0,0.0,0.5404040404040404,2285,False,0.0,21.743589094051178,100,1.0,407.5212121212121,407.5212121212121,0.0,gauss_markov,3.9580639242601303,100,600.0,600.0,600.0,600.0,600.0,600.0,57715,improved_rl_isac,singlehop,False,27507,57715,21.57570093457944,20291713,20305935,0,856.3390082449965,1.05,1.0,600,10.0,10,4950,30208
0.0,378.549864614954,density,36,20292722,648,10.0,12,0,0.0,0.0,0.0,397.4773578457017,1.05,10,0,0.0,0.0,0.0,18,5000,0.9830908375933937,0,0.0,0.0,0,False,1.0,0.0,1,0.1,600.0,600.0,0.0,gauss_markov,3.6370738710587376,10,600.0,600.0,600.0,600.0,600.0,600.0,0,uniform_random,singlehop,False,2564,5086,5086.0,20292722,20303919,914,397.4773578457017,1.05,1.0,600,10.0,10,45,2522
0.0,378.549864614954,density,36,20292722,648,10.0,12,0,0.0,0.0,0.0,397.4773578457017,1.05,10,0,0.0,0.0,0.0,18,5790,0.9850289214018374,0,0.0,0.0,122,False,1.0,0.0,1,0.1,600.0,600.0,0.0,gauss_markov,3.6370738710587376,10,600.0,600.0,600.0,600.0,600.0,600.0,0,improved_rl_no_isac,singlehop,False,2676,5878,5878.0,20292722,20312601,0,397.4773578457017,1.05,1.0,600,10.0,10,45,3202
0.0,378.549864614954,density,36,20292722,648,10.0,12,14,0.7142857142857143,0.5932203389830508,0.4,397.4773578457017,1.05,1,35,6.036564332528458,0.006036564332528458,0.7777777777777778,18,5043,0.869782683684029,0,0.0,0.7777777777777778,202,False,0.0,4.284975432451665,10,1.0,272.5777777777778,272.5777777777778,0.0,gauss_markov,3.6370738710587376,10,600.0,600.0,600.0,600.0,600.0,600.0,5798,ablation_isac_no_topology,singlehop,False,2707,5798,165.65714285714284,20292722,20327780,0,397.4773578457017,1.05,1.0,600,10.0,10,45,3091
0.0,378.549864614954,density,36,20292722,648,10.0,12,14,0.72,0.6101694915254238,0.3888888888888889,397.4773578457017,1.05,1,36,6.231608101090531,0.006231608101090531,0.8,18,4900,0.8481911026484334,0,0.0,0.8,223,False,0.0,6.198062264195159,10,1.0,266.15555555555557,266.15555555555557,0.0,gauss_markov,3.6370738710587376,10,600.0,600.0,600.0,600.0,600.0,600.0,5777,ablation_isac_no_beam_lock,singlehop,False,2709,5777,160.47222222222223,20292722,20328993,0,397.4773578457017,1.05,1.0,600,10.0,10,45,3068
0.0,378.549864614954,density,36,20292722,648,10.0,12,0,1.0,0.5333333333333333,0.0,397.4773578457017,1.05,1,24,4.113110539845758,0.004113110539845758,0.5333333333333333,18,5087,0.8718080548414738,0,0.0,0.5333333333333333,165,False,0.0,1.8261136432529712,10,1.0,432.02222222222224,432.02222222222224,0.0,gauss_markov,3.6370738710587376,10,600.0,600.0,600.0,600.0,600.0,600.0,5835,ablation_isac_one_slot_delay,singlehop,False,2759,5835,243.125,20292722,20335550,0,397.4773578457017,1.05,1.0,600,10.0,10,45,3076
0.0,378.549864614954,density,36,20292722,648,10.0,12,0,1.0,0.08888888888888889,0.0,397.4773578457017,1.05,6,4,0.6744225257123588,0.0006744225257123588,0.08888888888888889,18,5183,0.873882987691789,0,0.0,0.08888888888888889,69,False,0.4,0.0,4,0.4,572.9333333333333,572.9333333333333,0.0,gauss_markov,3.6370738710587376,10,600.0,600.0,600.0,600.0,600.0,600.0,5931,ablation_isac_no_candidate_set,singlehop,False,2652,5931,1482.75,20292722,20341169,0,397.4773578457017,1.05,1.0,600,10.0,10,45,3279
0.0,378.549864614954,density,36,20292722,648,10.0,12,14,0.7083333333333334,0.576271186440678,0.4117647058823529,397.4773578457017,1.05,1,34,5.868139454608215,0.005868139454608215,0.7555555555555555,18,5106,0.8812564722126338,0,0.0,0.7555555555555555,206,False,0.0,2.9644688348377093,10,1.0,329.9555555555556,329.9555555555556,0.0,gauss_markov,3.6370738710587376,10,600.0,600.0,600.0,600.0,600.0,600.0,5794,improved_rl_isac,singlehop,False,2740,5794,170.41176470588235,20292722,20306944,0,397.4773578457017,1.05,1.0,600,10.0,10,45,3054
